,operation,one,two
0,INS,,١٣٥
1,INS,,وقد
2,INS,,سررت
3,SUB,لم,له
4,INS,,مى
5,DEL,تنبئ,
6,OK,بامرك,بامرك
7,OK,جاهلا,جاهلا
8,SUB,فقد,افقد
9,OK,علمت,علمت
10,OK,منه,منه
11,OK,مثل,مثل
12,OK,ما,ما
13,SUB,تعلم,تعلر
14,DEL,وقد,
15,DEL,سررت,
16,DEL,له,
17,OK,وحمدته,وحمدته
18,OK,للشيخ,للشيخ
19,OK,وان,وان
20,OK,كنت,كنت
21,INS,,لا
22,SUB,لاضمر,ضمر
23,OK,له,له
24,OK,حبا,حبا
25,SUB,عميقا,عيقا
26,INS,,وا
27,SUB,واكاد,كاد
28,OK,اندم,اندم
29,SUB,على,علاف
30,SUB,اني,نل
31,SUB,لست,ست
32,OK,من,من
33,OK,اتباعه,اتباعه
34,OK,وشيعته,وشيعته
35,OK,فلو,فلو
36,OK,قد,قد
37,OK,كنت,كنت
38,SUB,منهم,مهم
39,SUB,مثلك,مثل
40,INS,,كبحا
41,DEL,لجاز,
42,SUB,ان,زان
43,OK,يجد,يجد
44,SUB,لي,لى
45,SUB,عملا,علا
46,INS,,ذاك
47,SUB,كالذي,الذى
48,OK,وجده,وجده
49,OK,لك,لك
50,OK,يبسط,يبسط
51,SUB,لي,لى
52,DEL,في,
53,SUB,الرزق,فالرزق
54,INS,,و
55,SUB,ويخرجني,يرجى
56,OK,من,من
57,OK,هذه,هذه
58,OK,المدينة,المدينة
59,SUB,التي,التى
60,OK,اخذت,اخذت
61,OK,ابغضها,ابغضها
62,OK,اشد,اشد
63,OK,البغض,البغض
64,INS,,وا
65,SUB,واضيق,ضيق
66,OK,باهلها,باهلها
67,OK,اشد,اشد
68,OK,الضيق,الضيق
69,OK,قال,قال
70,OK,خالد,خالد
71,INS,,ان
72,SUB,اتحب,حب
73,OK,ان,ان
74,OK,اكلمه,اكلمه
75,OK,في,في
76,OK,ذلك,ذلك
77,OK,قال,قال
78,SUB,سليم,سلبه
79,OK,لا,لا
80,SUB,تفعل,تفعلا
81,SUB,فاني,فاى
82,SUB,لم,لما
83,SUB,احسن,حسن
84,SUB,رعاية,رعايه
85,OK,حقه,حقه
86,OK,ولا,ولا
87,SUB,اراني,ارانى
88,SUB,قادرا,قادراع
89,DEL,على,
90,SUB,ان,لان
91,OK,استانف,استانف
92,OK,معه,معه
93,OK,سيرة,سيرة
94,OK,جديدة,جديدة
95,OK,فقد,فقد
96,SUB,الحقني,اسحق
97,INS,,يى
98,OK,ابوه,ابوه
99,SUB,بعملي,بعمله
100,DEL,كما,
101,SUB,الحقك,االحقك
102,OK,بعملك,بعملك
103,SUB,فوفيت,فوفيتان
104,INS,,تا
105,DEL,انت,
106,SUB,للرجلين,رجلين
107,OK,ووفيت,ووفيت
108,OK,انا,انا
109,SUB,للشيخ,للشم
110,INS,,خال
111,SUB,الكبير,كبير
112,OK,وقصرت,وقصرت
113,SUB,في,فى
114,OK,ذات,ذات
115,OK,الشيخ,الشيخ
116,OK,الصغير,الصغير
117,SUB,وماذا,وما
118,INS,,ذا
119,OK,تريد,تريد
120,OK,ان,ان
121,SUB,اصنع,اصا
122,OK,لقد,لقد
123,OK,لاعبته,لاعبته
124,SUB,صبيا,صبيبا
125,OK,وداعبته,وداعبته
126,SUB,وخاصمته,وخاصمتهشابما
127,DEL,شابا,
128,OK,فكيف,فكيف
129,SUB,تريدني,تريدى
130,SUB,على,ملى
131,SUB,ان,اناري
132,DEL,ارى,
133,SUB,فيه,في
134,SUB,الان,هالان
135,SUB,شيخا,شيخ
136,SUB,له,اله
137,OK,فضل,فضل
138,OK,ابيه,ابيه
139,SUB,اتراني,اترا
140,INS,,فى
141,OK,استطيع,استطيع
142,OK,ان,ان
143,OK,ادين,ادين
144,DEL,لك,
145,SUB,بمثل,لثبمثلما
146,DEL,ما,
147,OK,تدين,تدين
148,OK,به,به
149,OK,للشيخ,للشيخ
150,INS,,و
151,SUB,وانما,اما
152,SUB,نحن,محن
153,OK,اتراب,اتراب
154,OK,لعبنا,لعبنا
155,OK,معا,معا
156,OK,ونشانا,ونشانا
157,OK,معا,معا
158,INS,,ما
159,DEL,ثم,
160,SUB,افترقت,فرقت
161,OK,بنا,بنا
162,OK,طرق,طرق
163,OK,الحياة,الحياة
164,OK,فاصبح,فاصبح
165,OK,هو,هو
166,OK,شيخ,شيخ
167,SUB,طريق,طريى
168,OK,واصبحت,واصبحت
169,OK,انا,انا
170,SUB,كاتبا,كاتب
171,INS,,اى
172,DEL,في,
173,OK,المديرية,المديرية
174,OK,واصبحت,واصبحت
175,SUB,انت,ان
176,SUB,كاتبا,تكاتبا
177,SUB,في,فى
178,SUB,المحكمة,المحكة
179,OK,استغفر,استغفر
180,SUB,لله,الله
181,OK,بل,بل
182,OK,موظفا,موظفا
183,SUB,في,فى
184,OK,الدائرة,الدائرة
185,OK,السنية,السنية
186,OK,يقبض,يقبض
187,SUB,في,فى
188,OK,اخر,اخر
189,OK,الشهر,الشهر
190,SUB,ثمانية,لثمانية
191,SUB,جنيهات,جن
192,INS,,مها
193,SUB,لا,تلا
194,OK,اربعة,اربعة
195,OK,قال,قال
196,OK,خالد,خالد
197,OK,وهو,وهو
198,OK,يضحك,يضحك
199,OK,صدق,صدق
200,DEL,شجرة,
201,DEL,البؤس,
202,SUB,لله,الله
203,SUB,العظيم,العظه
204,SUB,من,ومن
205,SUB,يهد,سد
206,SUB,لله,الله
207,OK,فهو,فهو
208,SUB,المهتد,الده
209,DEL,وۖمن,
210,DEL,يضلل,
211,DEL,فلن,
212,SUB,تجد,تدوم
213,INS,,نرحاى
214,SUB,له,ولنتحداه
215,SUB,وليا,ولي
216,DEL,مرشدا,
217,SUB,ثم,ام
218,INS,,شد
219,SUB,سكت,اسكت
220,OK,خالد,خالد
221,INS,,ح
222,SUB,حينا,هنا
223,DEL,ثم,
224,OK,قال,قال
225,SUB,ولكني,ولكى
226,OK,غير,غير
227,DEL,مطمئن,
228,OK,الى,الى
229,OK,هذا,هذا
230,OK,الانتقال,الانتقال
231,SUB,كل,كلالا
232,SUB,الاطمئنان,طمث
233,SUB,قال,نانق
234,SUB,سليم,الس
235,SUB,لا,له
236,SUB,تكن,لاتكن
237,OK,محمقا,محمقا
238,SUB,راتب,واتبص
239,SUB,ضخم,حم
240,OK,وخير,وخير
241,OK,كثير,كثير
242,OK,وفراق,وفراق
243,SUB,لهذه,هذه
244,OK,المدينة,المدينة
245,OK,ورضا,ورضا
246,OK,الشيخ,الشيخ
247,OK,ماذا,ماذا
248,OK,تريد,تريد
249,SUB,اكثر,اكرمن
250,DEL,من,
251,OK,ذلك,ذلك
252,SUB,وهم,وهن
253,OK,خالد,خالد
254,SUB,ان,اني
255,SUB,يتكلم,تكلمى
256,DEL,فمضى,
257,SUB,سليم,سلم
258,OK,في,في
259,OK,حديثه,حديثه
260,SUB,قائلا,قاثلا
