,operation,one,two
0,SUB,تربت,تريتلي
1,DEL,لى,
2,OK,على,على
3,SUB,كتفى,كتفي
4,INS,,ى
5,INS,,لا
6,INS,,تحزن
7,INS,,يا
8,INS,,كلبي
9,OK,العزيز,العزيز
10,INS,,ز
11,SUB,انت,ان
12,INS,,ت
13,SUB,كلبى,كلبي
14,INS,,ى
15,OK,الم,الم
16,OK,تقل,تقل
17,OK,ذلك,ذلك
18,INS,,قلت
19,INS,,ت
20,SUB,نعم,ن
21,INS,,عمم
22,SUB,ولكن,ول
23,INS,,كن
24,OK,الكلب,الكلب
25,SUB,له,لهم
26,SUB,مزايا,زان
27,INS,,اا
28,OK,لا,لا
29,SUB,تنسى,تنس
30,OK,ذلك,ذلك
31,INS,,ك
32,SUB,قلت,قال
33,INS,,تت
34,OK,يحسن,يحسن
35,OK,ان,ان
36,OK,تتدرب,تتدرب
37,OK,عليها,عليها
38,OK,التدريب,التدريب
39,OK,الاول,الاول
40,INS,,ل
41,SUB,قالت,فقاطعتها
42,INS,,وصحت
43,INS,,بهاا
44,SUB,لا,لاا
45,SUB,لا,لاا
46,SUB,انى,اتي
47,OK,طول,طول
48,SUB,عمرى,عمري
49,SUB,كلب,كلبب
50,OK,متدرب,متدرب
51,OK,من,من
52,OK,زمان,زمان
53,INS,,ن
54,OK,كلب,كلب
55,DEL,فقاطعتها,
56,DEL,وصحت,
57,DEL,بها,
58,OK,عتيق,عتيق
59,INS,,ق
60,INS,,وا
61,SUB,ولله,لله
62,INS,,ه
63,DEL,وضحكنا,
64,OK,وافترقنا,وافترقنا
65,OK,على,على
66,OK,موعد,موعد
67,OK,للتدريب,للتدريب
68,SUB,الثانى,الثاني
69,INS,,١٨
70,INS,,٨
