,operation,one,two
0,OK,لاعداد,لاعداد
1,OK,طعامه,طعامه
2,OK,او,او
3,OK,خرج,خرج
4,SUB,لشرائه,لشرائهه
5,OK,وفى,وفى
6,OK,وسعى,وسعى
7,OK,ان,ان
8,INS,,ا
9,SUB,اقول,قول
10,SUB,بلا,يلام
11,SUB,مبالغة,الغةاني
12,DEL,انى,
13,SUB,قلما,قل
14,INS,,ما
15,OK,تعشيت,تعشيت
16,OK,الا,الا
17,OK,معه,معه
18,OK,فكنت,فكنت
19,INS,,ا
20,SUB,اصعد,صعد
21,INS,,فا
22,SUB,فاجىء,جىء
23,SUB,بطعامى,بطعامي
24,OK,واضيفه,واضيفه
25,OK,الى,الى
26,OK,ما,ما
27,OK,عنده,عنده
28,SUB,فناكل,فنا
29,SUB,معا,كلمعاا
30,SUB,ولكنى,ولكني
31,OK,لم,لم
32,OK,اكن,اكن
33,INS,,ا
34,SUB,اصنع,صنع
35,OK,هذا,هذا
36,OK,الا,الا
37,OK,اذا,اذا
38,OK,كان,كان
39,OK,عندنا,عندنا
40,OK,طعام,طعام
41,OK,يليق,يليق
42,SUB,ان,اني
43,SUB,يقدم,قدما
44,INS,,ليغر
45,SUB,الى,ا
46,DEL,غريب,
47,DEL,اما,
48,SUB,اذا,مااذا
49,SUB,كان,كانف
50,SUB,فولا,ولا
51,SUB,او,ا
52,INS,,وعد
53,SUB,عدسا,سا
54,SUB,او,اوما
55,DEL,ما,
56,OK,هو,هو
57,OK,من,من
58,OK,هذا,هذا
59,OK,القبيل,القبيل
60,INS,,ل
61,OK,فقد,فقد
62,DEL,كنت,
63,SUB,اخرج,كاحرج
64,OK,فاشترى,فاشترى
65,OK,زيتونات,زيتونات
66,OK,وشيئا,وشيئا
67,OK,من,من
68,INS,,الجب
69,INS,,نن
70,SUB,واعود,وا
71,INS,,لحلاوة
72,INS,,الطحينيةة
73,SUB,بها,وا
74,INS,,عوديها
75,OK,اليه,اليه
76,INS,,ه
77,SUB,فيؤنبنى,فيؤتينى
78,OK,على,على
79,SUB,فعلتى,فعلتي
80,INS,,و
81,SUB,وينهانى,ينهاني
82,OK,عن,عن
83,OK,العود,العود
84,OK,الى,الى
85,DEL,والحلاوة,
86,DEL,الطحينية,
87,DEL,الجبن,
88,OK,ذلك,ذلك
89,INS,,ك
90,OK,فاصارحه,فاصارحه
91,OK,بان,بان
92,OK,طعامنا,طعامنا
93,OK,الليلة,الليلة
94,SUB,فول,فال
95,OK,او,او
96,DEL,عدس,
97,SUB,وانى,واني
98,OK,لا,لا
99,SUB,احبه,احبة
100,INS,,ه
101,OK,فكان,فكان
102,OK,يحدث,يحدث
103,OK,ان,ان
104,OK,يقول,يقول
105,SUB,لى,لي
106,OK,انه,انه
107,INS,,ر
108,SUB,يحب,ح
109,SUB,هذا,بهذا
110,OK,الطعام,الطعام
111,INS,,م
112,OK,ويرجو,ويرجو
113,SUB,منى,مني
114,OK,ان,ان
115,SUB,اصعد,ا
116,SUB,واجيئه,صعدواجيئة
117,DEL,بشىء,
118,SUB,منه,منههفاا
119,SUB,فاستغرب,ستعرر
120,SUB,ولكنى,ول
121,INS,,كني
122,SUB,اطيع,اطي
123,INS,,عع
124,SUB,فلا,فلاع
125,SUB,عجب,حب
126,OK,اذا,اذا
127,OK,كنت,كنت
128,OK,قد,قد
129,INS,,ا
130,SUB,احببته,حببته
131,SUB,والفته,والقته
132,INS,,ه
133,OK,ولم,ولم
134,OK,يكن,يكن
135,INS,,ا
136,SUB,اغرب,غرب
137,OK,من,من
138,OK,هذه,هذه
139,OK,الصداقة,الصداقة
140,OK,بين,بين
141,OK,رجل,رجل
142,OK,جاوز,جاوز
143,SUB,الاربعين,الاريعين
144,SUB,وطفل,ولفلف
145,DEL,فى,
146,SUB,التاسعة,التاس
147,INS,,هؤم
148,SUB,من,ن
149,SUB,عمره,عمرة
150,OK,وقد,وقد
151,SUB,الفنى,الفني
152,DEL,كما,
153,OK,الفته,الفته
154,OK,وتعلق,وتعلق
155,SUB,بى,بي
156,OK,كما,كما
157,SUB,تعلقت,تعلقتنهه
158,DEL,به,
159,OK,فكان,فكان
160,SUB,ينادينى,يناديني
161,OK,اذا,اذا
162,SUB,ابطات,ايطات
163,OK,عليه,عليه
164,INS,,ه
165,SUB,فاستبطئ,فاستبطيء
166,OK,النزول,النزول
167,OK,على,على
168,OK,الدرج,الدرج
169,SUB,واركب,وارك
170,INS,,ب
171,OK,الدرابزين,الدرابزين
172,OK,لان,لان
173,OK,التزحلق,التزحلق
174,OK,عليه,عليه
175,SUB,اسرع,اسر
176,INS,,ع
177,INS,,٠٠
178,OK,وكانت,وكانت
179,OK,له,له
180,SUB,بنت,دنت
181,OK,اخت,اخت
182,OK,تزوره,تزوره
183,OK,من,من
184,OK,حين,حين
185,OK,الى,الى
186,OK,حين,حين
187,INS,,ن
188,OK,رايتها,رايتها
189,INS,,ا
190,SUB,اول,ول
191,OK,مرة,مرة
192,SUB,فى,في
193,OK,ليلة,ليلة
194,OK,شتوية,شتوية
195,OK,كثيرة,كثيرة
196,OK,المطر,المطر
197,OK,شديدة,شديدة
198,OK,البرد,البرد
199,OK,وكنت,وكنت
200,SUB,العب,الع
201,INS,,ب
202,SUB,فى,في
203,OK,الحارة,الحارة
204,INS,,ة
205,OK,فلما,فلما
206,DEL,اخذ,
207,SUB,المطر,اخذالمطر
208,OK,ينهمر,ينهمر
209,OK,فجاة,فجاة
210,SUB,ذهبت,ذه
211,INS,,ت
212,INS,,ا
213,SUB,اعدو,عدو
214,DEL,تفيدة,
215,OK,الى,الى
216,OK,البيت,البيت
217,INS,,ت
218,SUB,ولمحت,ولمحتت
219,SUB,وانا,وان
220,INS,,ا
221,SUB,اجرى,اجرىى
222,OK,ضوءا,ضوءا
223,SUB,فى,في
224,OK,غرفة,غرفة
225,SUB,صديقى,صديقي
226,INS,,ى
227,OK,فاشتهيت,فاشتهيت
228,OK,ان,ان
229,OK,اخبره,اخبره
230,DEL,ان,
231,SUB,السماء,انالسماء
232,OK,تمطر,تمطر
233,OK,وان,وان
234,OK,الريح,الريح
235,OK,تعصف,تعصف
236,INS,,ف
237,OK,ودخلت,ودخلت
238,OK,الغرفة,الغرفة
239,OK,ثم,ثم
240,OK,وقفت,وقفت
241,OK,على,على
242,OK,العتبة,العتبة
243,OK,فما,فما
244,SUB,رايت,را
245,INS,,يت
246,SUB,المصباح,المص
247,INS,,ساح
248,SUB,المالوف,المالو
249,INS,,ف
250,OK,وانما,وانما
251,OK,رايت,رايت
252,OK,نارا,نارا
253,OK,موقدة,موقدة
254,INS,,ة
255,OK,وكانت,وكانت
256,SUB,السنة,السن
257,INS,,ة
258,SUB,اللهب,الله
259,INS,,ب
260,SUB,عالية,عالةة
261,SUB,فرايت,فرايتت
262,INS,,ا
263,SUB,اول,ول
264,OK,ما,ما
265,SUB,رايت,راي
266,INS,,ت
267,SUB,كفا,ك
268,SUB,بدت,فابدت
269,SUB,لى,لي
270,SUB,كانها,كان
271,INS,,ها
272,INS,,ـ
273,INS,,و
274,SUB,ولسان,لسان
275,OK,النار,النار
276,OK,من,من
277,OK,ورائها,ورائها
278,OK,مرجان,مرجان
279,SUB,شفاف,شفافف
280,INS,,وط
281,SUB,وطالعنى,العنخ
282,SUB,محيا,يا
283,OK,فتاة,فتاة
284,OK,صغيرة,صغيرة
285,OK,على,على
286,OK,هذا,هذا
287,OK,الضوء,الضوء
288,OK,المضطرب,المضطرب
289,OK,فرايت,فرايت
290,OK,شعرا,شعرا
291,INS,,ا
292,SUB,اسود,سود
293,OK,يتوهج,يتوهج
294,OK,هنا,هنا
295,SUB,وهاهنا,وههنا
296,INS,,ا
297,OK,وضفيرتين,وضفيرتين
298,SUB,فى,في
299,OK,طرفيهما,طرفيهما
300,OK,خيوط,خيوط
301,OK,من,من
302,OK,الصوف,الصوف
303,SUB,نسج,تسج
304,OK,عليها,عليها
305,OK,الشعر,الشعر
306,OK,واستراحتا,واستراحتا
307,OK,على,على
308,SUB,جانبى,جانبي
309,OK,الصدر,الصدر
310,SUB,وانفا,وانف
311,INS,,ا
312,SUB,فى,في
313,INS,,٠
