,operation,one,two
0,OK,صديق,صديق
1,OK,قديم,قديم
2,OK,عاد,عاد
3,OK,الى,الى
4,OK,تريدين,تريدين
5,OK,ان,ان
6,SUB,تعرفى,تعرى
7,OK,من,من
8,OK,يكون,يكون
9,OK,اسمعى,اسمعى
10,OK,انه,انه
11,OK,احب,احب
12,OK,الناس,الناس
13,OK,الى,الى
14,DEL,لا,
15,SUB,استطيع,لااستطيع
16,OK,ان,ان
17,OK,اعرف,اعرف
18,OK,احدا,احدا
19,OK,ما,ما
20,OK,بقى,بقى
21,OK,هذا,هذا
22,OK,الصديق,الصديق
23,OK,لى,لى
24,OK,من,من
25,OK,هو,هو
26,SUB,سليم,سليما
27,SUB,الا,لا
28,OK,تعرفين,تعرفين
29,OK,سليم,سليم
30,OK,لم,لم
31,SUB,تسمعى,تسمع
32,SUB,به,ىبه
33,OK,قط,قط
34,OK,معذرة,معذرة
35,OK,زوجى,زوجى
36,SUB,يا,ا
37,OK,بلهاء,بلهاء
38,SUB,معذرة,معذر
39,OK,لا,لا
40,OK,لا,لا
41,OK,امل,امل
42,OK,فى,فى
43,OK,لقاء,لقاء
44,OK,احد,احد
45,OK,بعد,بعد
46,OK,اليوم,اليوم
47,SUB,كلا,كل
48,INS,,ا
49,OK,لا,لا
50,OK,تتعبى,تتعبى
51,OK,نفسك,نفسك
52,OK,لا,لا
53,OK,انت,انت
54,OK,ولا,ولا
55,OK,غيرك,غيرك
56,INS,,ا
57,SUB,اعنى,عنى
58,OK,هذا,هذا
59,OK,تماما,تماما
60,OK,مع,مع
61,OK,السلامة,السلامة
62,INS,,والتفتت
63,INS,,الى
64,INS,,زوجها
65,INS,,وقالت
66,OK,فهمت,فهمت
67,OK,انى,انى
68,DEL,لا,
69,SUB,اريد,لااريد
70,OK,منها,منها
71,OK,ولا,ولا
72,OK,من,من
73,OK,غيرها,غيرها
74,OK,زيارة,زيارة
75,SUB,فغضبت,فغضت
76,SUB,والتفتت,ومضى
77,INS,,بها
78,OK,الى,الى
79,INS,,اريكة
80,INS,,الواسعة
81,SUB,زوجها,وهى
82,SUB,وقالت,متعلقة
83,INS,,به
84,INS,,تضحك
85,OK,فلم,فلم
86,DEL,يقل,
87,SUB,سليم,يفلسليع
88,OK,شيئا,شيئا
89,OK,بل,بل
90,OK,انحنى,انحنى
91,OK,عليها,عليها
92,INS,,و
93,SUB,وحملها,حملها
94,SUB,بين,ببن
95,OK,يديه,يديه
96,DEL,ومضى,
97,DEL,بها,
98,DEL,الى,
99,DEL,الاريكة,
100,DEL,الواسعة,
101,DEL,وهى,
102,DEL,متعلقة,
103,DEL,به,
104,DEL,تضحك,
105,SUB,له,لهو
106,SUB,وتقبله,تقله
107,OK,راضية,راضية
108,INS,,١٩٤
