,operation,one,two
0,OK,فان,فان
1,OK,الكلب,الكلب
2,OK,لا,لا
3,OK,يحسن,يحسن
4,OK,التقبيل,التقبيل
5,INS,,ل
6,OK,وهذا,وهذا
7,OK,هو,هو
8,OK,البديل,البديل
9,OK,عنده,عنده
10,OK,من,من
11,SUB,القبل,القبلل
12,SUB,ولو,ولوكنت
13,DEL,كنت,
14,SUB,كلبك,كلك
15,OK,يا,يا
16,OK,فتاتى,فتاتى
17,OK,الجميلة,الجميلة
18,OK,لكنت,لكنت
19,OK,حارسك,حارسك
20,SUB,الامين,الامينو
21,SUB,وفارسك,فارسك
22,OK,الذى,الذى
23,OK,لا,لا
24,OK,يقصر,يقصر
25,OK,ولا,ولا
26,OK,يغفل,يغفل
27,OK,ولا,ولا
28,SUB,يسهو,يسهوو
29,OK,ولو,ولو
30,OK,كنت,كنت
31,SUB,كلبك,كلك
32,OK,لكان,لكان
33,OK,من,من
34,OK,حقى,حقى
35,OK,على,على
36,OK,الارجح,الارجح
37,INS,,ـ
38,OK,فانك,فانك
39,OK,رقيقة,رقيقة
40,OK,القلب,القلب
41,INS,,ـ
42,OK,ان,ان
43,OK,انام,انام
44,OK,على,على
45,OK,سريرك,سريرك
46,DEL,في,
47,DEL,الطريق,
48,DEL,لا,
49,DEL,تخافى,
50,DEL,فانى,
51,DEL,لم,
52,SUB,اصركلبا,ك
53,OK,فصرخت,فصرخت
54,OK,ووضعت,ووضعت
55,OK,راحتها,راحتها
56,OK,على,على
57,OK,فمى,فمى
58,OK,فضحكت,فضحكت
59,INS,,ت
60,SUB,وقلت,وقلتت
61,INS,,لا
62,INS,,تخافى
63,INS,,فانى
64,INS,,لم
65,INS,,اصر
66,INS,,كلبا
67,OK,مع,مع
68,OK,الاسف,الاسف
69,INS,,ف
70,OK,ابى,ابى
71,OK,الحظ,الحظ
72,OK,هذه,هذه
73,OK,النعمة,النعمة
74,OK,على,على
75,OK,المسكين,المسكين
76,OK,الذى,الذى
77,OK,هو,هو
78,OK,انا,انا
79,INS,,ا
80,OK,واستانفنا,واستانفنا
81,OK,الدرس,الدرس
82,OK,وعدنا,وعدنا
83,OK,الى,الى
84,OK,التدريب,التدريب
85,INS,,ب
86,OK,واقبلنا,واقبلنا
87,OK,على,على
88,OK,ذلك,ذلك
89,OK,بعزم,بعزم
90,OK,لا,لا
91,OK,يفتر,يفتر
92,OK,وارادة,وارادة
93,OK,لا,لا
94,OK,تلين,تلين
95,DEL,تعبت,
96,OK,او,او
97,OK,تضعف,تضعف
98,OK,ثم,ثم
99,OK,وقفنا,وقفنا
100,OK,واراحت,واراحت
101,OK,يديها,يديها
102,OK,وتنهدت,وتنهدت
103,OK,وقالت,وقالت
104,INS,,ت
105,INS,,تعس
106,INS,,تت
107,INS,,قلت
108,INS,,ت
109,OK,انى,انى
110,OK,اسف,اسف
111,INS,,ف
112,OK,استريحى,استريحى
113,INS,,ى
114,SUB,قلت,فسالتنى
115,INS,,ى
116,OK,هل,هل
117,OK,تعبت,تعبت
118,OK,انت,انت
119,SUB,ايضا,انضا
120,SUB,فسالتنى,قلت
121,INS,,ت
122,SUB,كلا,كلاا
123,SUB,انما,ان
124,INS,,ما
125,OK,تعبت,تعبت
126,OK,من,من
127,OK,التفكير,التفكير
128,INS,,ر
129,SUB,قلت,قالت
130,INS,,ت
131,OK,فى,فى
132,OK,اى,اى
133,OK,شىء,شىء
134,OK,كنت,كنت
135,OK,تفكر,تفكر
136,SUB,قالت,قلت
137,INS,,ت
138,OK,هل,هل
139,OK,تصدقيننى,تصدقيننى
140,OK,اذا,اذا
141,SUB,اخبرتك,اخرتك
142,SUB,قلت,قالت
143,INS,,ت
144,OK,لم,لم
145,OK,لا,لا
146,OK,اصدق,اصدق
147,OK,هل,هل
148,OK,هو,هو
149,OK,شىء,شىء
150,OK,غريب,غريب
151,OK,جدا,جدا
152,SUB,قالت,قلت
153,INS,,ت
154,DEL,نعم,
155,SUB,جدا,حداا
156,OK,لقد,لقد
157,OK,كنت,كنت
158,INS,,ـ
159,OK,وانت,وانت
160,OK,على,على
161,OK,صدرى,صدرى
162,SUB,اشتهى,فى
163,OK,ان,ان
164,OK,امرغ,امرغ
165,OK,نفسى,نفسى
166,OK,فى,فى
167,OK,هذه,هذه
168,DEL,قلت,
169,OK,الرمال,الرمال
170,OK,وان,وان
171,OK,اعوى,اعوى
172,SUB,كالكلب,كالكلبب
173,DEL,ولكن,
174,OK,فضحكت,فضحكت
175,OK,حتى,حتى
176,OK,ترقرق,ترقرق
177,OK,الدمع,الدمع
178,OK,فى,فى
179,OK,عينيها,عينيها
180,INS,,ا
181,OK,وقالت,وقالت
182,OK,بعد,بعد
183,OK,ان,ان
184,OK,وجدت,وجدت
185,OK,لسانها,لسانها
186,INS,,ا
187,INS,,ولكن
188,OK,لماذا,لماذا
189,INS,,٤
190,INS,,٤
191,OK,ان,ان
192,OK,هذا,هذا
193,OK,شىء,شىء
194,OK,غريب,غريب
195,INS,,ب
196,INS,,قلت
197,INS,,ت
198,OK,لا,لا
199,OK,غرابة,غرابة
200,OK,على,على
201,OK,الاطلاق,الاطلاق
202,INS,,ق
203,OK,الم,الم
204,OK,اقل,اقل
205,OK,لك,لك
206,SUB,ان,انفى
207,DEL,فى,
208,OK,من,من
209,SUB,الكلب,الكل
210,SUB,خصائص,بخصائصص
211,OK,اشتهيت,اشتهيت
212,OK,ان,ان
213,DEL,قلت,
214,OK,افعل,افعل
215,OK,ذلك,ذلك
216,OK,عسى,عسى
217,OK,ان,ان
218,OK,تصنعى,تصنعى
219,DEL,معى,
220,OK,ما,ما
221,OK,كان,كان
222,OK,يمكن,يمكن
223,OK,ان,ان
224,OK,تصنعى,تصنعى
225,OK,مع,مع
226,OK,كلبك,كلبك
227,INS,,ك
228,OK,تحمليننى,تحمليننى
229,OK,بين,بين
230,OK,يديك,يديك
231,INS,,ك
232,SUB,عل,على
233,OK,ذراعيك,ذراعيك
234,INS,,ك
235,SUB,وتدنين,وتدني
236,SUB,فمك,نفمك
237,OK,الدقيق,الدقيق
238,OK,من,من
239,OK,وجهى,وجهى
240,INS,,و
241,SUB,وتقبليننى,تقبليننى
242,OK,فالاعبك,فالاعبك
243,OK,واضع,واضع
244,OK,يدى,يدى
245,OK,على,على
246,OK,كتفك,كتفك
247,OK,وانظر,وانظر
248,OK,فى,فى
249,OK,عينيك,عينيك
250,OK,وامسح,وامسح
251,OK,خدى,خدى
252,SUB,بخدك,بخد
253,INS,,كك
254,OK,على,على
255,SUB,فكرة,فكرةة
256,OK,وقبل,وقبل
257,OK,ان,ان
258,SUB,انسى,انسىى
259,INS,,١٦
260,INS,,٦
