,operation,one,two
0,OK,القطة,القطة
1,OK,ولكنها,ولكنها
2,OK,كانت,كانت
3,OK,مع,مع
4,OK,ذلك,ذلك
5,OK,لا,لا
6,OK,تزال,تزال
7,OK,بعيدة,بعيدة
8,OK,وشاء,وشاء
9,OK,الحظ,الحظ
10,SUB,ان,انت
11,SUB,تخاف,خاف
12,OK,القطة,القطة
13,OK,فلفت,فلفت
14,OK,حول,حول
15,OK,الشجرة,الشجرة
16,OK,واصبحت,واصبحت
17,OK,على,على
18,OK,فرع,فرع
19,OK,فى,فى
20,OK,الناحية,الناحية
21,OK,الاخرى,الاخرى
22,OK,وكانت,وكانت
23,OK,الفروع,الفروع
24,OK,هناك,هناك
25,OK,امتن,امتن
26,OK,واسمك,واسمك
27,OK,فدرت,فدرت
28,OK,كما,كما
29,OK,دارت,دارت
30,OK,ومددت,ومددت
31,SUB,يدى,دى
32,OK,فقبضت,فقبضت
33,OK,عليها,عليها
34,OK,ودسستها,ودسستها
35,OK,فى,فى
36,OK,جيبى,جيبى
37,INS,,و
38,SUB,وكان,كان
39,OK,الهبوط,الهبوط
40,OK,اخطر,اخطر
41,OK,من,من
42,OK,الصعود,الصعود
43,OK,واشق,واشق
44,SUB,ولكن,واكن
45,SUB,لله,الله
46,OK,سلم,سلم
47,OK,وتناولت,وتناولت
48,OK,القطة,القطة
49,DEL,منى,
50,OK,بعد,بعد
51,OK,ان,ان
52,OK,اخرجتها,اخرجتها
53,OK,من,من
54,OK,جيبى,جيبى
55,OK,وكدت,وكدت
56,OK,اخنقها,اخنقها
57,OK,وانا,وانا
58,OK,احاول,احاول
59,OK,اخراجها,اخراجها
60,INS,,ـ
61,OK,فقد,فقد
62,OK,كان,كان
63,OK,لابد,لابد
64,OK,ان,ان
65,OK,اقبض,اقبض
66,OK,على,على
67,SUB,عنقها,عنقه
68,SUB,لاتقى,الاتقى
69,OK,اسنانها,اسنانها
70,OK,واظافرها,واظافرها
71,INS,,ـ
72,INS,,و
73,SUB,واهوت,اهو
74,SUB,عليها,تعليها
75,OK,تقبلها,تقبلها
76,OK,وتضمها,وتضمها
77,OK,الى,الى
78,OK,صدرها,صدرها
79,SUB,وتمسح,وتم
80,SUB,لها,سحلها
81,OK,شعرها,شعرها
82,SUB,كانها,انها
83,OK,طفل,طفل
84,OK,رضيع,رضيع
85,DEL,لا,
86,SUB,قطة,لاقطة
87,OK,لعينة,لعينة
88,OK,كانت,كانت
89,OK,منذ,منذ
90,OK,دقيقة,دقيقة
91,OK,على,على
92,OK,قمة,قمة
