,operation,one,two
0,INS,,١٦٩
1,SUB,والايماء,الاماء
2,OK,دون,دون
3,OK,الاعراب,الاعراب
4,OK,والافصاح,والافصاح
5,SUB,وربما,ورمات
6,INS,,و
7,SUB,تواعدا,اعدا
8,OK,الى,الى
9,OK,جلسة,جلسة
10,OK,من,من
11,OK,جلسات,جلسات
12,OK,الصور,الصور
13,OK,المتحركة,المتحركة
14,OK,في,في
15,OK,مكان,مكان
16,DEL,لا,
17,SUB,غبار,لاغمار
18,OK,عليه,عليه
19,SUB,فيتحدثان,فتحدث
20,INS,,ان
21,SUB,بلسان,لسان
22,OK,بطل,بطل
23,SUB,الرواية,الرواة
24,SUB,وبطلتها,ويطابا
25,OK,ويسهبان,ويسهبان
26,OK,ما,ما
27,OK,احتملت,احتملت
28,OK,الكناية,الكناية
29,SUB,الاسهاب,الا
30,DEL,ثم,
31,SUB,يغيران,سابميغيران
32,SUB,سياق,ساق
33,SUB,الحديث,الجد
34,INS,,يتق
35,DEL,في,
36,OK,غير,غير
37,SUB,اقتضاب,اقتض
38,SUB,ولا,الا
39,SUB,ابتسار,ا
40,OK,وكانا,وكانا
41,SUB,اشبه,اشهب
42,SUB,بالنجمين,النجمين
43,SUB,السيارين,السيارن
44,OK,في,في
45,OK,المنظومة,المنظومة
46,OK,الواحدة,الواحدة
47,OK,لا,لا
48,OK,يزالان,يزالان
49,SUB,يحومان,نحو
50,INS,,ما
51,INS,,نى
52,INS,,ذ
53,DEL,في,
54,SUB,نطاق,طاق
55,OK,واحد,واحد
56,OK,ويتجاذبان,ويتجاذبان
57,SUB,حول,حالم
58,SUB,محور,جار
59,OK,واحد,واحد
60,SUB,ولكنهما,ولكما
61,SUB,يحذران,ذرانا
62,SUB,التقارب,لتقارب
63,OK,لانه,لانه
64,SUB,اصطدام,اصطدا
65,DEL,ولم,
66,OK,تكن,تكن
67,OK,هند,هند
68,SUB,وليكن,ولجكن
69,OK,اسمها,اسمها
70,SUB,هندا,هند
71,SUB,لتعتقد,التعتقد
72,SUB,الرهبانية,الرهبان
73,INS,,ة
74,INS,,ى
75,DEL,في,
76,OK,همام,همام
77,SUB,ولا,ولاليزء
78,DEL,لتزعم,
79,OK,بينها,بينها
80,OK,وبين,وبين
81,SUB,وجدانها,وجداها
82,OK,انه,انه
83,OK,معزول,معزول
84,SUB,عن,ن
85,OK,عالم,عالم
86,SUB,النساء,الذساء
87,OK,غير,غير
88,SUB,انها,امها
89,OK,لم,لم
90,OK,تكن,تكن
91,OK,تحفل,تحفل
92,OK,اتصاله,اتصاله
93,OK,بالنساء,بالنساء
94,DEL,ما,
95,SUB,دام,مادام
96,SUB,اسمهن,اسم
97,INS,,هن
98,OK,نساء,نساء
99,OK,لا,لا
100,SUB,يلوح,يالوح
101,OK,من,من
102,OK,بينهن,بينهن
103,SUB,اسم,اسه
104,OK,امراة,امراة
105,OK,واحدة,واحدة
106,SUB,وشبح,وشيح
107,INS,,ع
108,SUB,غرام,رام
109,OK,واحد,واحد
110,SUB,فان,فانا
111,DEL,اسم,
112,OK,النساء,النساء
113,SUB,في,ف
114,INS,,قي
115,OK,هذه,هذه
116,OK,الحالة,الحالة
117,OK,لا,لا
118,OK,يدل,يدل
119,OK,على,على
120,OK,معنى,معنى
121,OK,ولا,ولا
122,SUB,انتقاصفيه,انتقاص
123,INS,,فهل
124,SUB,لما,ما
125,SUB,بينهما,بينما
126,OK,من,من
127,OK,رعاية,رعاية
128,SUB,واستئثار,واتت
129,INS,,ار
130,OK,فلما,فلما
131,SUB,شعرت,سعرت
132,SUB,بان,با
133,INS,,ن
134,OK,النساء,النساء
135,SUB,تحولن,تخولنعتده
136,DEL,عنده,
137,OK,الى,الى
138,OK,امراة,امراة
139,OK,لها,لها
140,OK,شان,شان
141,SUB,غير,غيرشتان
142,DEL,شئون,
143,SUB,اخواتها,احراء
144,SUB,من,ءامن
145,SUB,بنات,بياتحراء
146,DEL,حواء,
147,OK,زارته,زارته
148,SUB,على,علي
149,OK,حين,حين
150,SUB,غرة,عرة
151,DEL,في,
152,SUB,مكتب,ىوتبله
153,DEL,عمله,
154,SUB,وهي,وه
155,OK,الزيارة,الزيارة
156,SUB,الاولى,الاول
157,OK,والاخيرة,والاخيرة
158,OK,من,من
159,OK,قبيلها,قبيلها
160,INS,,و
161,SUB,ولم,لم
162,SUB,يكن,ركن
163,OK,لها,لها
164,SUB,مسوغ,مساع
165,OK,من,من
166,SUB,طول,وطل
167,SUB,الغيبة,الغية
168,OK,ولا,ولا
169,OK,امتناع,امتناع
170,SUB,الحديث,حديت
171,DEL,في,
172,OK,التليفون,التليفون
173,SUB,فما,ف
174,SUB,شك,اشك
175,OK,لحظة,لحظة
176,OK,في,في
177,OK,غرض,غرض
178,OK,الزيارة,الزيارة
179,OK,ولا,ولا
180,OK,في,في
181,OK,باعثها,باعثها
182,SUB,وتوقع,واو
183,SUB,منها,عمها
184,SUB,عتبا,عتيا
185,SUB,عنيفا,عتيقا
186,SUB,على,علاس
187,SUB,اسلوبها,او
188,SUB,في,بياف
189,OK,التعبير,التعبير
190,INS,,١١
191,INS,,ارة
