,operation,one,two
0,INS,,٤
1,INS,,اضعاف
2,INS,,ما
3,OK,راعته,راعته
4,SUB,نكاتها,تـكاها
5,SUB,ولمحت,ومحته
6,DEL,هي,
7,OK,دهشته,دهشته
8,OK,فاستطردت,فاستطردت
9,OK,تقول,تقول
10,SUB,على,عل
11,SUB,رسلك,سلاك
12,OK,لا,لا
13,OK,تخف,تخف
14,OK,ولا,ولا
15,SUB,تعجل,تجفل
16,DEL,ارادني,
17,DEL,على,
18,DEL,قراءته,
19,DEL,ولان,
20,DEL,احدا,
21,OK,فلست,فلست
22,OK,بحمد,بحمد
23,SUB,لله,الله
24,SUB,فيلسوفة,فل
25,INS,,ساقة
26,INS,,و
27,SUB,وما,ما
28,OK,قرات,قرات
29,INS,,سدود
30,SUB,شوبنهور,رون
31,OK,الا,الا
32,OK,لان,لان
33,INS,,احدا
34,INS,,ارادى
35,INS,,ع
36,INS,,لقاءته
37,INS,,ولا
38,SUB,تفهيمه,نتفهيمه
39,SUB,اياي,الى
40,OK,كان,كان
41,OK,ذريعة,ذريعة
42,OK,اللقاء,اللقاء
43,SUB,بيننا,ريتنا
44,OK,وما,وما
45,OK,كان,كان
46,SUB,بالجائز,الجان
47,OK,ان,ان
48,SUB,يحضر,عضر
49,OK,الي,الي
50,OK,ليفهمني,ليفهمني
51,SUB,رواية,رواة
52,OK,او,او
53,OK,مقالة,مقالة
54,OK,ممتعة,ممتعة
55,DEL,فلم,
56,SUB,يعد,يعدلن
57,DEL,لنا,
58,SUB,بد,ايده
59,OK,من,من
60,OK,الفلسفة,الفلسفة
61,SUB,وامرنا,وامنا
62,OK,الى,الى
63,SUB,لله,الله
64,OK,فاغرب,فاغرب
65,OK,همام,همام
66,SUB,في,فى
67,OK,الضحك,الضحك
68,OK,لانه,لانه
69,SUB,تخيل,خيل
70,SUB,شوبنهور,شويه
71,INS,,ور
72,SUB,العظيم,العظم
73,SUB,بوجهه,يوجهها
74,SUB,العبوس,لحبوس
75,INS,,و
76,SUB,وعينيه,عينيه
77,OK,الظريفتين,الظريفتين
78,INS,,اللتين
79,SUB,تبرقان,تبرقامن
80,DEL,من,
81,SUB,الحرد,الجرد
82,OK,والسخرية,والسخرية
83,OK,وهو,وهو
84,SUB,يسمع,يسد
85,SUB,باذنيه,ناذن
86,INS,,هك
87,DEL,كيف,
88,SUB,انتقمت,فانتقمت
89,OK,منه,منه
90,OK,امراة,امراة
91,OK,وهزئت,وهزئت
92,SUB,به,بة
93,SUB,وسخرت,وسحرت
94,DEL,فلسفته,
95,OK,لغرامها,لغرامها
96,DEL,سارة,
97,SUB,واثنى,واتى
98,OK,همام,همام
99,INS,,عل
100,SUB,علىصراحة,صراحة
101,OK,سارة,سارة
102,INS,,و
103,SUB,وقلة,قلة
104,INS,,د
105,SUB,دعواها,عراها
106,OK,واطمان,واطمان
107,OK,الى,الى
108,OK,سياق,سياق
109,OK,الفلاسفة,الفلاسفة
110,OK,والشعراء,والشعراء
111,DEL,خبير,
112,DEL,بالنساء,
113,DEL,في,
114,DEL,جده,
115,DEL,ومزاحه,
116,DEL,هيني,
117,OK,فقال,فقال
118,OK,الان,الان
119,OK,امنت,امنت
120,OK,مرة,مرة
121,OK,اخرى,اخرى
122,OK,ان,ان
123,SUB,صديقي,صدئة
124,INS,,دهن
125,INS,,ده
126,SUB,قالت,النساء
127,INS,,في
128,INS,,جده
129,SUB,ومن,و
130,INS,,مزاب
131,SUB,صديقك,والتومنصديقك
132,OK,هذا,هذا
133,OK,هيني,هيني
134,OK,قال,قال
135,OK,لا,لا
136,SUB,تتهيبي,تفارهرض
137,DEL,فليس,
138,DEL,هو,
139,SUB,بفيلسوف,لسوف
140,OK,مغلق,مغلق
141,OK,ولا,ولا
142,OK,هو,هو
143,SUB,بالكاتب,بالكات
144,OK,الذي,الذي
145,SUB,يحوجك,تحوجك
146,SUB,الى,الي
147,SUB,ترجمان,ترجانا
148,DEL,او,
149,SUB,مفسر,وومفسر
150,INS,,ء
151,DEL,ان,
152,SUB,حلا,انحلال
153,DEL,لك,
154,SUB,ان,كانت
155,SUB,تقرايه,قر
156,INS,,ئية
157,OK,وحدك,وحدك
158,OK,فهو,فهو
159,OK,شاعر,شاعر
160,OK,سلس,سلس
161,OK,سائغ,سائغ
162,OK,وما,وما
163,OK,احسب,احسب
164,OK,له,له
165,SUB,نظيرا,تفاسيرا
166,SUB,في,فى
167,SUB,الدعابة,الدعاية
168,OK,وخفة,وخفة
169,DEL,الروح,
170,OK,قالت,قالت
171,SUB,اصحيح,ابحيح
172,OK,وماذا,وماذا
173,OK,قال,قال
174,OK,عنا,عنا
175,OK,معشر,معشر
176,OK,النساء,النساء
177,OK,هذا,هذا
178,OK,الشاعر,الشاعر
179,OK,الظريف,الظريف
180,INS,,رب
