,operation,one,two
0,OK,كانت,كانت
1,OK,له,له
2,OK,سيارة,سيارة
3,OK,جديدة,جديدة
4,OK,من,من
5,OK,طراز,طراز
6,OK,هدسون,هدسون
7,OK,تستطيع,تستطيع
8,OK,ان,ان
9,OK,تطير,تطير
10,OK,بنا,بنا
11,INS,,ء
12,OK,فدفعته,فدفعته
13,OK,الى,الى
14,OK,الباب,الباب
15,OK,وسبقته,وسبقته
16,OK,الى,الى
17,OK,السلم,السلم
18,OK,وانا,وانا
19,OK,اناديه,اناديه
20,OK,وادعوه,وادعوه
21,OK,ان,ان
22,OK,يسرع,يسرع
23,SUB,ورائى,وراءي
24,OK,وكان,وكان
25,SUB,اخى,اخي
26,OK,يكره,يكره
27,OK,السرعة,السرعة
28,OK,فتوليت,فتوليت
29,OK,انا,انا
30,OK,القيادة,القيادة
31,OK,وجلس,وجلس
32,OK,هو,هو
33,SUB,وكلبه,وكل
34,INS,,به
35,OK,معه,معه
36,OK,وراءنا,وراءنا
37,OK,وجلس,وجلس
38,OK,خليل,خليل
39,OK,معى,معى
40,OK,وكان,وكان
41,OK,لابد,لابد
42,OK,من,من
43,OK,التمهل,التمهل
44,OK,حتى,حتى
45,SUB,نخرج,دحرج
46,OK,من,من
47,OK,المدينة,المدينة
48,DEL,والا,
49,SUB,عطلنا,والاعطلنا
50,OK,الشرطة,الشرطة
51,OK,وكنت,وكنت
52,OK,كالجالس,كالجالس
53,OK,على,على
54,OK,الجمر,الجمر
55,OK,ولكن,ولكن
56,OK,ما,ما
57,SUB,حيلتى,حيلتي
58,INS,,لا
59,INS,,و
60,SUB,واجتزنا,اجتزنا
61,OK,شبرا,شبرا
62,OK,بعد,بعد
63,OK,ان,ان
64,OK,ضاع,ضاع
65,OK,ربع,ربع
66,OK,ساعة,ساعة
67,SUB,ثمين,ثم
68,INS,,ينفس
69,INS,,التاخي
70,INS,,هلال
71,INS,,انو
72,INS,,ارقوية
73,OK,ولم,ولم
74,OK,تكن,تكن
75,SUB,بى,بي
76,OK,حاجة,حاجة
77,OK,الى,الى
78,OK,السؤال,السؤال
79,SUB,فانى,فاني
80,OK,انا,انا
81,OK,السائق,السائق
82,DEL,هل,
83,DEL,الانوار,
84,SUB,قوية,و
85,DEL,فسالت,
86,DEL,اخى,
87,SUB,وامامى,امامى
88,OK,مفتاح,مفتاح
89,OK,النور,النور
90,SUB,وفى,وفي
91,SUB,وسعى,وسعي
92,OK,ان,ان
93,OK,اجرب,اجرب
94,OK,ولكن,ولكن
95,OK,السؤال,السؤال
96,OK,جاء,جاء
97,OK,دليلا,دليلا
98,OK,على,على
99,OK,مبلغ,مبلغ
100,SUB,اضطرابى,اضطرابي
101,OK,ودليل,ودليل
102,OK,اخر,اخر
103,OK,على,على
104,OK,هذا,هذا
105,OK,الاضطراب,الاضطراب
106,OK,هو,هو
107,OK,اننا,اننا
108,OK,لم,لم
109,SUB,نخبر,تخبر
110,SUB,اخى,اخي
111,OK,ما,ما
112,OK,الحكاية,الحكاية
113,OK,فراح,فراح
114,SUB,يكلم,يكلمك
115,SUB,كلبه,ليه
116,INS,,و
117,INS,,يقال
118,SUB,روكسى,روكسي
119,OK,انه,انه
120,OK,يسال,يسال
121,OK,عن,عن
122,OK,الانوار,الانوار
123,OK,هل,هل
124,SUB,هى,هي
125,OK,قوية,قوية
126,OK,كانه,كانه
127,DEL,لا,
128,SUB,يعلم,لايعلم
129,OK,لا,لا
130,OK,باس,باس
131,OK,هل,هل
132,OK,تظن,تظن
133,DEL,ويقول,
134,OK,ان,ان
135,OK,من,من
136,OK,حقه,حقه
137,OK,ان,ان
138,OK,ينتظر,ينتظر
139,OK,جوابا,جوابا
140,OK,نعم,نعم
141,OK,الجواب,الجواب
142,OK,تحصيل,تحصيل
143,OK,حاصل,حاصل
144,OK,بالطبع,بالطبع
145,OK,الحق,الحق
146,OK,معك,معك
147,OK,ثم,ثم
148,OK,انه,انه
149,OK,ارسل,ارسل
150,SUB,النور,التور
151,OK,امامه,امامه
152,OK,وهو,وهو
153,OK,يضيىء,يضيىء
154,OK,الى,الى
155,OK,مسافة,مسافة
156,OK,اميال,اميال
157,OK,اليس,اليس
158,OK,كذلك,كذلك
