,operation,one,two
0,OK,بسرور,بسرور
1,INS,,ر
2,SUB,وانما,وان
3,INS,,ما
4,OK,كان,كان
5,SUB,فزعى,فزعي
6,SUB,لانى,لاني
7,OK,توقعت,توقعت
8,OK,ان,ان
9,OK,اعجز,اعجز
10,OK,عن,عن
11,OK,اغتنام,اغتنام
12,OK,هذه,هذه
13,OK,الفرصة,الفرصة
14,OK,الطويلة,الطويلة
15,INS,,ـ
16,OK,وهى,وهى
17,OK,اذا,اذا
18,OK,ضاعت,ضاعت
19,OK,لا,لا
20,OK,يمكن,يمكن
21,OK,ان,ان
22,SUB,تعود,تعادت
23,DEL,في,
24,DEL,الطريق,
25,OK,فاروح,فاروح
26,SUB,اوسع,او
27,INS,,سعر
28,SUB,نفسى,فسي
29,OK,بعد,بعد
30,OK,ذلك,ذلك
31,OK,تانيبا,تانيبا
32,OK,وتقريعا,وتقريعا
33,OK,وذما,وذما
34,SUB,وهجاء,وهجاءء
35,OK,وادرت,وادرت
36,SUB,عينى,عيني
37,SUB,فى,في
38,OK,المكان,المكان
39,OK,لارى,لارى
40,OK,هل,هل
41,OK,فيه,فيه
42,SUB,من,مني
43,SUB,يعرفنى,عراني
44,INS,,٠٠
45,OK,او,او
46,OK,على,على
47,SUB,الاصح,الاصيح
48,OK,من,من
49,OK,اعرفه,اعرفه
50,SUB,انا,اتاا
51,SUB,فان,وان
52,OK,من,من
53,OK,عوامل,عوامل
54,OK,التشجيع,التشجيع
55,OK,ان,ان
56,OK,يشعر,يشعر
57,OK,المرء,المرء
58,OK,انه,انه
59,OK,غير,غير
60,SUB,معروف,معروفف
61,OK,وخجل,وخجل
62,OK,المرء,المرء
63,OK,ممن,ممن
64,OK,يعرف,يعرف
65,OK,اقوى,اقوى
66,OK,من,من
67,SUB,خجله,خجلة
68,OK,ممن,ممن
69,OK,لا,لا
70,OK,يعرف,يعرف
71,SUB,فى,في
72,OK,مثل,مثل
73,OK,هذه,هذه
74,OK,المواقف,المواقف
75,INS,,ف
76,OK,على,على
77,SUB,انى,اني
78,OK,لست,لست
79,OK,على,على
80,OK,يقين,يقين
81,OK,من,من
82,OK,هذا,هذا
83,OK,فقد,فقد
84,OK,يكون,يكون
85,OK,وجود,وجود
86,OK,الاخوان,الاخوان
87,OK,دافعا,دافعا
88,OK,الى,الى
89,OK,الجراة,الجراة
90,INS,,ة
91,OK,والانسان,والانسان
92,OK,لا,لا
93,OK,يسره,يسره
94,OK,ان,ان
95,OK,يعرف,يعرف
96,OK,اصدقاؤه,اصدقاؤه
97,OK,انه,انه
98,SUB,جبان,حان
99,OK,ولم,ولم
100,OK,ار,ار
101,OK,وجها,وجها
102,SUB,اعرفه,اعرفهه
103,OK,فاخرجت,فاخرجت
104,OK,سيجارة,سيجارة
105,OK,واشعلتها,واشعلتها
106,INS,,ا
107,OK,ورحت,ورحت
108,SUB,ادخن,ادخنن
109,INS,,و
110,SUB,وخطر,خطر
111,SUB,لى,لي
112,OK,وانا,وانا
113,OK,افعل,افعل
114,OK,هذا,هذا
115,OK,انه,انه
116,OK,يحسن,يحسن
117,OK,ان,ان
118,OK,استاذنها,استاذنها
119,INS,,ا
120,OK,فلعلها,فلعلها
121,OK,لا,لا
122,OK,تحتمل,تحتمل
123,OK,الدخان,الدخان
124,INS,,ن
125,OK,وهذا,وهذا
126,SUB,ادب,ادل
127,SUB,لا,ا
128,DEL,ضير,
129,OK,منه,منه
130,SUB,ثم,تم
131,OK,انه,انه
132,OK,مالوف,مالوف
133,INS,,ف
134,SUB,ولكن,ول
135,INS,,كن
136,OK,الوساوس,الوساوس
137,OK,لم,لم
138,OK,تترك,تترك
139,OK,لى,لى
140,OK,راحة,راحة
141,OK,فقد,فقد
142,OK,قلت,قلت
143,SUB,لنفسى,لنفسي
144,SUB,انى,اني
145,OK,استطيع,استطيع
146,OK,ان,ان
147,OK,استاذن,استاذن
148,SUB,اى,اي
149,OK,فتاة,فتاة
150,OK,اخرى,اخرى
151,DEL,فلا,
152,OK,تستغرب,تستغرب
153,OK,ولا,ولا
154,SUB,تستريب,تستريبب
155,OK,اما,اما
156,OK,هذه,هذه
157,INS,,فا
158,SUB,فانها,نها
159,OK,خليقة,خليقة
160,OK,ان,ان
161,OK,تتوهم,تتوهم
162,SUB,انى,اني
163,OK,اتحكك,اتحكك
164,SUB,بها,به
165,INS,,او
166,SUB,واحتال,احتال
167,OK,للكلام,للكلام
168,OK,معها,معها
169,INS,,ا
170,OK,ثم,ثم
171,OK,عدت,عدت
172,OK,فقلت,فقلت
173,SUB,لنفسى,لنفسي
174,SUB,انى,اني
175,OK,اريد,اريد
176,OK,ان,ان
177,OK,اكلمها,اكلمها
178,INS,,ا
179,OK,وما,وما
180,OK,اظن,اظن
181,OK,بها,بها
182,OK,الا,الا
183,OK,انها,انها
184,OK,تعرف,تعرف
185,SUB,ذلك,ذلكك
186,SUB,نظرتى,نظرتي
187,OK,اليها,اليها
188,OK,تشى,تشى
189,OK,بهذه,بهذه
190,SUB,الرغبة,الرغبةة
191,OK,ولماذا,ولماذا
192,OK,لا,لا
193,OK,اكلمها,اكلمها
194,OK,اى,اى
195,OK,باس,باس
196,OK,هناك,هناك
197,SUB,فى,في
198,OK,ذلك,ذلك
199,OK,ولماذا,ولماذا
200,OK,اقدر,اقدر
201,SUB,ان,اني
202,SUB,يسوءها,ساءها
203,SUB,كلامى,كلا
204,INS,,مىى
205,OK,ومن,ومن
206,INS,,يد
207,SUB,يدرينى,ديني
208,OK,انها,انها
209,OK,لا,لا
210,OK,ترغب,ترغب
211,SUB,فى,في
212,SUB,كلامى,كلامي
213,INS,,ى
214,OK,ولكن,ولكن
215,OK,ماذا,ماذا
216,SUB,بالله,الله
217,OK,يدعوها,يدعوها
218,OK,الى,الى
219,OK,الرغبة,الرغبة
220,SUB,فى,في
221,SUB,قزم,وزم
222,OK,دميم,دميم
223,SUB,الخلقة,الحلقة
224,SUB,مثلى,مثلي
225,SUB,سخافة,سخافةة
226,SUB,كلا,كلاا
227,OK,لست,لست
228,OK,دميما,دميما
229,OK,الى,الى
230,OK,هذا,هذا
231,OK,الحد,الحد
232,SUB,المنفر,المتفرر
233,OK,ثم,ثم
234,OK,ان,ان
235,OK,راى,راى
236,OK,المراة,المراة
237,SUB,فى,في
238,OK,الجمال,الجمال
239,OK,غير,غير
240,SUB,راى,اي
241,OK,الرجل,الرجل
242,INS,,ل
243,SUB,اوهوهو,اوهوهوو
244,OK,لقد,لقد
245,OK,وصلت,وصلت
246,OK,الى,الى
247,OK,الكلام,الكلام
248,SUB,فى,في
249,OK,الجمال,الجمال
250,INS,,ل
251,OK,اما,اما
252,SUB,انى,اني
253,SUB,ولله,والله
254,SUB,لسخيف,لسخيفف
255,OK,وضحكت,وضحكت
256,INS,,ت
257,OK,فالتفتت,فالتفتت
258,SUB,الى,الي
259,OK,مستغربة,مستغربة
260,INS,,ة
261,OK,فليس,فليس
262,OK,من,من
263,OK,المالوف,المالوف
264,OK,ان,ان
265,OK,يضحك,يضحك
266,OK,العاقل,العاقل
267,OK,وحده,وحده
268,INS,,و
269,SUB,ومن,من
270,OK,غير,غير
271,OK,ان,ان
272,OK,يكون,يكون
273,OK,هناك,هناك
274,OK,ما,ما
275,OK,يوجب,يوجب
276,OK,الضحك,الضحك
277,INS,,ك
278,SUB,فلها,فل
279,INS,,ها
280,SUB,العذر,المذر
281,OK,اذا,اذا
282,OK,كانت,كانت
283,OK,قد,قد
284,OK,استغربت,استغربت
285,INS,,ت
286,SUB,ووجمت,واحمت
287,SUB,انا,اناا
288,OK,وخيل,وخيل
289,SUB,الى,الي
290,OK,انها,انها
291,OK,تنحت,تنحت
292,SUB,قليلا,قليلاا
293,OK,ومن,ومن
294,OK,المحقق,المحقق
295,OK,على,على
296,OK,كل,كل
297,OK,حال,حال
298,OK,انها,انها
299,OK,لمست,لمست
300,OK,طرف,طرف
301,OK,المعطف,المعطف
302,OK,وكان,وكان
303,OK,متدليا,متدليا
304,OK,فجعلته,فجعلته
305,OK,على,على
306,OK,فخذها,فخذها
307,INS,,ا
308,INS,,٦٨
309,INS,,ز
