,operation,one,two
0,INS,,١٣٨
1,INS,,اسر
2,INS,,ار
3,INS,,الايات
4,OK,عن,عن
5,OK,اعلى,اعلى
6,OK,عليين,عليين
7,OK,الى,الى
8,OK,اسفل,اسفل
9,OK,السافلين,السافلين
10,INS,,و
11,SUB,ولذلك,لذلك
12,OK,قال,قال
13,SUB,ولو,و
14,SUB,ترى,لاترى
15,SUB,اذ,اذا
16,SUB,المجرمون,المجر
17,INS,,مؤن
18,INS,,تا
19,SUB,ناكسوا,كسوا
20,OK,رؤسهم,رؤسهم
21,OK,عند,عند
22,OK,ربهم,ربهم
23,INS,,و
24,SUB,وقال,قال
25,OK,كلا,كلا
26,OK,انهم,انهم
27,OK,عن,عن
28,OK,ربهم,ربهم
29,OK,يومئذ,يومئذ
30,OK,لمحجوبون,لمحجوبون
31,INS,,و
32,SUB,وهؤلاء,هؤلاء
33,OK,هم,هم
34,OK,المنافقون,المنافقون
35,SUB,الذين,الذينهم
36,DEL,هم,
37,OK,اسوا,اسوا
38,OK,حالا,حالا
39,OK,من,من
40,OK,الكفار,الكفار
41,OK,المحضة,المحضة
42,OK,لانهم,لانهم
43,OK,المحجوبون,المحجوبون
44,OK,ازلا,ازلا
45,INS,,و
46,SUB,وابدا,ابدا
47,INS,,و
48,SUB,واعلم,اعلم
49,OK,ان,ان
50,OK,التحقيق,التحقيق
51,SUB,يقتضي,يقتضى
52,OK,ان,ان
53,OK,قوله,قوله
54,OK,ثم,ثم
55,OK,انشاناه,انشاناه
56,OK,خلقا,خلقا
57,OK,اخر,اخر
58,OK,مختص,مختص
59,OK,ببعض,ببعض
60,OK,افراد,افراد
61,OK,الناس,الناس
62,OK,كما,كما
63,OK,ستعلم,ستعلم
64,INS,,و
65,SUB,وبالجملة,بالجملة
66,SUB,ظهر,ظهران
67,DEL,ان,
68,OK,المقصود,المقصود
69,OK,الاصلي,الاصلي
70,OK,من,من
71,OK,ايجاد,ايجاد
72,OK,الكائنات,الكائنات
73,OK,هو,هو
74,OK,الانسان,الانسان
75,OK,الكامل,الكامل
76,OK,الذي,الذي
77,OK,هو,هو
78,OK,خليفة,خليفة
79,OK,الله,الله
80,OK,قوله,قوله
81,OK,تعالى,تعالى
82,INS,,و
83,SUB,واذ,اذ
84,OK,قال,قال
85,OK,ربك,ربك
86,OK,للملائكة,للملائكة
87,SUB,اني,انى
88,OK,جاعل,جاعل
89,SUB,في,فى
90,OK,الارض,الارض
91,OK,خليفة,خليفة
92,INS,,و
93,SUB,وقوله,قوله
94,SUB,اني,انى
95,OK,خالق,خالق
96,OK,بشرا,بشرا
97,OK,من,من
98,OK,طين,طين
99,SUB,فاذا,ولذا
100,OK,سويته,سويته
101,INS,,و
102,SUB,ونفخت,نفخت
103,OK,فيه,فيه
104,OK,من,من
105,OK,روحي,روحي
106,OK,فقعوا,فقعوا
107,OK,له,له
108,OK,ساجدين,ساجدين
109,INS,,و
110,SUB,وقوله,قوله
111,DEL,ما,
112,SUB,خلقت,ماخلقت
113,OK,الجن,الجن
114,INS,,و
115,SUB,والانس,الانس
116,OK,الا,الا
117,OK,ليعبدون,ليعبدون
118,INS,,و
119,SUB,وقوله,قاله
120,INS,,و
121,SUB,يستخلفكم,يستخلفنكم
122,OK,في,في
123,OK,الارض,الارض
124,INS,,و
125,SUB,وقوله,قوله
126,INS,,و
127,SUB,وليعلم,ليعلم
128,OK,الله,الله
129,OK,من,من
130,OK,ينصره,ينصره
131,INS,,و
132,SUB,ورسله,رسله
133,OK,وقوله,وقوله
134,SUB,واستعمركم,واستعمر
135,INS,,كم
136,OK,فيها,فيها
137,DEL,كل,
138,SUB,ذلك,كلذلك
139,OK,اشارة,اشارة
140,OK,الى,الى
141,OK,انه,انه
142,DEL,لا,
143,SUB,يستصلح,لايستصلح
144,OK,لخلافة,لخلافة
145,SUB,الله,اليه
146,INS,,و
147,SUB,وعمارة,عمارة
148,OK,الدارين,الدارين
149,OK,الا,الا
150,OK,الانسان,الانسان
151,OK,الكامل,الكامل
152,INS,,و
153,SUB,وهو,هو
154,OK,الانسان,الانسان
155,OK,الحقيقي,الحقيقي
156,OK,مظهر,مظهر
157,OK,اسم,اسم
158,OK,الله,الله
159,OK,الاعظم,الاعظم
160,OK,كما,كما
161,OK,نبه,نبه
162,OK,بقوله,بقوله
163,SUB,اني,انى
164,OK,اعلم,اعلم
165,SUB,ما,مالا
166,DEL,لا,
167,OK,تعلمون,تعلمون
168,OK,قاعدة,قاعدة
169,OK,في,في
170,OK,ذكر,ذكر
171,OK,العناصر,العناصر
172,OK,التي,التي
173,OK,منها,منها
174,OK,تكون,تكون
175,OK,الانسان,الانسان
176,INS,,و
177,SUB,واعلم,اعلم
178,OK,انه,انه
179,OK,ذكر,ذكر
180,OK,الله,الله
181,OK,تعالى,تعالى
182,OK,في,في
183,OK,غير,غير
184,OK,موضع,موضع
185,OK,من,من
186,OK,القران,القران
187,OK,العناصر,العناصر
188,OK,التي,التي
189,OK,منها,منها
190,OK,اوجد,اوجد
191,OK,الانسان,الانسان
192,INS,,و
193,SUB,ونبه,نبه
194,OK,على,على
195,OK,انه,انه
196,OK,جعله,جعله
197,OK,انسانا,انسانا
198,OK,في,في
199,OK,سبع,سبع
200,OK,درجات,درجات
201,INS,,و
202,SUB,واشار,اشار
203,OK,الى,الى
204,OK,ذلك,ذلك
205,OK,في,في
206,OK,عدة,عدة
207,OK,مواضع,مواضع
208,OK,مختلفة,مختلفة
209,SUB,حسب,حسبما
210,DEL,ما,
211,OK,اقتضت,اقتضت
212,OK,الحكمة,الحكمة
213,SUB,فقال,وقال
214,OK,في,في
215,OK,موضع,موضع
216,OK,خلقه,خلقه
217,OK,من,من
218,OK,تراب,تراب
219,OK,اشارة,اشارة
220,OK,الى,الى
221,SUB,المبدا,المبدء
222,OK,الاول,الاول
223,INS,,و
224,SUB,وفي,في
225,OK,اخر,اخر
226,OK,من,من
227,OK,طين,طين
228,OK,اشارة,اشارة
229,OK,الى,الى
230,OK,الجمع,الجمع
231,OK,بين,بين
232,OK,التراب,التراب
233,INS,,و
234,SUB,والماء,الماء
235,INS,,و
236,SUB,وفي,في
237,OK,اخر,اخر
238,OK,من,من
239,SUB,حما,حماء
240,OK,مسنون,مسنون
241,OK,اشارة,اشارة
242,OK,الى,الى
243,OK,الطين,الطين
244,OK,المتغير,المتغير
245,OK,بالهواء,بالهواء
246,OK,ادنى,ادنى
247,OK,تغير,تغير
248,INS,,و
249,SUB,وفي,في
250,OK,اخر,اخر
251,DEL,من,
252,SUB,طين,متطين
253,OK,لازب,لازب
254,OK,اشارة,اشارة
255,OK,الى,الى
256,OK,الطين,الطين
257,OK,المستقر,المستقر
258,OK,على,على
259,OK,حالة,حالة
260,OK,من,من
261,OK,الاعتدال,الاعتدال
262,OK,يصلح,يصلح
263,OK,لقبول,لقبول
264,OK,الصورة,الصورة
265,INS,,و
266,SUB,وفي,في
267,OK,اخر,اخر
268,OK,من,من
269,OK,صلصال,صلصال
270,OK,من,من
271,SUB,حما,حماء
272,OK,مسنون,مسنون
273,OK,اشارة,اشارة
274,OK,الى,الى
275,SUB,يبسه,ياسه
276,INS,,و
277,SUB,وسماع,سماع
278,OK,صلصلة,صلصلة
279,OK,منه,منه
280,INS,,و
281,SUB,وفي,في
282,OK,اخر,اخر
283,OK,من,من
284,OK,صلصال,صلصال
285,OK,كالفخار,كالفخار
286,INS,,و
287,SUB,وهو,هو
288,OK,الذي,الذي
289,OK,قد,قد
290,OK,اصلح,اصلح
291,OK,باثر,باثر
292,OK,من,من
293,OK,النار,النار
294,OK,فصار,فصار
295,OK,كالخزف,كالخزف
296,INS,,و
297,SUB,وبهذه,بهذه
298,OK,القوة,القوة
