,operation,one,two
0,OK,المشهد,المشهد
1,OK,الثالث,الثالث
2,OK,في,في
3,OK,تحقيق,تحقيق
4,OK,القبر,القبر
5,INS,,و
6,SUB,وعذابه,عذابه
7,INS,,و
8,SUB,وثوابه,ثوابه
9,OK,قال,قال
10,SUB,بعض,بعضالا
11,SUB,الاكابر,كابر
12,DEL,ان,
13,SUB,نفس,اتنفس
14,OK,الانسان,الانسان
15,OK,اذا,اذا
16,OK,تجردت,تجردت
17,OK,عن,عن
18,OK,البدن,البدن
19,SUB,ربما,ر
20,SUB,لا,بمليليتحر
21,INS,,د
22,OK,يتجرد,يتجرد
23,OK,عن,عن
24,SUB,اثاره,اثارة
25,INS,,و
26,SUB,وغباره,غباره
27,OK,بل,بل
28,OK,يصحبها,يصحبها
29,OK,الهيئات,الهيئات
30,OK,المكتسبة,المكتسبة
31,INS,,و
32,SUB,وهي,هي
33,OK,عند,عند
34,OK,الموت,الموت
35,OK,عارفة,عارفة
36,OK,بمفارقة,بمفارقة
37,OK,البدن,البدن
38,DEL,عن,
39,DEL,دار,
40,SUB,الدنيا,عندارالدنيا
41,DEL,١,
42,OK,مدركة,مدركة
43,SUB,ذاتها,دلتها
44,OK,بقوتها,بقوتها
45,OK,الوهمية,الوهمية
46,OK,عين,عين
47,OK,الانسان,الانسان
48,OK,المقبور,المقبور
49,OK,الذي,الذي
50,OK,مات,مات
51,OK,على,على
52,OK,صورته,صورته
53,OK,كما,كما
54,OK,كان,كان
55,OK,في,في
56,OK,الرؤيا,الرؤيا
57,OK,يشاهد,يشاهد
58,SUB,نفسها,نفسهها
59,OK,على,على
60,OK,صورته,صورته
61,SUB,التي,التى
62,OK,كانت,كانت
63,OK,في,في
64,OK,الخارج,الخارج
65,SUB,بعينها,بعيتها
66,INS,,و
67,SUB,ويشاهد,يشاهد
68,OK,الامور,الامور
69,OK,مشاهدة,مشاهدة
70,OK,عيان,عيان
71,OK,بحسها,بحسها
72,OK,الباطني,الباطني
73,INS,,و
74,SUB,ويشاهد,يشاهد
75,SUB,الالام,الليلم
76,OK,الواصلة,الواصلة
77,OK,اليها,اليها
78,OK,على,على
79,OK,سبيل,سبيل
80,OK,العقوبات,العقوبات
81,OK,الحسية,الحسية
82,OK,على,على
83,DEL,ما,
84,SUB,وردت,ماوردت
85,OK,به,به
86,OK,الشرائع,الشرائع
87,OK,الحقة,الحقة
88,OK,وهو,وهو
89,OK,عذاب,عذاب
90,OK,القبر,القبر
91,INS,,و
92,SUB,وان,ان
93,OK,كانت,كانت
94,OK,سعيدة,سعيدة
95,SUB,فيتصور,ويتصور
96,OK,ذاتها,ذاتها
97,INS,,و
98,SUB,وصور,صار
99,OK,اعمالها,اعمالها
100,INS,,و
101,SUB,ونتائج,نتائج
102,OK,ملكاتها,ملكاتها
103,INS,,و
104,SUB,وسائر,سائر
105,OK,المواعيد,المواعيد
106,OK,النبوية,النبوية
107,OK,على,على
108,OK,وفق,وفق
109,OK,ما,ما
110,OK,كانت,كانت
111,OK,تعتقده,تعتقده
112,OK,او,او
113,OK,فوق,فوق
114,DEL,ما,
115,SUB,يتصوره,مايتصوره
116,OK,فهذا,فهذا
117,OK,ثواب,ثواب
118,SUB,القبر,القار
119,OK,ولذلك,ولذلك
120,OK,قال,قال
121,OK,النبي,النبي
122,INS,,صلى
123,SUB,صلىاللهعليهواله,الله
124,INS,,عليه
125,INS,,و
126,INS,,اله
127,OK,١,١
128,OK,البدن,البدن
129,OK,العنصري,العنصري
130,OK,الحي,الحي
131,OK,بالحياة,بالحياة
132,SUB,الدنياوية,االدنياوية
133,OK,فهذا,فهذا
134,OK,البدن,البدن
135,OK,العنصري,العنصري
136,OK,الذي,الذي
137,OK,هو,هو
138,SUB,من,مسن
139,OK,المركبات,المركبات
140,OK,العنصرية,العنصرية
141,INS,,و
142,SUB,ومن,من
143,SUB,الموجودات,االموجودات
144,OK,الدنيوية,الدنيوية
145,OK,التي,التي
146,OK,وجودها,وجودها
147,OK,عين,عين
148,OK,الموجودات,الموجودات
149,SUB,الدنياوية,الدتيلابسة
150,OK,بما,بما
151,OK,هي,هي
152,SUB,دنيوية,دتيوية
153,OK,كيف,كيف
