,operation,one,two
0,OK,وكان,وكان
1,OK,من,من
2,OK,عادتها,عادتها
3,OK,ان,ان
4,OK,تقارن,تقارن
5,OK,بينها,بينها
6,OK,وبين,وبين
7,OK,بطلة,بطلة
8,SUB,الرواية,الرواة
9,OK,اذا,اذا
10,OK,احست,احست
11,OK,منه,منه
12,SUB,اعجابا,اتجااها
13,DEL,بها,
14,OK,او,او
15,OK,ثناء,ثناء
16,OK,عليها,عليها
17,OK,وتساله,وتساله
18,SUB,في,فى
19,SUB,ذلك,ذللك
20,OK,اسئلة,اسئلة
21,OK,ذكية,ذكية
22,SUB,خبيثة,خماثة
23,OK,لا,لا
24,SUB,تسهل,تسيل
25,OK,المغالطة,المغالطة
26,OK,في,في
27,OK,جوابها,جوابها
28,OK,الا,الا
29,SUB,على,عل
30,OK,سبيل,سبيل
31,OK,المزاح,المزاح
32,OK,والمداعبة,والمداعبة
33,OK,سالته,سالته
34,OK,مرة,مرة
35,OK,وقد,وقد
36,SUB,لمحت,محت
37,SUB,منه,منها
38,INS,,هي
39,SUB,اهتماما,اما
40,OK,بالروايات,بالروايات
41,OK,التي,التي
42,SUB,تظهر,تظور
43,OK,فيها,فيها
44,OK,احدى,احدى
45,OK,الممثلات,الممثلات
46,OK,اذا,اذا
47,OK,سمحت,سمحت
48,OK,لك,لك
49,SUB,هذه,هذة
50,SUB,الممثلة,المه
51,INS,,ثلة
52,SUB,بقبلة,قلة
53,OK,اتقبلها,اتقبلها
54,OK,منها,منها
55,SUB,فعلم,فعل
56,OK,ان,ان
57,OK,الجواب,الجواب
58,OK,الجد,الجد
59,OK,عن,عن
60,OK,هذا,هذا
61,OK,السؤال,السؤال
62,OK,غير,غير
63,SUB,سليم,سا
64,OK,العواقب,العواقب
65,SUB,وعمد,وصد
66,SUB,الى,الي
67,DEL,العبث,
68,SUB,والمرواغة,لممثوالاراوغه
69,OK,قال,قال
70,OK,وهل,وهل
71,OK,من,من
72,OK,الادب,الادب
73,OK,ان,ان
74,SUB,ارفضقبلة,ارفض
75,INS,,قلة
76,OK,تعرضها,تعرضها
77,SUB,سيدة,سدة
78,OK,قالت,قالت
79,OK,دعنا,دعنا
80,OK,من,من
81,SUB,حديث,حديت
82,SUB,الادب,الاد
83,DEL,فما,
84,SUB,عن,بفاعن
85,OK,هذا,هذا
86,SUB,اسال,اسا
87,INS,,ل
88,OK,انا,انا
89,OK,اسالك,اسالك
90,OK,عن,عن
91,OK,دخيلة,دخيلة
92,OK,نفسك,نفسك
93,OK,اسالك,اسالك
94,OK,عن,عن
95,OK,رغبتك,رغبتك
96,OK,فهل,فهل
97,OK,ترحب,ترحب
98,OK,بتلك,بتلك
99,OK,القبلة,القبلة
100,OK,اذا,اذا
101,SUB,وجدتها,وجدا
102,DEL,سارة,
103,OK,فعاد,فعاد
104,SUB,ثانية,ثاترة
105,OK,الى,الى
106,SUB,العبث,لعبت
107,INS,,و
108,SUB,والمرواغة,المراوغة
109,OK,وطفق,وطفق
110,OK,يقول,يقول
111,OK,اما,اما
112,OK,ان,ان
113,OK,كنت,كنت
114,OK,امثل,امثل
115,OK,معها,معها
116,SUB,على,عل
117,OK,الستار,الستار
118,OK,الابيض,الابيض
119,OK,فانت,فانت
120,OK,تعلمين,تعلمين
121,OK,ان,ان
122,OK,القبلة,القبلة
123,OK,لا,لا
124,SUB,غنى,غى
125,SUB,عنها,عذب
126,INS,,ا
127,SUB,تلك,تالاي
128,SUB,واجبات,واجات
129,SUB,الفن,افن
130,OK,يا,يا
131,SUB,صديقتي,صديقي
132,OK,ولا,ولا
133,DEL,تتم,
134,OK,الفنون,الفنون
135,OK,الا,الا
136,SUB,ببعضالتضحية,بمعضا
137,INS,,تتضح
138,INS,,ه
139,OK,قالت,قالت
140,INS,,او
141,SUB,اوتضحية,اضجرة
142,OK,هي,هي
143,INS,,ب
