,operation,one,two
0,DEL,اكانت,
1,DEL,وحدها,
2,SUB,وخيل,مل
3,SUB,اليه,السه
4,OK,انه,انه
5,SUB,يلاحظ,يل
6,INS,,احفظ
7,OK,في,في
8,SUB,نظرات,نظارات
9,OK,البائع,البائع
10,OK,ولهجته,ولهجته
11,SUB,تلميحا,تلسح
12,INS,,اخ
13,SUB,خبيثا,ميثا
14,OK,يقول,يقول
15,SUB,له,لهم
16,DEL,ما,
17,DEL,لا,
18,SUB,يريد,الاريد
19,OK,ان,ان
20,OK,يعرفه,يعرفه
21,OK,ولا,ولا
22,OK,يريد,يريد
23,OK,ان,ان
24,SUB,يجهله,يجولوفي
25,DEL,في,
26,SUB,الوقت,الرقت
27,OK,نفسه,نفسه
28,SUB,فسلبته,فسلته
29,OK,تلك,تلك
30,OK,الملاحظة,الملاحظة
31,OK,كل,كل
32,SUB,طمانينة,بطمانينة
33,OK,الى,الى
34,OK,ما,ما
35,OK,سيقوله,سيقوله
36,OK,البائع,البائع
37,OK,من,من
38,SUB,خبر,خير
39,OK,مقبول,مقبول
40,OK,او,او
41,OK,خبر,خبر
42,OK,مرفوض,مرفوض
43,OK,وود,وود
44,OK,لو,لو
45,OK,انه,انه
46,OK,يسكت,يسكت
47,OK,فلا,فلا
48,SUB,يجيب,جيش
49,SUB,بشيء,بي
50,OK,ولكن,ولكن
51,OK,البائع,البائع
52,INS,,مي
53,DEL,لم,
54,SUB,يزد,زد
55,SUB,على,عل
56,OK,ان,ان
57,OK,هز,هز
58,OK,راسه,راسه
59,OK,وقال,وقال
60,DEL,لا,
61,SUB,ادري,لاادري
62,OK,كانت,كانت
63,OK,الى,الى
64,OK,جانبها,جانبها
65,OK,سيدة,سيدة
66,OK,ولعلها,ولعلها
67,OK,كانت,كانت
68,OK,معها,معها
69,SUB,فاندفع,فاند
70,INS,,فحم
71,INS,,نص
72,INS,,حس
73,SUB,من,ان
74,DEL,صاحبنا,
75,SUB,سؤال,اوال
76,SUB,اخر,اخرا
77,DEL,كما,
78,OK,اندفع,اندفع
79,OK,السؤال,السؤال
80,OK,الاول,الاول
81,DEL,وهو,
82,OK,يغالط,يغالط
83,OK,نفسه,نفسه
84,DEL,ويحسب,
85,SUB,انه,وعسبانويهك
86,DEL,يتهكم,
87,OK,او,او
88,OK,يريد,يريد
89,OK,من,من
90,SUB,البائع,الما
91,DEL,ان,
92,SUB,يحسبه,انحسبهم
93,SUB,متهكما,هكا
94,OK,غير,غير
95,OK,جاد,جاد
96,OK,في,في
97,OK,مطاولة,مطاولة
98,OK,الحديث,الحديث
99,INS,,ع
100,SUB,جانبها,اذا
101,SUB,اي,اى
102,OK,جانب,جانب
103,DEL,ان,
104,SUB,للانسان,ارنالانسان
105,SUB,جانبين,جانبان
106,OK,لا,لا
107,OK,جانبا,جانبا
108,OK,واحدا,واحدا
109,DEL,كما,
110,SUB,تعلم,اتعر
111,SUB,وهنا,وهناظور
112,DEL,ظهر,
113,OK,من,من
114,OK,البائع,البائع
115,SUB,الخبيث,اميت
116,OK,انه,انه
117,OK,فهم,فهم
118,OK,كل,كل
119,OK,ما,ما
120,OK,هنالك,هنالك
121,OK,من,من
122,OK,الشك,الشك
123,OK,والاستطلاع,والاستطلاع
124,OK,فقد,فقد
125,DEL,عودته,
126,SUB,صناعته,عودتهصناعته
127,OK,امثال,امثال
128,OK,هذه,هذه
129,OK,المواقف,المواقف
130,OK,وامثال,وامثال
131,OK,هذه,هذه
132,OK,الاسئلة,الاسئلة
133,OK,وامثال,وامثال
134,OK,هذه,هذه
135,OK,الشكوك,الشكوك
136,SUB,فلم,ف
137,SUB,يفته,ريقته
138,SUB,ان,ار
139,INS,,اليك
140,OK,يستطلع,يستطلع
141,SUB,ويرتاب,وارباب
142,INS,,٠
143,OK,ومن,ومن
144,SUB,يدري,يدرى
145,OK,فلعله,فلعله
146,OK,كان,كان
147,OK,يرى,يرى
148,OK,بعينه,بعينه
149,OK,ما,ما
150,SUB,يدله,بدله
151,SUB,على,عل
152,OK,ان,ان
153,SUB,البك,الـك
154,SUB,جدير,جدر
155,DEL,البك,
156,OK,بالاستطلاع,بالاستطلاع
157,SUB,والارتياب,والارتاب
158,INS,,فتمهل
159,INS,,قليلا
160,INS,,وقال
161,INS,,كان
162,INS,,الىجانهاالاخر
163,INS,,هذا
164,INS,,المم
165,OK,واشار,واشار
166,OK,بيده,بيده
167,OK,الى,الى
168,OK,احد,احد
169,SUB,الممرات,المما
170,INS,,ر
171,DEL,كان,
172,SUB,الى,لى
173,DEL,جانبها,
174,DEL,الاخر,
175,DEL,هذا,
176,DEL,الممر,
177,DEL,فتمهل,
178,DEL,قليلا,
179,DEL,وقال,
180,DEL,التي,
181,OK,بين,بين
182,OK,الصفوف,الصفوف
