,operation,one,two
0,INS,,١٠
1,OK,ترتابين,ترتابين
2,OK,فيه,فيه
3,OK,قالت,قالت
4,OK,زبيدة,زبيدة
5,OK,لا,لا
6,SUB,انكر,اذكر
7,SUB,شيئا,هيثا
8,OK,ولا,ولا
9,OK,ارتاب,ارتاب
10,OK,في,في
11,OK,شيء,شيء
12,SUB,واني,ولي
13,SUB,لتائبة,لتائية
14,OK,الى,الى
15,SUB,لله,الله
16,OK,من,من
17,OK,كل,كل
18,OK,ذنب,ذنب
19,OK,طالبة,طالبة
20,OK,عفوه,عفوه
21,OK,عن,عن
22,OK,كل,كل
23,OK,خطيئة,خطيئة
24,OK,باذلة,باذلة
25,OK,ما,ما
26,OK,املك,املك
27,OK,من,من
28,SUB,الجهد,االحهد
29,OK,لابلغ,لابلغ
30,OK,رضاه,رضاه
31,OK,ورضاك,ورضاك
32,OK,انت,انت
33,SUB,فان,وان
34,OK,رضا,رضا
35,OK,الزوج,الزوج
36,OK,من,من
37,OK,رضا,رضا
38,SUB,لله,الله
39,OK,وانا,وانا
40,OK,مع,مع
41,OK,ذلك,ذلك
42,SUB,مشفقة,مشققة
43,OK,الا,الا
44,OK,انجو,انجو
45,OK,من,من
46,OK,النار,النار
47,OK,قال,قال
48,SUB,سليم,سله
49,SUB,اجتهدي,اجهدي
50,SUB,فعسي,وعى
51,OK,ان,ان
52,OK,يعصمك,يعصمك
53,SUB,لله,الله
54,OK,منها,منها
55,SUB,وان,ولن
56,OK,يجعلك,يجعلك
57,OK,من,من
58,OK,اهل,اهل
59,SUB,الجنة,ابيحنة
60,OK,قالت,قالت
61,OK,زبيدة,زبيدة
62,OK,وقد,وقد
63,OK,اخذت,اخذت
64,OK,تضحك,تضحك
65,SUB,فاما,واما
66,SUB,انتم,ان
67,INS,,م
68,OK,معشر,معشر
69,OK,الرجال,الرجال
70,SUB,فاقلكم,ولقاكر
71,SUB,في,فى
72,OK,النار,النار
73,SUB,واكثركم,وا
74,INS,,كار
75,OK,في,في
76,SUB,الجنة,الحنة
77,OK,لان,لان
78,OK,الطاعة,الطاعة
79,SUB,فيكم,فة
80,OK,فاشية,فاشية
81,OK,والمعصية,والمعصية
82,SUB,فيكم,فيه
83,DEL,شجرة,
84,DEL,البؤس,
85,OK,نادرة,نادرة
86,SUB,ولانكم,ولا
87,OK,لا,لا
88,OK,تؤذون,تؤذون
89,OK,احدا,احدا
90,OK,ولا,ولا
91,SUB,تتقدمون,تتقدمان
92,SUB,الى,الي
93,OK,احد,احد
94,OK,بما,بما
95,OK,يكره,يكره
96,SUB,وانما,ولاما
97,SUB,انتم,اتم
98,SUB,خير,خبر
99,SUB,خالص,تخليص
100,OK,لا,لا
101,OK,يمازجه,يمازجه
102,OK,الشر,الشر
103,OK,وعسل,وعسل
104,SUB,خالصلا,خالص
105,INS,,لا
106,OK,يشوبه,يشوبه
107,OK,العلقم,العلقم
108,SUB,فاما,ولها
109,OK,ان,ان
110,SUB,تسوموا,تساووا
111,SUB,نساءكم,دسا
112,OK,سوء,سوء
113,OK,العذاب,العذاب
114,SUB,وان,ولن
115,SUB,ترهقوهن,ترهماهن
116,OK,من,من
117,OK,امرهن,امرهن
118,OK,عسرا,عسرا
119,SUB,فانما,فلما
120,OK,ذلك,ذلك
121,SUB,تاديب,تلديب
122,SUB,لهن,هن
123,OK,تستوفون,تستوفون
124,OK,ما,ما
125,DEL,لكم,
126,SUB,من,ن
127,SUB,حق,حى
128,OK,الطاعة,الطاعة
129,SUB,وتتقربون,وتتمريون
130,SUB,بتاديبهن,يتاديبة
131,OK,الى,الى
132,SUB,لله,الله
133,SUB,واما,ولما
134,OK,ان,ان
135,OK,تمسكوا,تمسكوا
136,SUB,نساءكم,نساء
137,SUB,على,عل
138,OK,ما,ما
139,OK,يكرهن,يكرهن
140,OK,من,من
141,OK,الالم,الالم
142,OK,والبؤس,والبؤس
143,SUB,وان,ولن
144,OK,تعلقوا,تعلقوا
145,SUB,على,عل
146,OK,رءوسهن,رءوسهن
147,OK,هذا,هذا
148,OK,السيف,السيف
149,OK,القاطع,القاطع
150,SUB,سيف,ساف
151,OK,الطلاق,الطلاق
152,SUB,وان,ولن
