,operation,one,two
0,INS,,١٧٦
1,OK,حسن,حسن
2,OK,ولكن,ولكن
3,OK,الا,الا
4,OK,يحدث,يحدث
5,OK,في,في
6,OK,الدنيا,الدنيا
7,OK,ان,ان
8,OK,تكون,تكون
9,OK,المراة,المراة
10,OK,ظالمة,ظالمة
11,OK,كلا,كلا
12,OK,لان,لان
13,OK,ذلك,ذلك
14,OK,لا,لا
15,OK,يسره,يسره
16,SUB,وكفى,وكؤ
17,OK,الا,الا
18,OK,يسره,يسره
19,INS,,ثىا
20,DEL,شيء,
21,OK,من,من
22,SUB,الاشياء,الا
23,INS,,ا
24,OK,حتى,حتى
25,DEL,لا,
26,SUB,يكون,لايكون
27,OK,ولا,ولا
28,SUB,يجوز,جاز
29,OK,ان,ان
30,SUB,يكون,يـكان
31,OK,ولم,ولم
32,OK,يكن,يكن
33,OK,همام,همام
34,OK,بهذا,بهذا
35,OK,ولا,ولا
36,OK,بذاك,بذاك
37,OK,لم,لم
38,OK,يكن,يكن
39,SUB,شابا,شاااف
40,DEL,في,
41,SUB,مقتبل,قتال
42,SUB,ايامه,انامه
43,OK,لانه,لانه
44,OK,جاوز,جاوز
45,OK,الثلاثين,الثلاثين
46,SUB,واوشك,ولاشك
47,OK,ان,ان
48,OK,يصعد,يصعد
49,OK,الى,الى
50,SUB,الاربعين,الارامان
51,OK,ولم,ولم
52,OK,يكن,يكن
53,OK,مخدوعا,مخدوعا
54,SUB,بهذا,هذا
55,SUB,الضرب,اضرب
56,OK,من,من
57,OK,الغرور,الغرور
58,OK,لانه,لانه
59,OK,موكول,موكول
60,OK,الى,الى
61,OK,ضروب,ضروب
62,INS,,اخرى
63,OK,من,من
64,OK,غرور,غرور
65,OK,النفوس,النفوس
66,OK,مطبوع,مطبوع
67,SUB,على,عل
68,OK,ان,ان
69,DEL,لا,
70,SUB,يعلق,لايعيق
71,OK,قيمته,قيمته
72,OK,في,في
73,OK,معارض,معارض
74,SUB,الفخر,المخر
75,OK,والمباهاة,والمباهاة
76,SUB,على,عل
77,SUB,راي,راى
78,OK,انسان,انسان
79,SUB,من,م
80,OK,النساء,النساء
81,OK,او,او
82,OK,من,من
83,OK,الرجال,الرجال
84,DEL,سارة,
85,SUB,وكان,ودان
86,OK,قد,قد
87,OK,خبر,خبر
88,OK,من,من
89,OK,احوال,احوال
90,OK,المراة,المراة
91,OK,والرجل,والرجل
92,DEL,ما,
93,SUB,اقنعه,مااقنعة
94,OK,ان,ان
95,SUB,الخيانة,الخانة
96,OK,بينهما,بينهما
97,OK,ليست,ليست
98,SUB,من,مري
99,SUB,الصعوبة,صعو
100,INS,,نة
101,OK,والامتناع,والامتناع
102,OK,بحيث,بحيث
103,OK,يتوهمان,يتوهمان
104,SUB,فما,ولا
105,DEL,من,
106,SUB,رجل,ل
107,SUB,كبر,كارا
108,SUB,او,الا
109,DEL,صغر,
110,OK,الا,الا
111,SUB,والمراة,وصعر
112,INS,,و
113,INS,,ر
114,SUB,واجدة,هالجدة
115,SUB,بديلا,دالا
116,OK,منه,منه
117,SUB,يغنيها,يفتيها
118,OK,عنه,عنه
119,INS,,ى
120,SUB,في,تمبي
121,DEL,جميع,
122,OK,نواحيه,نواحيه
123,OK,او,او
124,OK,بعض,بعض
125,SUB,نواحيه,نواحه
126,OK,ان,ان
127,OK,كان,كان
128,SUB,محبوبا,محيو
129,INS,,با
130,INS,,وؤ
131,DEL,ففي,
132,OK,الرجال,الرجال
133,OK,من,من
134,OK,هو,هو
135,OK,احب,احب
136,OK,وان,وان
137,SUB,كان,طن
138,OK,مهيبا,مهيبا
139,INS,,وؤ
140,DEL,ففي,
141,OK,الرجال,الرجال
142,OK,من,من
143,OK,هو,هو
144,SUB,اهيب,اهب
145,OK,وان,وان
146,OK,كان,كان
147,SUB,جميلا,يحيا
148,OK,او,او
149,SUB,سريا,سرا
150,OK,او,او
151,OK,قويا,قويا
152,INS,,تو
153,DEL,ففي,
154,OK,الرجال,الرجال
155,OK,من,من
156,OK,هو,هو
157,SUB,اجمل,اجهل
158,OK,واسرى,واسرى
159,OK,واقوى,واقوى
160,OK,ولقد,ولقد
161,SUB,تستبدل,تستدل
162,OK,الذي,الذي
163,INS,,مر
164,DEL,هو,
165,SUB,ادنى,ادي
166,SUB,بالذي,الذي
167,SUB,هو,هر
168,OK,خير,خير
169,SUB,فليس,وليس
170,INS,,ر
171,DEL,من,
172,SUB,الضروري,الضرورى
173,OK,ان,ان
174,OK,تفاضل,تفاضل
175,OK,المراة,المراة
176,OK,بين,بين
177,OK,الحسن,الحسن
178,INS,,والاحسن
179,SUB,والصالح,واصال
180,OK,والاصلح,والاصلح
181,SUB,وليس,ويئس
182,OK,من,من
183,SUB,الضروري,الضرورى
184,SUB,ان,انش
185,DEL,هي,
186,OK,فاضلت,فاضلت
187,SUB,ان,اس
188,OK,تكون,تكون
189,OK,مختارة,مختارة
190,SUB,مفتوحة,مفتو
191,INS,,ح
