,operation,one,two
0,INS,,١٣٦
1,DEL,طيف,
2,OK,يرف,يرف
3,SUB,على,عل
4,OK,مهاده,مهاده
5,OK,الاول,الاول
6,OK,حتى,حتى
7,SUB,لقد,اقد
8,OK,اوشك,اوشك
9,OK,ان,ان
10,SUB,يضم,يض
11,SUB,شفتيه,شفتمه
12,OK,ليلامس,ليلامس
13,SUB,ذلك,ذياك
14,OK,الثغر,الثغر
15,OK,الذي,الذي
16,OK,لاح,لاح
17,OK,له,له
18,SUB,ان,انه
19,OK,ينضغط,ينضغط
20,OK,وينضغط,وينضغط
21,OK,من,من
22,SUB,لينه,لبنه
23,OK,وطراوته,وطراوته
24,OK,الى,الى
25,OK,غير,غير
26,SUB,نهاية,هاتة
27,OK,وسرت,وسرت
28,OK,لذعته,لذعته
29,OK,الباردة,الباردة
30,OK,كلذعة,كلذعة
31,OK,النعناع,النعناع
32,OK,الذي,الذي
33,SUB,هدات,هدلت
34,OK,سورته,سورته
35,OK,وبقيت,وبقيت
36,OK,ذكراه,ذكراه
37,OK,فازداد,فازداد
38,SUB,غما,شما
39,SUB,على,عل
40,SUB,غم,غ
41,OK,ولعن,ولعن
42,OK,ذلك,ذلك
43,OK,الشيطان,الشيطان
44,SUB,الكامن,الـكامن
45,SUB,في,ف
46,SUB,اعماق,اعاق
47,OK,كل,كل
48,OK,نفس,نفس
49,SUB,يثير,يشير
50,SUB,لواعجها,لالتها
51,SUB,وينكا,وبنكا
52,INS,,حر
53,SUB,جراحها,حوا
54,SUB,في,ف
55,SUB,حيثما,حاشا
56,OK,احتاجت,احتاجت
57,OK,الى,الى
58,SUB,التهوين,وين
59,OK,والنسيان,والنسيان
60,OK,وذهب,وذهب
61,SUB,الى,ال
62,SUB,المكتب,المكت
63,OK,فتلقاه,فتلقاه
64,OK,الخادم,الخادم
65,OK,قائلا,قائلا
66,SUB,ان,ارى
67,OK,سيدة,سيدة
68,SUB,سالت,سليت
69,OK,عنك,عنك
70,SUB,بالتليفون,التليفون
71,SUB,فلم,فيم
72,INS,,ا
73,INS,,التقا
74,SUB,يعره,اجره
75,INS,,ا
76,SUB,كبير,ر
77,DEL,التفات,
78,OK,وعاد,وعاد
79,OK,الخادم,الخادم
80,SUB,بعد,اعد
81,OK,فترة,فترة
82,OK,يقول,يقول
83,OK,ان,ان
84,SUB,سيدة,سادة
85,SUB,على,عل
86,OK,التليفون,التليفون
87,OK,تسال,تسال
88,OK,عنك,عنك
89,OK,واظنها,واظنها
90,OK,السيدة,السيدة
91,OK,الاولى,الاولى
92,INS,,وتهض
93,SUB,فنهضهمام,همام
94,SUB,الى,ال
95,SUB,التليفون,التلفون
96,OK,واخر,واخر
97,SUB,ما,مافي
98,DEL,في,
99,OK,ذهنه,ذهنه
100,OK,ان,ان
101,OK,المتكلمة,المتكلمة
102,OK,هي,هي
103,OK,فتاة,فتاة
104,OK,ذلك,ذلك
105,SUB,الصباح,اا
106,INS,,صب
107,INS,,ح
108,OK,وقال,وقال
109,SUB,بغير,اثير
110,OK,اكتراث,اكتراث
111,OK,من,من
112,DEL,المتكلم,
113,OK,قال,قال
114,OK,صوت,صوت
115,OK,كصوت,كصوت
116,OK,الفتاة,الفتاة
117,SUB,بعد,دعد
118,OK,التحريف,التحريف
119,OK,المعهود,المعهود
120,OK,في,في
121,SUB,اداء,ادلة
122,OK,التليفون,التليفون
123,OK,الا,الا
124,SUB,تعرفني,تؤرقى
125,INS,,ت
126,OK,قال,قال
127,OK,عرفتك,عرفتك
128,SUB,الان,اللاـ
129,DEL,انت,
130,SUB,سارة,سا
131,SUB,ولا,لا
132,DEL,ريب,
133,OK,ولم,ولم
134,OK,يلاحظ,يلاحظ
135,OK,هو,هو
136,OK,ولا,ولا
137,OK,لاحظت,لاحظت
138,SUB,هي,ه
139,OK,انه,انه
140,OK,حذف,حذف
141,SUB,اللقب,القيت
142,SUB,وخاطبها,وخلطيها
143,SUB,باسمها,تلمها
144,SUB,كما,تا
145,OK,يتخاطب,يتخاطب
146,OK,الاصدقاء,الاصدقاء
147,OK,الاقدمون,الاقدمون
148,INS,,ا
149,OK,قالت,قالت
150,OK,اوكنت,اوكنت
151,OK,تنتظر,تنتظر
152,OK,هذه,هذه
153,OK,المحادثة,المحادثة
