,operation,one,two
0,SUB,حبان,هيان
1,OK,اذا,اذا
2,OK,ميز,ميز
3,OK,الرجل,الرجل
4,OK,المراة,المراة
5,OK,بين,بين
6,OK,جميع,جميع
7,OK,النساء,النساء
8,SUB,فذلك,وذلك
9,OK,هو,هو
10,SUB,الحب,الح
11,OK,اذا,اذا
12,SUB,اصبح,اص
13,OK,النساء,النساء
14,SUB,جميعا,جمعا
15,OK,لا,لا
16,OK,يغنين,يغنين
17,OK,الرجل,الرجل
18,OK,ما,ما
19,SUB,تغنيه,تغنه
20,OK,امراة,امراة
21,OK,واحدة,واحدة
22,SUB,فذلك,وذلك
23,OK,هو,هو
24,OK,الحب,الحب
25,OK,اذا,اذا
26,OK,ميز,ميز
27,OK,الرجل,الرجل
28,SUB,المراة,امراة
29,OK,لا,لا
30,SUB,لانها,للمها
31,OK,اجمل,اجمل
32,OK,النساء,النساء
33,OK,ولا,ولا
34,OK,لانها,لانها
35,SUB,اذكى,اذى
36,OK,النساء,النساء
37,OK,ولا,ولا
38,SUB,لانها,للها
39,SUB,اوفى,اوفي
40,OK,النساء,النساء
41,OK,ولا,ولا
42,SUB,لانها,لاها
43,OK,اولى,اولى
44,OK,النساء,النساء
45,SUB,بالحب,بالحت
46,OK,ولكن,ولكن
47,SUB,لانها,لاها
48,OK,هي,هي
49,INS,,ه
50,OK,بمحاسنها,بمحاسنها
51,SUB,وعيوبها,وعيوب
52,INS,,ا
53,SUB,فذلك,وذلك
54,SUB,هو,هر
55,SUB,الحب,اى
56,OK,وقد,وقد
57,OK,يميز,يميز
58,OK,الرجل,الرجل
59,OK,امراتين,امراتين
60,OK,في,في
61,SUB,وقت,وقن
62,OK,واحد,واحد
63,OK,لكن,لكن
64,OK,لا,لا
65,SUB,بد,يد
66,SUB,من,م
67,OK,اختلاف,اختلاف
68,OK,بين,بين
69,SUB,الحبين,اطبين
70,SUB,في,ف
71,SUB,النوع,النوح
72,OK,او,او
73,INS,,ف
74,SUB,الدرجة,اللرحة
75,OK,او,او
76,SUB,في,ف
77,OK,الرجاء,الرجاء
78,SUB,فيكون,ويكون
79,OK,احد,احد
80,SUB,الحبين,الحيين
81,OK,خالصا,خالصا
82,OK,للروح,للروح
83,OK,والوجدان,والوجدان
84,OK,ويكون,ويكون
85,SUB,الحب,الب
86,SUB,الاخر,حر
87,OK,مستغرقا,مستغرقا
88,OK,شاملا,شاملا
89,SUB,للروحين,للروحان
90,SUB,والجسدين,والجسدان
91,OK,او,او
92,SUB,يكون,يكرن
93,OK,احد,احد
94,SUB,الحبين,ايران
95,SUB,مقبلا,مقالا
96,OK,صاعدا,صاعدا
97,OK,والحب,والحب
98,OK,الاخر,الاخر
99,OK,اخذا,اخذا
100,SUB,في,ف
101,SUB,الادبار,الاديار
102,OK,والهبوط,والهبوط
103,OK,او,او
104,SUB,يكون,يكرن
105,OK,احد,احد
106,SUB,الحبين,الحيين
107,SUB,مغريا,مخربا
108,OK,بالرجاء,بالرجاء
109,SUB,والحب,وال
110,SUB,الاخر,الا
111,INS,,ر
112,SUB,مشوبا,مسو
113,OK,بالياس,بالياس
114,OK,والريبة,والريبة
115,OK,اما,اما
116,OK,ان,ان
117,SUB,يجتمع,تمع
118,SUB,حبان,حيان
119,SUB,قويان,قو
120,SUB,من,بان
121,SUB,نوع,مذياع
122,OK,واحد,واحد
123,OK,في,في
124,OK,وقت,وقت
125,OK,واحد,واحد
126,SUB,فذلك,وذلك
