,operation,one,two
0,INS,,٣٨
1,OK,الاحاديث,الاحاديث
2,SUB,التي,النىي
3,SUB,يالفها,الفها
4,OK,الشباب,الشباب
5,SUB,في,فى
6,OK,القرى,القرى
7,OK,عما,عما
8,OK,ياتون,ياتون
9,DEL,وما,
10,SUB,يدعون,ومايدءون
11,OK,اذا,اذا
12,OK,خلوا,خلوا
13,OK,الى,الى
14,OK,اهلهم,اهلهم
15,SUB,ثم,تم
16,OK,فيه,فيه
17,OK,هذه,هذه
18,OK,الاحاديث,الاحاديث
19,SUB,التي,التى
20,SUB,تمتلئ,تمت
21,INS,,لب
22,SUB,بالاماني,الامانى
23,SUB,الاثمة,الا
24,INS,,ت
25,INS,,مة
26,OK,والاحلام,والاحلام
27,SUB,التي,اليى
28,OK,نسجت,نسجت
29,OK,من,من
30,OK,الخطايا,الخطايا
31,OK,نسجا,نسجا
32,OK,فيه,فيه
33,OK,هذه,هذه
34,OK,الاحاديث,الاحاديث
35,SUB,التي,التى
36,OK,يظهر,يظهر
37,SUB,فيها,في
38,INS,,ا
39,SUB,الخير,انير
40,OK,والطاعة,والطاعة
41,SUB,ويستتر,ويست
42,SUB,فيها,برفيها
43,SUB,الاثم,الام
44,OK,والفجور,والفجور
45,OK,احاديث,احاديث
46,OK,الاستكثار,الاستكثار
47,SUB,من,مر
48,OK,الزوجات,الزوجات
49,OK,والتنقل,والتنقل
50,SUB,بينهن,بين
51,INS,,هن
52,OK,ارضاء,ارضاء
53,OK,للشهوات,للشهوات
54,SUB,الجامحة,الحاشية
55,SUB,والغرائز,والهرائز
56,SUB,التي,الى
57,INS,,اـ
58,DEL,ليس,
59,SUB,للعقل,بالمول
60,OK,عليها,عليها
61,OK,سلطان,سلطان
62,OK,وحديث,وحديث
63,OK,الطلاق,الطلاق
64,OK,واستبدال,واستبدال
65,OK,زوجة,زوجة
66,SUB,مكان,محان
67,OK,اخرى,اخرى
68,SUB,للاسباب,للاسبات
69,DEL,الهينة,
70,SUB,والاسباب,اهينةوالاسباب
71,OK,ذات,ذات
72,SUB,الخطر,الحطر
73,OK,كل,كل
74,OK,هذه,هذه
75,OK,الاحاديث,الاحاديث
76,OK,كان,كان
77,OK,الشيطان,الشيطان
78,OK,يطلق,يطلق
79,SUB,بها,ببا
80,OK,السنة,السنة
81,OK,الاصدقاء,الاصدقاء
82,SUB,والاتراب,والا
83,INS,,تراب
84,OK,الذين,الذين
85,OK,كان,كان
86,OK,خالد,خالد
87,SUB,يلقاهم,ياقاهه
88,OK,اذا,اذا
89,SUB,خرج,خرجان
90,DEL,من,
91,OK,داره,داره
92,SUB,فلا,فلاكاديس
93,DEL,يكاد,
94,DEL,يسمع,
95,DEL,منها,
96,SUB,شيئا,مماشينا
97,SUB,حتى,حى
98,OK,يذكر,يذكر
99,OK,امراته,امراته
100,OK,وصورتها,وصورتها
101,OK,المنكرة,المنكرة
102,OK,واذا,واذا
103,OK,نفسه,نفسه
104,OK,تنازعه,تنازعه
105,DEL,الى,
106,SUB,الطلاق,الىالطلاق
107,SUB,فيستحي,فيستحى
108,OK,منه,منه
109,SUB,ويرحم,ويرحاب
110,SUB,ابنتيه,زتيه
111,INS,,و
112,SUB,واذا,اذا
113,OK,نفسه,نفسه
114,OK,تنازعه,تنازعه
115,DEL,الى,
116,SUB,الزواج,الىالزواجف
117,SUB,فيستحي,يستحى
118,OK,منه,منه
119,OK,ويذكر,ويذكر
120,OK,حماه,حماه
121,OK,في,في
122,SUB,القاهرة,القاهره
123,OK,واباه,واباه
124,SUB,في,فى
125,OK,المدينة,المدينة
126,SUB,ويرحم,ويحر
127,OK,امراته,امراته
128,OK,وابنتيه,وابنتيه
129,OK,من,من
130,OK,هذه,هذه
131,OK,القسوة,القسوة
132,SUB,التي,ا
133,SUB,لم,اىلم
134,OK,يعرض,يعرض
135,DEL,ما,
136,SUB,يدعو,مايدعو
137,OK,اليها,اليها
138,SUB,ويسال,وسال
139,OK,نفسه,نفسه
140,OK,عن,عن
141,OK,مكان,مكان
142,OK,امراته,امراته
143,OK,الوفية,الوفية
144,OK,من,من
145,OK,زوجه,زوجه
146,OK,تلك,تلك
147,SUB,التي,النى
148,OK,يمكن,يمكن
149,OK,ان,ان
150,OK,تطرا,تطرا
151,SUB,على,عل
152,OK,داره,داره
153,DEL,وعن,
154,SUB,مكان,ونكانا
155,SUB,ابنتيه,نتيه
156,OK,هاتين,هاتين
157,OK,البريئتين,البريئتين
158,OK,من,من
159,SUB,زوجه,روجه
160,OK,الطارئة,الطارئة
161,SUB,وممن,وهنعمى
162,DEL,عسى,
163,SUB,ان,انت
164,SUB,ترزقه,رزوه
165,OK,من,من
166,OK,بنين,بنين
167,OK,وبنات,وبنات
168,SUB,ثم,م
169,OK,يسال,يسال
170,OK,نفسه,نفسه
171,OK,عن,عن
172,OK,نفسه,نفسه
173,OK,وكيف,وكيف
174,OK,يكون,يكون
175,OK,بين,بين
176,OK,هاتين,هاتين
177,OK,الزوجين,الزوجين
178,OK,وكيف,وكيف
179,OK,ينصفهما,ينصفهما
180,DEL,من,
181,SUB,حبه,نحبه
182,OK,وقلبه,وقلبه
183,OK,وكيف,وكيف
184,SUB,يرضي,يرضى
185,SUB,لله,الله
186,OK,عن,عن
187,OK,عدله,عدله
188,OK,بينهما,بينهما
189,SUB,ولله,والله
190,OK,قد,قد
191,OK,طلب,طلب
192,OK,الى,الى
193,OK,المسلمين,المسلمين
194,OK,هذا,هذا
195,OK,العدل,العدل
196,OK,وبين,وبين
197,DEL,لهم,
198,SUB,انه,لانه
199,OK,عسير,عسير
200,OK,وقد,وقد
201,OK,كان,كان
202,OK,خالد,خالد
203,SUB,على,عل
204,OK,ذلك,ذلك
205,OK,كله,كله
206,OK,معذبا,معذبا
207,SUB,في,فى
208,OK,حياته,حياته
209,OK,بهذه,بهذه
210,OK,الاهوال,الاهوال
211,SUB,التي,الى
212,OK,يكبرها,يكبرها
213,OK,له,له
214,OK,الشيطان,الشيطان
215,OK,ويجسمها,ويجسمها
216,SUB,في,فى
217,OK,نفسه,نفسه
218,SUB,تجسيما,تجسيا
219,SUB,كما,كا
220,SUB,كان,كا
221,INS,,ن
222,SUB,معذبا,مع
223,INS,,ذياب
224,SUB,بشبابه,شبابه
225,SUB,القوي,القوى
226,OK,وفتوته,وفتوته
227,OK,الثائرة,الثائرة
228,DEL,وبهذا,
229,SUB,الشر,وسذاالشر
230,OK,الجديد,الجديد
231,SUB,الذي,الذى
232,SUB,ابتلي,ابتلبه
233,DEL,به,
234,OK,فقد,فقد
235,OK,صرف,صرف
236,OK,عن,عن
237,DEL,الفصل,
238,DEL,السابع,
239,SUB,زوجهصرفا,زوجه
240,INS,,صرفا
241,OK,لا,لا
242,OK,يكاد,يكاد
243,OK,يراها,يراها
244,DEL,الا,
245,SUB,تولى,الاتولى
246,OK,عنها,عنها
247,OK,اسفا,اسفا
248,OK,محزونا,محزونا
249,OK,فاذا,فاذا
250,OK,خلا,خلا
251,OK,الى,الى
252,INS,,ذاخل
253,INS,,ا
254,INS,,الى
