,operation,one,two
0,INS,,١١٥
1,OK,الناس,الناس
2,OK,على,على
3,OK,ما,ما
4,SUB,يضعون,يضعونى
5,DEL,في,
6,OK,ايدينا,ايدينا
7,OK,من,من
8,OK,نقد,نقد
9,OK,وما,وما
10,OK,يحملون,يحملون
11,OK,الى,الى
12,SUB,دورنا,دو
13,INS,,ر
14,INS,,ن
15,INS,,ا
16,OK,من,من
17,SUB,عروض,عروص
18,SUB,وانما,واما
19,SUB,هم,هه
20,OK,يفعلون,يفعلون
21,OK,ذلك,ذلك
22,OK,طائعين,طائعين
23,SUB,ويسوءهم,ويسوءه
24,OK,ان,ان
25,SUB,نرده,نردهءمل
26,SUB,عليهم,ميه
27,SUB,وهبك,موهباث
28,SUB,قترت,قرت
29,SUB,على,علن
30,SUB,نسيم,سهم
31,SUB,مولاتك,ولاتاك
32,SUB,في,فى
33,INS,,ا
34,SUB,الرزق,ارزق
35,SUB,ومنحتها,ومندمن
36,DEL,من,
37,OK,الطعام,الطعام
38,OK,اقل,اقل
39,OK,مما,مما
40,SUB,يقيم,يقها
41,SUB,اودها,ودهاا
42,SUB,افتلومها,فتلومها
43,OK,انسرقت,انسرقت
44,SUB,لتشبع,اتشرعون
45,DEL,من,
46,SUB,جوع,جون
47,OK,قال,قال
48,OK,خالد,خالد
49,SUB,فعلي,فعل
50,OK,الا,الا
51,OK,اضطرها,اضطرها
52,OK,الى,الى
53,OK,السرقة,السرقة
54,OK,قال,قال
55,SUB,سليم,سل
56,SUB,فعلى,فعلا
57,SUB,الحكومة,حكومةاذا
58,DEL,اذا,
59,OK,الا,الا
60,OK,تضطرنا,تضطرنا
61,OK,الى,الى
62,OK,قبول,قبول
63,OK,الرشوة,الرشوة
64,OK,والى,والى
65,SUB,ان,انتاج
66,SUB,تاجرنا,رنا
67,SUB,الحكومة,الوكووة
68,SUB,اجرا,اجراح
69,SUB,حسنا,ستا
70,OK,لا,لا
71,OK,ارى,ارى
72,OK,علينا,علينا
73,OK,باسا,باسا
74,DEL,من,
75,OK,ان,ان
76,OK,نستعين,نستعين
77,SUB,على,عل
78,OK,الحياة,الحياة
79,OK,بما,بما
80,SUB,يدس,يد
81,SUB,الينا,سالي
82,SUB,اصحاب,نااجات
83,OK,المصالح,المصالح
84,OK,من,من
85,OK,المال,المال
86,OK,قال,قال
87,OK,خالد,خالد
88,OK,فان,فان
89,OK,هؤلاء,هؤلاء
90,OK,الناس,الناس
91,OK,يدفعون,يدفعون
92,OK,اجور,اجور
93,SUB,مصالحهم,صالجه
94,INS,,م
95,OK,مرتين,مرتين
96,INS,,يد
97,SUB,يدفعونها,فهومها
98,OK,حين,حين
99,OK,يؤدون,يؤدون
100,OK,الضرائب,الضرائب
101,SUB,ويدفعونها,ويدفعوسا
102,OK,حين,حين
103,OK,يؤدون,يؤدون
104,SUB,اليكم,الي
105,OK,ما,ما
106,OK,يؤدون,يؤدون
107,INS,,و
108,INS,,نال
109,DEL,من,
110,SUB,المال,مال
111,OK,وهذا,وهذا
112,SUB,هو,هوااالك
113,DEL,الظلم,
114,DEL,الذي,
115,SUB,ليس,ليسر
116,SUB,بعده,بعد
117,SUB,ظلم,هظار
118,SUB,قال,ق
119,SUB,سليم,السله
120,SUB,يدفعونها,يدفعو
121,SUB,مرتين,ساهين
122,OK,او,او
123,OK,مرات,مرات
124,SUB,هذاشيء,هذا
125,SUB,لا,برام
126,SUB,يعنيني,نرى
127,INS,,و
128,SUB,وانما,اما
129,SUB,الذي,الذى
130,SUB,يعنيني,يعنيى
131,OK,هو,هو
132,SUB,ان,انا
133,SUB,اعيش,ع
134,INS,,رهنا
135,SUB,اولا,ولا
136,OK,فاما,فاما
137,OK,هذا,هذا
138,SUB,الظلم,ا
139,SUB,الذي,الذى
140,OK,تذكره,تذكره
141,OK,فلست,فلست
142,OK,انا,انا
143,SUB,الذي,الذى
144,SUB,اقترفه,اقيرفه
145,SUB,وانما,واما
146,SUB,يقترفه,يقر
147,INS,,رفه
148,OK,الذين,الذين
149,OK,ياخذون,ياخذون
150,OK,الضرائب,الضرائب
151,DEL,ثم,
152,OK,لا,لا
153,INS,,يا
154,SUB,ياجرون,جرون
155,INS,,الم
156,SUB,الموظفين,وفظفين
157,SUB,اجرا,اجرايي
158,DEL,ييسر,
159,DEL,لهم,
