,operation,one,two
0,INS,,لاب
1,OK,رزءا,رزءا
2,OK,عظيما,عظيما
3,OK,ولم,ولم
4,OK,يكن,يكن
5,DEL,الفصل,
6,DEL,الثاني,
7,DEL,عشر,
8,OK,الشيخ,الشيخ
9,OK,يهمل,يهمل
10,OK,ان,ان
11,OK,يزور,يزور
12,OK,الاغنياء,الاغنياء
13,OK,من,من
14,OK,اهل,اهل
15,OK,المدينة,المدينة
16,SUB,ويستجيب,وستجه
17,DEL,لهم,
18,OK,اذا,اذا
19,SUB,دعوه,دءهو
20,OK,فيفطر,فيفطر
21,SUB,على,علىو
22,DEL,موائدهم,
23,SUB,ويصلي,اثدهويصلى
24,SUB,عندهم,عندهما
25,SUB,العشاء,عشاء
26,INS,,و
27,SUB,والتراويح,المراويح
28,OK,ويسمع,ويسمع
29,OK,لقرائهم,لقرائهم
30,OK,وكان,وكان
31,OK,الشيخ,الشيخ
32,OK,قد,قد
33,OK,دعا,دعا
34,OK,قراء,قراء
35,OK,المدينة,المدينة
36,OK,جميعا,جميعا
37,SUB,ليقرءوا,ليقرا
38,DEL,في,
39,SUB,داره,وافدار
40,INS,,هو
41,DEL,وفي,
42,SUB,دور,فدور
43,SUB,اصحابه,اجابه
44,SUB,حتى,حيى
45,OK,لم,لم
46,SUB,يدع,يدعمه
47,SUB,منهم,مت
48,SUB,قارئا,ارثا
49,OK,حسن,حسن
50,OK,الصوت,الصوت
51,SUB,الا,الاضمن
52,DEL,ضمن,
53,OK,له,له
54,OK,تلاوة,تلاوة
55,OK,القران,القران
56,OK,اثناء,اثناء
57,OK,شهر,شهر
58,OK,الصوم,الصوم
59,SUB,وحتى,وحى
60,OK,احتاج,احتاج
61,OK,الى,الى
62,OK,ان,ان
63,OK,يدعو,يدعو
64,OK,قراء,قراء
65,OK,من,من
66,OK,المدن,المدن
67,OK,القريبة,القريبة
68,OK,يقرءون,يقرءون
69,OK,عنده,عنده
70,OK,ولم,ولم
71,OK,يدع,يدع
72,OK,اثناء,اثناء
73,OK,هذا,هذا
74,OK,الشهر,الشهر
75,OK,احدا,احدا
76,OK,من,من
77,INS,,اجج
78,SUB,اصحابه,انها
79,SUB,الا,لا
80,SUB,اختصه,اختصهن
81,SUB,بشيء,شيء
82,OK,من,من
83,OK,حديث,حديث
84,SUB,وفي,وفى
85,OK,ذات,ذات
86,SUB,ليلة,للة
87,SUB,كان,داني
88,SUB,يتحدث,تحدث
89,OK,بين,بين
90,SUB,سورتين,سوزتين
91,OK,من,من
92,OK,سور,سور
93,OK,القران,القران
94,SUB,والخدم,والحد
95,INS,,م
96,OK,يطوفون,يطوفون
97,OK,بقهوة,بقهوة
98,OK,البن,البن
99,OK,والقرفة,والقرفة
100,OK,على,على
101,OK,جلسائه,جلسائه
102,OK,واذا,واذا
103,OK,هو,هو
104,OK,يقطع,يقطع
105,OK,حديثه,حديثه
106,SUB,فجاة,فجاءة
107,OK,وينظر,وينظر
108,OK,الى,الى
109,OK,اثنين,اثنين
110,OK,من,من
111,SUB,اصحابه,اجابه
112,OK,كانا,كانا
113,OK,يتحدثان,يتحدثان
114,OK,احدهما,احدهما
115,DEL,علي,
116,DEL,ابو,
117,SUB,خالد,علابوخالد
118,SUB,والاخر,الاخر
119,OK,رجل,رجل
120,OK,من,من
121,OK,اصفياء,اصفياء
122,OK,الشيخ,الشيخ
123,OK,ومن,ومن
124,OK,اغنياء,اغنياء
125,OK,الريف,الريف
126,OK,القريب,القريب
127,OK,يقال,يقال
128,OK,له,له
129,SUB,الحاج,الحا
130,OK,مسعود,مسعود
131,SUB,نظر,نظرا
132,SUB,اليهما,لهما
133,OK,نظرة,نظرة
134,OK,نافذة,نافذة
135,OK,قطعت,قطعت
136,SUB,حديثهما,حدي
137,INS,,ما
138,SUB,وردتهما,وردمهما
139,OK,الى,الى
140,OK,الصمت,الصمت
141,OK,وقال,وقال
142,SUB,لهما,هماف
143,DEL,فيم,
144,SUB,تتحدثان,متتحدثان
145,SUB,فهم,وهم
146,SUB,علي,علان
147,DEL,ان,
148,OK,يجيب,يجيب
149,OK,ولكن,ولكن
150,OK,الشيخ,الشيخ
151,OK,لم,لم
152,OK,يمكنه,يمكنه
153,OK,من,من
154,SUB,الجواب,ابحو
155,INS,,اب
156,SUB,وانما,واما
157,OK,قال,قال
158,SUB,استمع,استمعلى
159,DEL,لي,
160,OK,يا,يا
161,OK,مسعود,مسعود
162,OK,احذر,احذر
163,OK,صديقك,صديقك
164,OK,عليا,عليا
165,OK,هذا,هذا
166,OK,انه,انه
167,OK,يدور,يدور
168,SUB,حولك,حوث
169,SUB,لتزوجه,لتزوجها
170,SUB,احدى,حاى
171,OK,بناتك,بناتك
172,OK,فلا,فلا
173,SUB,تفعل,تقعلف
174,SUB,فانه,انه
175,OK,مزواج,مزواج
176,OK,مطلاق,مطلاق
177,OK,ولكن,ولكن
178,OK,عليك,عليك
179,SUB,بابنه,بابن
180,SUB,خالد,هخالد
181,OK,فان,فان
182,OK,فيه,فيه
183,OK,البركة,البركة
184,INS,,و
185,SUB,وعنده,عنده
186,SUB,الخير,الحير
187,INS,,و
188,SUB,وما,ما
189,OK,ارى,ارى
190,OK,الا,الا
191,OK,انه,انه
192,OK,سيصهر,سيصهر
193,OK,اليك,اليك
194,OK,وسيخطب,وسيخطب
195,OK,صغرى,صغرى
196,SUB,بناتك,بنات
197,SUB,اني,كانى
198,DEL,ما,
199,SUB,زلت,مازلت
200,OK,اذكرها,اذكرها
201,SUB,انها,ار
202,SUB,لخيرة,الحيرة
203,SUB,مباركة,هباركة
204,SUB,فان,ف
205,SUB,فعل,انفعل
206,OK,فلا,فلا
207,OK,ترده,ترده
208,OK,خائبا,خائبا
209,INS,,و
210,SUB,وان,ان
211,OK,لم,لم
212,OK,يتح,يتح
213,SUB,لي,لى
214,OK,ان,ان
215,OK,ازوجهما,ازوجهما
216,SUB,فسيزوجهما,فسيزوجه
217,SUB,ابني,ماابي
218,SUB,ابراهيم,ابراهه
219,OK,فاما,فاما
220,SUB,علي,علف
221,SUB,فبهت,بهت
222,OK,وضحك,وضحك
223,SUB,ضحكا,ضحكايف
224,DEL,سخيفا,
225,SUB,واما,اواما
226,OK,الحاج,الحاج
227,OK,مسعود,مسعود
228,SUB,فنهض,فهضم
229,DEL,من,
230,SUB,فوره,نفوره
231,OK,وسعى,وسعى
232,OK,الى,الى
233,OK,الشيخ,الشيخ
234,OK,فقبل,فقبل
235,OK,يده,يده
236,OK,وبللها,وبللها
237,OK,بدموعه,بدموعه
238,OK,وكان,وكان
239,OK,رجلا,رجلا
240,OK,رقيق,رقيق
241,OK,القلب,القلب
242,OK,بكاء,بكاء
243,INS,,و
244,SUB,وقال,قال
245,SUB,في,فى
246,OK,صوت,صوت
247,OK,تقطعه,تقطعه
248,OK,العبرة,العبرة
249,OK,بل,بل
250,OK,يبقيك,يبقيك
