,operation,one,two
0,DEL,ثم,
1,SUB,اقبلت,اقلت
2,SUB,في,فيث
3,SUB,ثوبها,ومها
4,SUB,العنابي,العناى
5,INS,,و
6,SUB,وطرتها,طرتها
7,SUB,المشتهاة,المشتي
8,INS,,اة
9,OK,ونظرت,ونظرت
10,OK,اليه,اليه
11,SUB,وهمت,ود
12,INS,,ست
13,OK,ان,ان
14,OK,تنحرف,تنحرف
15,DEL,الى,
16,SUB,ناحية,الناحية
17,OK,الصحراء,الصحراء
18,SUB,ثم,لم
19,SUB,انهما,اهما
20,OK,اتفقا,اتفقا
21,SUB,على,عل
22,OK,اللقاء,اللقاء
23,OK,لحظة,لحظة
24,SUB,في,فقى
25,OK,مفترق,مفترق
26,SUB,الطريق,الطريت
27,OK,ياخذ,ياخذ
28,OK,منها,منها
29,OK,ويعطيها,ويعطيها
30,OK,ولا,ولا
31,OK,حاجة,حاجة
32,OK,بهما,بهما
33,OK,الى,الى
34,OK,مراجعة,مراجعة
35,OK,وكانت,وكانت
36,SUB,الطريق,الطريت
37,SUB,في,فى
38,OK,تلك,تلك
39,OK,الساعة,الساعة
40,SUB,خالية,خالة
41,OK,الا,الا
42,DEL,من,
43,SUB,عابر,عار
44,SUB,بعيد,بعيدا
45,DEL,او,
46,SUB,عابرة,وعارة
47,SUB,بعيدة,بعدة
48,INS,,ذ
49,DEL,ففيم,
50,OK,انحرفت,انحرفت
51,OK,الى,الى
52,OK,ناحية,ناحية
53,OK,الصحراء,الصحراء
54,INS,,و
55,SUB,ولو,لو
56,OK,شاء,شاء
57,SUB,المراجعة,االمراجعة
58,OK,هنالك,هنالك
59,OK,لما,لما
60,SUB,اعانهما,اعاما
61,SUB,غبش,غش
62,OK,المساء,المساء
63,OK,انه,انه
64,SUB,حكم,ح
65,OK,العادة,العادة
66,OK,على,على
67,OK,ما,ما
68,OK,يظهر,يظهر
69,SUB,اما,اماهر
70,DEL,هو,
71,OK,فكل,فكل
72,OK,ما,ما
73,OK,ساوره,ساوره
74,OK,في,في
75,OK,تلك,تلك
76,OK,اللحظة,اللحظة
77,SUB,خشية,خثسة
78,OK,الانفراد,الانفراد
79,OK,والامن,والامن
