,operation,one,two
0,INS,,هم
1,INS,,طعا
2,SUB,علاج,لاع
3,DEL,الشك,
4,OK,مواجهة,مواجهة
5,OK,الحقيقة,الحقيقة
6,OK,من,من
7,OK,اصعب,اصعب
8,OK,المصاعب,المصاعب
9,SUB,في,فى
10,OK,هذه,هذه
11,SUB,الدنيا,الدنا
12,OK,اولا,اولا
13,OK,لاننا,لاننا
14,SUB,في,فى
15,OK,الغالب,الغالب
16,OK,لا,لا
17,OK,نعرف,نعرف
18,OK,ما,ما
19,SUB,هي,مهى
20,OK,الحقيقة,الحقيقة
21,SUB,وثانيا,وثانا
22,OK,لاننا,لاننا
23,SUB,في,فى
24,OK,الغالب,الغالب
25,OK,لا,لا
26,SUB,نحب,نخب
27,OK,ان,ان
28,OK,نعرفها,نعرفها
29,OK,الا,الا
30,SUB,مضطرين,مضطرن
31,OK,حين,حين
32,SUB,نياسمن,ناس
33,INS,,من
34,OK,قدرتنا,قدرتنا
35,SUB,على,علج
36,SUB,جهلها,ولها
37,SUB,ونشك,ونش
38,DEL,ثم,
39,SUB,نشك,كمنشاكم
40,DEL,ثم,
41,OK,نرى,نرى
42,OK,اخر,اخر
43,OK,الامر,الامر
44,OK,ان,ان
45,SUB,الشك,السل
46,OK,اصعب,اصعب
47,SUB,واقسىمن,واقى
48,INS,,من
49,OK,مواجهة,مواجهة
50,OK,الحقيقة,الحقيقة
51,OK,والصبر,والصبر
52,OK,عليها,عليها
53,OK,وثالثا,وثالثا
54,OK,لاننا,لاننا
55,OK,اذا,اذا
56,SUB,عرفناه,عرفناها
57,SUB,ففي,فز
58,SUB,الغالب,الغالت
59,OK,ايضا,ايضا
60,SUB,انها,ابها
61,SUB,تكلفنا,تـكلفنا
62,OK,تغيير,تغيير
63,OK,عادة,عادة
64,OK,من,من
65,OK,العادات,العادات
66,INS,,و
67,SUB,وليس,ليس
68,OK,اصعب,اصعب
69,SUB,على,عل
70,OK,النفس,النفس
71,OK,من,من
72,OK,تغيير,تغيير
73,OK,ما,ما
74,OK,اعتادت,اعتادت
75,OK,فالموت,فالموت
76,OK,نفسه,نفسه
77,OK,لا,لا
78,OK,صعوبة,صعوبة
79,OK,فيه,فيه
80,SUB,لولا,لو
81,INS,,لا
82,SUB,انه,ان
83,INS,,هي
84,SUB,يغير,غير
85,OK,ما,ما
86,OK,تعودناه,تعودناه
87,INS,,و
88,SUB,وفراق,فراق
89,SUB,الموتى,المو
90,INS,,ن
91,OK,لا,لا
92,OK,يحزننا,يحزننا
93,OK,لولا,لولا
94,OK,انه,انه
95,OK,تغيير,تغيير
96,OK,عادة,عادة
97,OK,او,او
98,OK,عادات,عادات
99,OK,كثيرة,كثيرة
100,OK,وقد,وقد
101,OK,كانت,كانت
102,SUB,الحقيقة,الحققة
103,SUB,انهما,ام
104,SUB,اي,اى
105,SUB,صاحبنا,صاح
106,INS,,منا
107,SUB,وصاحبتنا,وصاحت
108,SUB,قد,ناقد
109,OK,تغيرا,تغيرا
110,OK,كثيرا,كثيرا
111,OK,بعد,بعد
112,OK,ان,ان
113,OK,مضت,مضت
114,SUB,على,عل
115,SUB,صحبتهما,حبتهم
116,SUB,برهة,ارهة
117,OK,من,من
118,OK,الزمن,الزمن
119,OK,ولكنهما,ولكنهما
120,SUB,لبثا,اثا
121,SUB,برهة,رهه
122,SUB,اخرى,اخرىون
123,DEL,من,
124,OK,الزمن,الزمن
125,SUB,وهما,وثم
126,SUB,لا,الا
127,SUB,يريدان,ربدان
128,OK,ان,ان
129,SUB,يعترفا,يعرف
130,INS,,اب
131,SUB,بهذا,بذا
132,OK,التغيير,التغيير
133,SUB,تغيرا,تغير
134,INS,,افلا
135,SUB,فلاسرور,سرور
136,SUB,لهما,لها
137,SUB,في,فى
138,OK,اللقاء,اللقاء
139,OK,وقد,وقد
140,OK,كان,كان
141,OK,اللقاء,اللقاء
142,INS,,عسد
143,SUB,عندهما,هما
144,SUB,اكبرسرور,اكبر
145,INS,,سرور
146,OK,يشعر,يشعر
147,OK,به,به
148,OK,الانسان,الانسان
