,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,٦٣
3,OK,ليست,ليست
4,SUB,ذاته,ذانه
5,OK,هذه,هذه
6,OK,البهيمة,البهيمة
7,OK,الاكلة,الاكلة
8,OK,الشاربة,الشاربة
9,OK,الناكحة,الناكحة
10,SUB,المائتة,المايتة
11,OK,وما,وما
12,OK,علم,علم
13,OK,ان,ان
14,OK,هذه,هذه
15,OK,البهيمة,البهيمة
16,OK,الحيوانية,الحيوانية
17,SUB,هي,هى
18,OK,قشر,قشر
19,OK,ذاته,ذاته
20,OK,ولها,ولها
21,SUB,لب,لبه
22,DEL,هو,
23,SUB,روحها,وروحها
24,OK,وروحها,وروحها
25,OK,ايضا,ايضا
26,OK,قشر,قشر
27,OK,وله,وله
28,SUB,لب,لبه
29,DEL,هو,
30,SUB,روح,وروح
31,OK,روحها,روحها
32,OK,وهو,وهو
33,OK,محبوب,محبوب
34,OK,الحق,الحق
35,OK,كما,كما
36,OK,قال,قال
37,OK,يحبهم,يحبهم
38,OK,ويحبونه,ويحبونه
39,OK,ومعلوم,ومعلوم
40,OK,عند,عند
41,OK,اهل,اهل
42,OK,البصيرة,البصيرة
43,OK,ان,ان
44,OK,محبوب,محبوب
45,OK,الحق,الحق
46,SUB,ما,ماذا
47,DEL,ذا,
48,OK,يمكن,يمكن
49,OK,ان,ان
50,OK,يكون,يكون
51,OK,وان,وان
52,SUB,محب,محبا
53,SUB,الحق,لحق
54,SUB,ما,ماذا
55,DEL,ذا,
56,OK,يمكن,يمكن
57,OK,ان,ان
58,OK,يكون,يكون
59,OK,فان,فان
60,SUB,الشيء,ال
61,INS,,شىء
62,OK,لا,لا
63,SUB,يحب,يح
64,SUB,الا,بالاذانه
65,DEL,ذاته,
66,OK,ولا,ولا
67,OK,يحبه,يحبه
68,OK,ايضا,ايضا
69,OK,الا,الا
70,OK,ذاته,ذاته
71,OK,فمن,فمن
72,OK,احب,احب
73,OK,غير,غير
74,OK,الله,الله
75,SUB,فقد,فقدر
76,SUB,رغب,عب
77,OK,عن,عن
78,OK,ملة,ملة
79,OK,ابراهيم,ابراهيم
80,OK,حيث,حيث
81,OK,انه,انه
82,OK,قال,قال
83,OK,حكاية,حكاية
84,OK,عن,عن
85,OK,حاله,حاله
86,OK,فانهم,فانهم
87,SUB,عدو,عدولى
88,DEL,لي,
89,OK,الا,الا
90,OK,رب,رب
91,OK,العالمين,العالمين
92,OK,وايضا,وايضا
93,OK,لا,لا
94,OK,جهل,جهل
95,OK,اعظم,اعظم
96,OK,من,من
97,OK,جهل,جهل
98,OK,الانسان,الانسان
99,OK,نفسه,نفسه
100,SUB,لاستلزام,لاستلز
101,INS,,ام
102,OK,ذلك,ذلك
103,OK,جهله,جهله
104,OK,بربه,بربه
105,OK,قال,قال
106,OK,تعالى,تعالى
107,OK,نسوا,نسوا
108,OK,الله,الله
109,SUB,فانساهم,فانسيهم
110,OK,انفسهم,انفسهم
111,OK,وهو,وهو
112,OK,بمنزلة,بمنزلة
113,OK,عكس,عكس
114,OK,النقيض,النقيض
115,OK,لقوله,لقوله
116,INS,,صلى
117,SUB,صلىاللهعليهواله,الله
118,INS,,عليه
119,INS,,واله
120,OK,من,من
121,OK,عرف,عرف
122,OK,نفسه,نفسه
123,OK,فقد,فقد
124,SUB,عرف,عرى
125,OK,ربه,ربه
126,SUB,وفي,وفى
127,OK,الحكمة,الحكمة
128,OK,العتيقة,العتيقة
129,OK,من,من
130,OK,عرف,عرف
131,DEL,ذاته,
132,SUB,تاله,دانهتاله
133,OK,فمن,فمن
134,OK,جهل,جهل
135,OK,نفسه,نفسه
136,OK,فقد,فقد
137,OK,ظلم,ظلم
138,OK,على,على
139,OK,نفسه,نفسه
140,OK,غاية,غاية
141,SUB,الظلم,المظلم
142,OK,اولئك,اولئك
143,SUB,الذين,النبن
144,OK,خسروا,خسروا
145,OK,انفسهم,انفسهم
146,DEL,و,
147,SUB,ذلك,وذلك
148,OK,هو,هو
149,OK,الخسران,الخسران
150,OK,المبين,المبين
151,OK,واعلم,واعلم
152,OK,ان,ان
153,OK,علم,علم
154,OK,النفس,النفس
155,SUB,بذاتها,بذانها
156,OK,حيث,حيث
157,OK,لا,لا
158,OK,يمكن,يمكن
159,OK,الا,الا
160,OK,بحضور,بحضور
161,SUB,ذاتها,ذا
162,SUB,لها,نهالها
