,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,OK,وكذلك,وكذلك
3,OK,اوحينا,اوحينا
4,OK,اليك,اليك
5,OK,روحا,روحا
6,OK,من,من
7,OK,امرنا,امرنا
8,OK,ومن,ومن
9,OK,نعوته,نعوته
10,OK,الحق,الحق
11,OK,قوله,قوله
12,OK,تعالى,تعالى
13,OK,قل,قل
14,OK,نزله,نزله
15,OK,روح,روح
16,SUB,القدس,العدس
17,OK,من,من
18,OK,ربك,ربك
19,OK,بالحق,بالحق
20,OK,ليثبت,ليثبت
21,OK,الذين,الذين
22,OK,امنوا,امنوا
23,OK,بل,بل
24,OK,هو,هو
25,OK,الحق,الحق
26,OK,من,من
27,INS,,لمن
28,SUB,ربك,ك
29,OK,لتنذر,لتنذر
30,OK,قوما,قوما
31,OK,ما,ما
32,SUB,اتاهم,اناهم
33,OK,من,من
34,OK,نذير,نذير
35,OK,وقوله,وقوله
36,OK,تلك,تلك
37,OK,ايات,ايات
38,OK,الكتاب,الكتاب
39,SUB,والذي,والذى
40,OK,انزل,انزل
41,OK,اليك,اليك
42,OK,من,من
43,OK,ربك,ربك
44,OK,الحق,الحق
45,OK,ولكن,ولكن
46,OK,اكثر,اكثر
47,OK,الناس,الناس
48,OK,لا,لا
49,OK,يؤمنون,يؤمنون
50,OK,وقوله,وقوله
51,OK,افمن,افمن
52,SUB,يعلم,بعلم
53,OK,انما,انما
54,OK,انزل,انزل
55,OK,اليك,اليك
56,OK,من,من
57,OK,ربك,ربك
58,DEL,الحق,
59,OK,كمن,كمن
60,OK,هو,هو
61,OK,اعمى,اعمى
62,OK,انما,انما
63,OK,يتذكر,يتذكر
64,OK,اولوا,اولوا
65,OK,الالباب,الالباب
66,OK,ومن,ومن
67,OK,القابه,القابه
68,OK,الشريفة,الشريفة
69,OK,الهدى,الهدى
70,OK,لانه,لانه
71,SUB,يهدي,بهدى
72,OK,الى,الى
73,OK,الحق,الحق
74,OK,بل,بل
75,OK,هو,هو
76,OK,الحق,الحق
77,OK,قوله,قوله
78,OK,تعالى,تعالى
79,OK,ذلك,ذلك
80,OK,هدى,هدى
81,OK,الله,الله
82,SUB,يهدي,يهدى
83,OK,به,به
84,OK,من,من
85,OK,يشاء,يشاء
86,OK,وقوله,وقوله
87,OK,هدى,هدى
88,OK,للمتقين,للمتقين
89,OK,الذين,الذين
90,SUB,يؤمنون,يومنون
91,OK,بالغيب,بالغيب
92,OK,ومن,ومن
93,OK,القابه,القابه
94,OK,الذكر,الذكر
95,OK,لانه,لانه
96,OK,يتذكر,يتذكر
97,SUB,به,بها
98,SUB,الامور,لامور
99,OK,الاخرة,الاخرة
100,OK,واحوال,واحوال
101,OK,المبدا,المبدا
102,SUB,والمعاد,المعاد
103,OK,فاستمسك,فاستمسك
104,SUB,بالذي,بالذى
105,SUB,اوحي,اوحى
106,OK,اليك,اليك
107,OK,انك,انك
108,OK,على,على
109,OK,صراط,صراط
110,OK,مستقيم,مستقيم
111,OK,وانه,وانه
112,OK,لذكر,لذكر
113,OK,لك,لك
114,OK,ولقومك,ولقومك
115,OK,وسوف,وسوف
116,OK,تسئلون,تسئلون
117,OK,ومنها,ومنها
118,OK,الشفاء,الشفاء
119,SUB,لان,لا
120,INS,,ن
121,OK,به,به
122,OK,يقع,يقع
123,OK,النجاة,النجاة
124,OK,عن,عن
125,OK,الامراض,الامراض
126,OK,النفسانية,النفسانية
127,OK,والاسقام,والاسقام
128,OK,الباطنية,الباطنية
129,OK,والالام,والالام
130,SUB,الاخروية,الاخروبة
131,OK,من,من
132,OK,الجهل,الجهل
133,OK,والحسد,والحسد
134,SUB,والكبر,والكبس
135,SUB,والرياء,والريا
136,OK,والنفاق,والنفاق
137,OK,والرعونة,والرعونة
138,OK,والشهوة,والشهوة
139,OK,والغضب,والغضب
140,OK,وحب,وحب
141,OK,الجاه,الجاه
142,SUB,وسائر,وساير
143,OK,المهلكات,المهلكات
144,OK,والامراض,والامراض
145,SUB,التي,التى
146,OK,اذا,اذا
147,OK,استحكمت,استحكمت
148,OK,اعيت,اعيت
149,OK,الاطباء,الاطباء
150,OK,الروحانيين,الروحانيين
151,OK,عن,عن
152,OK,علاجها,علاجها
153,OK,قوله,قوله
154,SUB,تعالى,نعالى
155,OK,قل,قل
156,OK,هو,هو
157,OK,للذين,للذين
158,OK,امنوا,امنوا
