,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,OK,كثرة,كثرة
3,SUB,لا,ل
4,INS,,ان
5,SUB,تحصى,حصى
6,OK,وانما,وانما
7,OK,وقع,وقع
8,OK,الاجمال,الاجمال
9,SUB,في,فى
10,OK,حقنا,حقنا
11,DEL,فمن,
12,SUB,كوشف,فمنكوشف
13,OK,بالتفصيل,بالتفصيل
14,SUB,في,فى
15,OK,عين,عين
16,OK,الاجمال,الاجمال
17,OK,علما,علما
18,OK,او,او
19,OK,عينا,عينا
20,OK,او,او
21,OK,حقا,حقا
22,OK,فذلك,فذلك
23,OK,العالم,العالم
24,SUB,الذي,الذى
25,OK,اعطاه,اعطاه
26,OK,الله,الله
27,OK,تعالى,تعالى
28,OK,الحكمة,الحكمة
29,OK,وفصل,وفصل
30,OK,الخطاب,الخطاب
31,OK,وليس,وليس
32,OK,ذلك,ذلك
33,OK,الا,الا
34,OK,الانبياء,الانبياء
35,INS,,عليهم
36,SUB,عليهمالسلام,السلام
37,OK,والورثة,والورثة
38,OK,لهم,لهم
39,OK,من,من
40,OK,العلماء,العلماء
41,OK,الراسخين,الراسخين
42,OK,واما,واما
43,OK,الفلاسفة,الفلاسفة
44,OK,المشهورون,المشهورون
45,OK,فليسوا,فليسوا
46,OK,من,من
47,OK,هذا,هذا
48,OK,المقام,المقام
49,SUB,في,فى
50,SUB,شيء,شى
51,OK,ولا,ولا
52,OK,يعلمون,يعلمون
53,OK,التفصيل,التفصيل
54,SUB,في,فى
55,OK,عين,عين
56,OK,الاجمال,الاجمال
57,OK,كما,كما
58,OK,يراه,يراه
59,OK,صاحب,صاحب
60,OK,هذا,هذا
61,OK,المقام,المقام
62,SUB,الذي,الذى
63,OK,اعطاه,اعطاه
64,OK,الله,الله
65,OK,الحكمة,الحكمة
66,OK,وفصل,وفصل
67,OK,الخطاب,الخطاب
68,OK,وهذه,وهذه
69,OK,الحكمة,الحكمة
70,OK,عناية,عناية
71,OK,ربانية,ربانية
72,OK,وموهبة,وموهبة
73,OK,الهية,الهية
74,OK,لا,لا
75,OK,يؤتى,يؤتى
76,OK,بها,بها
77,OK,الا,الا
78,OK,من,من
79,DEL,قبله,
80,SUB,تعالى,نعالى
81,OK,كما,كما
82,OK,قال,قال
83,SUB,يؤتي,يؤتى
84,OK,الحكمة,الحكمة
85,DEL,من,
86,SUB,يشاء,نشامىء
87,OK,ومن,ومن
88,OK,يؤت,يؤت
89,OK,الحكمة,الحكمة
90,OK,فقد,فقد
91,SUB,اوتي,اوتى
92,OK,خيرا,خيرا
93,OK,كثيرا,كثيرا
94,OK,وما,وما
95,OK,يذكر,يذكر
96,OK,الا,الا
97,OK,اولوا,اولوا
98,OK,الالباب,الالباب
99,OK,فهذه,فهذه
100,OK,الاية,الاية
101,SUB,تدل,ندل
102,OK,على,على
103,OK,ان,ان
104,OK,الحكمة,الحكمة
105,OK,من,من
106,OK,مواهب,مواهب
107,OK,الله,الله
108,SUB,التي,التى
109,OK,لا,لا
110,SUB,تحصل,نحصل
111,OK,بمجرد,بمجرد
112,SUB,السعي,السعى
113,OK,بل,بل
114,OK,حصولها,حصولها
115,OK,بالمشية,بالمشية
116,OK,الربانية,الربانية
117,OK,لا,لا
118,OK,غير,غير
119,OK,ولاجل,ولاجل
120,OK,ذلك,ذلك
121,OK,ذكر,ذكر
122,OK,انه,انه
123,OK,من,من
124,OK,فضل,فضل
125,OK,الله,الله
126,INS,,ه
127,SUB,في,فى
128,OK,قوله,قوله
129,OK,تعالى,تعالى
130,OK,ذلك,ذلك
131,OK,فضل,فضل
132,OK,الله,الله
133,OK,يؤتيه,يؤتيه
134,OK,من,من
135,OK,يشاء,يشاء
136,OK,والله,والله
137,OK,ذو,ذو
138,INS,,ا
139,OK,الفضل,الفضل
140,OK,العظيم,العظيم
141,OK,بعد,بعد
142,OK,قوله,قوله
143,OK,ويعلمهم,ويعلمهم
144,OK,الكتاب,الكتاب
145,OK,والحكمة,والحكمة
146,SUB,وفي,وفى
147,OK,هذه,هذه
148,OK,الاية,الاية
149,SUB,اشارة,اشاره
150,OK,الى,الى
151,OK,ان,ان
152,OK,هذه,هذه
153,OK,الحكمة,الحكمة
154,OK,المعبر,المعبر
155,SUB,عنها,عنهانا
156,SUB,تارة,رة
157,OK,بالقران,بالقران
158,SUB,وتارة,ونارة
159,OK,بالنور,بالنور
