,operation,one,two
0,INS,,ما
1,SUB,ماليس,ليس
2,INS,,ى
3,INS,,ـ
4,SUB,انه,ان
5,INS,,ه
6,OK,لا,لا
7,OK,يبرح,يبرح
8,SUB,المكان,المسكان
9,OK,على,على
10,OK,ما,ما
11,OK,قيل,قيل
12,SUB,لي,لى
13,SUB,كلير,كل
14,INS,,ر
15,INS,,ـ
16,OK,اوه,اوه
17,OK,ولكن,ولكن
18,OK,هذا,هذا
19,SUB,معناه,مهنا
20,SUB,انهم,هامهم
21,SUB,توقعوا,بوقموا
22,SUB,ان,اذ
23,OK,لا,لا
24,SUB,ماليس,م
25,SUB,ان,الرسانا
26,SUB,الثقة,لثقة
27,INS,,ى
28,DEL,بي,
29,SUB,ليست,ل
30,SUB,عظيمة,يستعظمة
31,SUB,كلير,كاير
32,INS,,ـ
33,OK,يبثون,يبثون
34,SUB,علي,عل
35,OK,الجواسيس,الجواسيس
36,DEL,الفصل,
37,SUB,الثاني,ما
38,SUB,ماليس,ليس
39,INS,,ـ
40,SUB,الا,ال
41,SUB,تدخلين,اتدخلين
42,SUB,في,فى
43,OK,هذه,هذه
44,OK,الغرفة,الغرفة
45,OK,لحظة,لحظة
46,OK,ام,ام
47,OK,ندعهم,ندعهم
48,OK,يدقون,يدقون
49,OK,الجرس,الجرس
50,OK,ام,ام
51,OK,ماذا,ماذا
52,OK,قد,قد
53,OK,لا,لا
54,OK,يكون,يكون
55,SUB,هناكشيء,هناك
56,INS,,شيء
57,INS,,با
58,SUB,بالطبع,اطبع
59,SUB,كلير,كل
60,SUB,لست,رلستان
61,SUB,انوي,وى
62,SUB,ان,انا
63,SUB,اختفي,ختن
64,OK,يدق,يدق
65,OK,الجرس,الجرس
66,SUB,للمرة,لمرة
67,OK,الثالثة,الثالثة
68,SUB,ماليسيفتح,ما
69,INS,,لدي
70,INS,,س
71,INS,,ـ
72,INS,,يذ
73,INS,,ت
74,INS,,ح
75,OK,باب,باب
76,OK,الغرفة,الغرفة
77,OK,الداخلية,الداخلية
78,SUB,يا,يامس
79,DEL,مسز,
80,SUB,ميلر,زميلراان
81,SUB,انظري,خظرى
82,SUB,من,م
83,INS,,ت
84,OK,الطارق,الطارق
85,SUB,ثم,بما
86,SUB,اذهبي,ذمى
87,SUB,مؤقتا,موقما
88,SUB,المسز,المس
89,SUB,ميلر,زميلرتضع
90,DEL,تخرج,
91,OK,قبعتها,قبعتها
92,SUB,على,عل
93,SUB,راسها,راس
94,INS,,او
95,SUB,وتمضيالى,عضىالى
96,SUB,الباب,الباو
97,SUB,وتفتحه,تفئح
98,INS,,د
99,SUB,فيسمع,فبسمع
100,OK,صوت,صوت
101,INS,,رجل
102,INS,,يقول
103,OK,المستر,المستر
104,SUB,ماليس,مال
105,SUB,هل,يسهل
106,OK,لك,لك
107,OK,ان,ان
108,OK,تعطيه,تعطيه
109,OK,هذه,هذه
110,OK,البطاقات,البطاقات
111,DEL,رجل,
112,DEL,يقول,
113,SUB,المسز,المس
114,SUB,ميلر,زميل
115,INS,,ر
116,INS,,ـ
117,SUB,عائدة,عا
118,INS,,مدة
119,OK,البطاقات,البطاقات
120,SUB,ماليس,مالي
121,SUB,المستر,امس
122,SUB,روبرت,ررور
123,SUB,تويسدن,تتوسدن
124,SUB,السير,السب
125,SUB,شارلس,رشا
126,INS,,رسوال
127,SUB,واللادي,ادى
128,SUB,ديدموند,ديدم
129,INS,,ود
130,OK,ينظر,ينظر
131,OK,الى,الى
132,OK,كلير,كلير
133,SUB,كلير,كل
134,INS,,ر
135,INS,,ـ
136,SUB,وعلى,و
137,SUB,وجهها,علوجهم
138,INS,,ما
139,OK,امارات,امارات
140,SUB,الاحتقار,الاحت
141,INS,,قس
142,SUB,وبدون,اروب
143,INS,,دوننا
144,INS,,م
145,DEL,تاثر,
146,SUB,دعهم,دعمي
147,SUB,يدخلوا,دخلوا
148,INS,,ما
149,SUB,ماليسللمسز,ارسل
150,INS,,لم
151,SUB,ميلر,زميلر
152,SUB,ادخليهم,ادخلهم
153,SUB,يدخل,الدخل
154,SUB,تويسدن,بوس
155,INS,,ددن
156,OK,وهو,وهو
157,OK,رجل,رجل
158,SUB,ذكي,ذق
159,SUB,حليق,حل
160,INS,,وقت
161,SUB,تبدو,بدو
162,INS,,ء
163,DEL,على,
164,SUB,شفتيه,لشفتهه
165,OK,ايات,ايات
166,SUB,العزم,العرم
167,OK,ووراءه,ووراءه
168,OK,السير,السير
169,SUB,شارلس,ش
170,INS,,ارسوا
171,SUB,واللادي,الادى
172,INS,,وله
173,SUB,ديدموند,وندم
174,SUB,تخرج,حرج
175,SUB,المسز,المس
176,SUB,ميلر,زميلر
177,SUB,لا,ىلاجر
178,DEL,تجري,
179,SUB,تحيات,ىيات
180,SUB,تويسدن,لوسدن
181,SUB,المستر,المسرما
182,SUB,ماليس,ليس
183,OK,كيف,كيف
184,OK,انت,انت
185,OK,يا,يا
186,DEL,مسز,
187,SUB,ديدموند,مسزددموند
188,OK,لقد,لقد
189,OK,كان,كان
190,OK,من,من
191,SUB,حظي,حظى
192,DEL,ان,
193,SUB,قابلتك,انقابلاتك
194,OK,يوم,يوم
195,OK,زفافك,زفافك
196,SUB,كلير,كليرمحى
197,DEL,تحني,
198,OK,راسها,راسها
199,SUB,اني,اى
200,SUB,محامي,مح
201,INS,,اى
202,OK,المستر,المستر
