,operation,one,two
0,OK,الفصل,الفصل
1,SUB,الثاني,الداى
2,OK,المنظر,المنظر
3,OK,غرفة,غرفة
4,INS,,اي
5,SUB,كبيرة,رة
6,SUB,بيضاء,بمضاء
7,OK,مشوشة,مشوشة
8,SUB,يفتح,نفتحمنا
9,SUB,بابها,الح
10,SUB,الخارجي,ارجى
11,OK,على,على
12,OK,الممر,الممر
13,SUB,والسلم,والسوالب
14,SUB,والبابان,ابان
15,OK,الى,الى
16,OK,الجانبين,الجانبين
17,OK,يؤديان,يؤديان
18,OK,الى,الى
19,OK,غرف,غرف
20,SUB,اخرى,اخري
21,OK,وعلى,وعلى
22,OK,الجدران,الجدران
23,OK,صور,صور
24,INS,,من
25,SUB,منقولة,ةولة
26,OK,عن,عن
27,OK,صور,صور
28,OK,حسنة,حسنة
29,SUB,ولكنها,ولكن
30,INS,,اب
31,SUB,بغير,غير
32,SUB,اطار,اطا
33,INS,,روى
34,DEL,وهي,
35,OK,مثبتة,مثبتة
36,INS,,بد
37,INS,,بابه
38,SUB,بدبابيسصفراء,صفراء
39,OK,وهناك,وهناك
40,SUB,كرسيقديم,رسىقد
41,INS,,بمذ
42,DEL,ذو,
43,SUB,مساند,ومساند
44,OK,بلون,بلون
45,OK,النبيذ,النبيذ
46,OK,وهو,وهو
47,SUB,واطئ,واطىء
48,SUB,ومريح,ومرخ
49,OK,وموضوع,وموضوع
50,SUB,في,فى
51,OK,وسط,وسط
52,SUB,الغرفة,الهفرفة
53,SUB,وتحيط,وحيطب
54,SUB,به,ه
55,OK,كتب,كتب
56,INS,,و
57,SUB,وحبر,حبر
58,OK,واقلام,واقلام
59,OK,وصحف,وصحف
60,INS,,ل
61,SUB,كان,ان
62,OK,رجلا,رجلا
63,SUB,غارقا,غارا
64,OK,الى,الى
65,SUB,عنقه,عزقه
66,SUB,في,فى
67,OK,العمل,العمل
68,OK,وان,وان
69,OK,كانت,كانت
70,OK,الساعة,الساعة
71,OK,شاهدة,شاهدة
72,OK,بان,بان
73,OK,الوقت,الوقت
74,SUB,الحادية,الحادة
75,SUB,عشر,عشرة
76,OK,فقط,فقط
77,SUB,وعلى,وعلم
78,SUB,مائدة,اثدة
79,SUB,صغيرة,صهيرة
80,OK,اوراق,اوراق
81,SUB,واعقاب,واء
82,INS,,قان
83,SUB,سجاير,سجار
84,SUB,وزجاجتا,وزاجتا
85,OK,خمر,خمر
86,SUB,وتوجد,ووجدت
87,INS,,بك
88,DEL,كتب,
89,SUB,كثيرة,ميرة
90,SUB,على,عل
91,OK,الرفوف,الرفوف
92,SUB,وكذلك,وكذل
93,SUB,على,كل
94,SUB,الارضكوم,الارض
95,SUB,متهافت,وممثها
96,SUB,فوقه,فتفوقه
97,OK,قبعة,قبعة
98,OK,وعصا,وعصا
99,OK,سوداء,سوداء
100,OK,ذات,ذات
101,OK,قبضة,قبضة
102,SUB,سميكة,سمم
103,INS,,ما
104,SUB,ماليس,ليس
105,OK,جالس,جالس
106,OK,على,على
107,SUB,كرسيه,رسيه
108,SUB,وهو,وه
109,SUB,لابس,ولا
110,SUB,البنطلون,سالينطلون
111,INS,,وم
112,SUB,ومعطفا,عطف
113,SUB,للمبيت,المبيت
114,OK,وحذاء,وحذاء
115,SUB,وذقنه,ولحيته
116,INS,,غ
117,SUB,غير,ير
118,SUB,محلوقة,مجلوقة
119,SUB,وليس,واو
120,INS,,مع
121,DEL,على,
122,SUB,رقبته,لرقبةه
123,SUB,بنيقة,بذهقة
124,OK,وهو,وهو
125,SUB,يكتب,تبة
126,DEL,ثم,
127,SUB,يقف,ف
128,OK,ويبتسم,ويبتسم
129,SUB,ويشعل,ويش
130,INS,,هل
131,OK,سيجارة,سيجارة
132,SUB,ويقرا,وار
133,INS,,ا
134,SUB,في,فى
135,OK,ورقة,ورقة
136,SUB,ليقدر,ليقدروقهما
137,DEL,وقعها,
138,SUB,الموسيقي,الموسي
139,INS,,ق
140,SUB,في,فى
141,OK,اذنه,اذنه
142,SUB,لا,ما
143,SUB,كلمة,ليس
144,INS,,لاكار
145,INS,,ة
146,OK,ولا,ولا
147,OK,همسة,همسة
148,SUB,حرية,حرة
149,DEL,من,
150,OK,هؤلاء,هؤلاء
151,OK,السادة,السادة
152,OK,النجب,النجب
153,SUB,لابسي,لا
154,INS,,بسى
155,OK,الثياب,الثياب
156,SUB,الانيقة,الا
157,INS,,نية
158,INS,,ة
159,SUB,ماليس,الس
160,SUB,السوداء,وداء
161,OK,لا,لا
162,OK,اشارة,اشارة
163,OK,ولا,ولا
164,INS,,ت
165,SUB,تعبيسة,عبوسة
166,OK,لا,لا
167,INS,,٠
168,INS,,بى
169,DEL,شيء,
170,SUB,سوى,سدى
171,OK,الصمت,الصمت
172,SUB,الاثري,الا
173,INS,,رى
174,SUB,لاحترامهم,لاحرامهم
175,OK,العميق,العميق
176,OK,امام,امام
177,OK,الاستبداد,الاستبداد
178,OK,الظافر,الظافر
179,SUB,وبينما,وبياتك
180,SUB,يتكلم,لم
181,OK,تدخل,تدخل
182,OK,من,من
183,OK,الممر,الممر
184,OK,سيدة,سيدة
185,INS,,ر
186,SUB,كهلة,لة
187,SUB,في,فى
188,OK,ثياب,ثياب
189,OK,عتيقة,عتيقة
190,SUB,وقبعة,وقرهة
191,OK,سوداء,سوداء
192,OK,من,من
193,SUB,الخوص,الحوص
194,SUB,وتمضي,وعضى
195,OK,الى,الى
196,OK,دولاب,دولاب
197,SUB,وتخرج,وحرج
198,OK,منه,منه
199,SUB,منشفة,مذ
200,INS,,شفةومة
201,SUB,ومقشة,شه
202,SUB,وحركاتها,وحرتما
203,OK,بطيئة,بطيئة
204,SUB,وهادئة,وهادمة
205,SUB,كان,ن
206,SUB,الوقت,الوق
207,SUB,فسيح,تفسيح
208,OK,امامها,امامها
209,SUB,ووجهها,ووجها
210,OK,عريض,عريض
211,SUB,وحاجباها,وعاج
212,INS,,باه
213,SUB,كحواجب,اكحوا
214,INS,,جب
215,SUB,الصينيين,المينيين
216,SUB,الشاردة,ما
217,SUB,ماليس,ليس
218,SUB,انتظري,انتظر
219,SUB,يا,ييامس
220,DEL,مسز,
221,SUB,ميلر,زميلر
222,SUB,المسز,ازمول
223,INS,,راى
224,DEL,ميلر,
225,DEL,اني,
226,OK,متاخرة,متاخرة
227,OK,يا,يا
228,SUB,سيدي,سيدى
229,OK,تتقدم,تتقدم
230,OK,وتقف,وتقف
231,OK,امامه,امامه
232,SUB,ماليس,مااي
233,SUB,يكتب,سيكتب
234,SUB,المسز,المس
235,SUB,ميلر,زميل
236,INS,,ر
237,INS,,ـ
238,SUB,يوجد,اوجد
239,OK,رجل,رجل
240,SUB,متربصتحت,متربص
241,INS,,محت
242,INS,,٢٣
