,operation,one,two
0,OK,خلسة,خلسة
1,INS,,و
2,SUB,وبعد,لعد
3,OK,حين,حين
4,OK,جهارا,جهارا
5,OK,وفي,وفي
6,OK,زمن,زمن
7,OK,غير,غير
8,SUB,طويل,طو
9,INS,,دل
10,SUB,يتلاشى,نتلاثى
11,OK,العداء,العداء
12,OK,الذي,الذي
13,OK,حدث,حدث
14,OK,بين,بين
15,SUB,دولتي,دولتى
16,OK,بنطس,بنطس
17,SUB,وجاريجاريا,وعاررجاريا
18,SUB,بسبب,س
19,INS,,ا
20,SUB,الدسائس,ااس
21,INS,,٠
22,SUB,وثم,وم
23,OK,يتواتر,يتواتر
24,OK,القران,القران
25,SUB,بين,ين
26,SUB,الامازونيات,الاما
27,INS,,رونيات
28,OK,والجاريجاريين,والجاريجاريين
29,OK,واخيرا,واخيرا
30,SUB,يتحول,بتحو
31,INS,,ل
32,SUB,الخصام,الصام
33,SUB,الكاذب,الساذ
34,SUB,بين,ين
35,OK,الامتين,الامتين
36,OK,الى,الى
37,OK,ولاء,ولاء
38,SUB,صادق,سادق
39,SUB,وثمت,و
40,INS,,عت
41,SUB,يتسنى,يتسني
42,OK,ضم,ضم
43,SUB,العرشين,الهرشين
44,OK,في,في
45,OK,عرش,عرش
46,INS,,و
47,SUB,واحد,احد
48,SUB,تتبوئينه,تتبو
49,INS,,ثينيه
50,SUB,انت,افت
51,OK,وي,وي
52,OK,وي,وي
53,OK,وي,وي
54,OK,لقد,لقد
55,OK,شططت,شططت
56,OK,كثيرا,كثيرا
57,SUB,يا,با
58,OK,افريدوس,افريدوس
59,SUB,تزين,زين
60,OK,لي,لي
61,SUB,حلما,حاما
62,OK,لا,لا
63,SUB,اتصور,اتصو
64,INS,,ر
65,SUB,تحقيقه,محقيقه
66,OK,حتى,حتى
67,OK,ولا,ولا
68,SUB,في,فى
69,SUB,السماء,السباء
70,SUB,السابعة,السالعة
71,SUB,فكيف,فكف
72,SUB,يمكن,عكن
73,SUB,ذلك,ذات
74,DEL,الفصل,
75,DEL,الثاني,
76,OK,فقال,فقال
77,OK,افريدوس,افريدوس
78,OK,جادا,جادا
79,SUB,تقترن,تقترذ
80,OK,ملكة,ملكة
81,SUB,بنطس,نطس
82,SUB,بملك,علك
83,SUB,جاريجاري,ماريجاري
84,SUB,فقالت,همالت
85,SUB,مبغوتة,مذوية
86,SUB,غاضبة,قاضة
87,OK,ويحك,ويحك
88,SUB,اتخادعني,امخادعنى
89,SUB,بحبك,بمحك
90,SUB,لكي,لى
91,OK,تزين,تزين
92,OK,لي,لي
93,OK,قرانا,قرانا
94,SUB,بملك,مملك
95,SUB,جاريجاري,ماريجاري
96,OK,وقد,وقد
97,OK,صار,صار
98,SUB,ملككم,ملكس
99,SUB,عدوا,عدو
100,SUB,لدودا,الدودا
101,SUB,لاسرتي,لاسري
102,OK,اذن,اذن
103,OK,كنت,كنت
104,OK,تتصنع,تتصنع
105,OK,الغرام,الغرام
106,SUB,بي,ي
107,SUB,تصنعا,لصنما
108,SUB,لكي,لى
109,OK,يكون,يكون
110,OK,السبيل,السبيل
111,OK,الى,الى
112,SUB,اتحاد,اادالء
113,INS,,ز
114,INS,,سى
115,DEL,العرشين,
116,SUB,وضم,و
117,INS,,هع
118,OK,المملكتين,المملكتين
119,SUB,بزواج,زواج
120,SUB,ملكي,ملي
121,INS,,ا
122,SUB,اكون,كون
123,OK,فيه,فيه
124,OK,امة,امة
125,OK,لا,لا
126,OK,سيدة,سيدة
127,OK,لا,لا
128,OK,لست,لست
129,OK,اصبر,اصبر
130,SUB,على,عل
131,OK,هذا,هذا
132,SUB,الخداع,الحداع
133,OK,لحظة,لحظة
134,OK,فقال,فقال
135,INS,,افر
136,SUB,افريدوس,يدوس
137,SUB,بدلال,دلال
138,SUB,وشمم,وثم
139,SUB,اتبلغ,اتاء
140,OK,منك,منك
141,OK,السذاجة,السذاجة
142,OK,ان,ان
143,SUB,تفهمي,تههمي
144,OK,من,من
145,OK,مقالي,مقالي
146,OK,قرانك,قرانك
147,SUB,بغيري,بغوي
148,SUB,هل,هن
149,SUB,ترين,رن
150,OK,في,في
151,INS,,الماشق
152,OK,النذل,النذل
153,OK,الذي,الذي
154,SUB,يسخر,لسخر
155,OK,عشقه,عشقه
156,OK,او,او
157,OK,يؤجره,يؤجره
158,OK,لقضاء,لقضاء
159,OK,مارب,مارب
160,OK,لغيره,لغيره
161,OK,فقالت,فقالت
162,SUB,مبهوتة,مهوة
163,OK,اذن,اذن
164,OK,كيف,كيف
165,SUB,يتحد,نتحد
166,OK,العرشان,العرشان
167,SUB,بهذا,بدا
168,OK,القران,القران
169,OK,وانت,وانت
170,OK,تقول,تقول
171,OK,انك,انك
172,SUB,من,م
173,OK,سلالة,سلالة
174,OK,الكهنوت,الكهنوت
175,OK,لا,لا
176,OK,من,من
177,OK,سلالة,سلالة
178,OK,ملكية,ملكية
179,OK,هل,هل
180,SUB,تجهلين,مجهلين
181,OK,ان,ان
182,OK,السلالات,السلالات
183,SUB,الملكية,المكية
184,OK,مشتقة,مشتقة
185,OK,من,من
186,OK,السلالات,السلالات
187,SUB,الكهنوتية,الـكهنوتية
188,OK,في,في
189,OK,كل,كل
190,OK,امة,امة
191,OK,اذن,اذن
192,OK,فلا,فلا
193,OK,بدع,بدع
194,OK,ان,ان
195,OK,يصير,يصير
196,SUB,ابن,ان
197,OK,كاهن,كاهن
198,OK,كبير,كبير
199,OK,ملكا,ملكا
200,DEL,هل,
201,DEL,مسخ,
202,OK,ملك,ملك
203,INS,,حار
204,SUB,جاريجاريا,بجاريا
205,OK,الى,الى
206,SUB,خنفسة,ختهسة
207,OK,حتى,حتى
208,OK,لا,لا
209,SUB,تحسب,بحس
210,OK,حسابا,حسابا
211,OK,لمقاومته,لمقاومته
212,OK,اجل,اجل
213,OK,في,في
214,SUB,جاريجاريا,جاراريا
215,SUB,سلطة,سذطة
216,INS,,ال
217,SUB,العرش,عرش
218,SUB,مستمدة,مستمده
219,OK,من,من
220,OK,سلطة,سلطة
221,SUB,الكهنونت,الكهنوت
222,OK,والشعب,والشعب
223,SUB,الجاريجاري,الجار
224,INS,,يجاري
225,OK,ضاق,ضاق
226,OK,ذرعا,ذرعا
227,OK,من,من
228,SUB,قانون,تاون
229,OK,دولتكن,دولتكن
230,OK,الذي,الذي
231,OK,افضى,افضى
232,OK,على,على
233,OK,مرور,مرور
234,OK,الزمن,الزمن
235,OK,الى,الى
236,SUB,تكاثر,تطير
237,SUB,الذكور,الكور
238,OK,في,في
239,INS,,عار
240,SUB,جاريجاريا,يجاربا
241,INS,,و
242,SUB,وتجمع,ممع
243,OK,الاناث,الاناث
244,OK,في,في
245,OK,بنطس,بنطس
246,DEL,لان,
247,SUB,الامازونية,لانالامازونية
248,OK,التي,التي
249,OK,تقارن,تقارن
250,INS,,جار
251,SUB,جاريجاريا,يمجاريما
252,OK,في,في
253,INS,,ر
254,SUB,ربيع,بيع
