,operation,one,two
0,OK,اذا,اذا
1,OK,كنت,كنت
2,OK,تدعي,تدعي
3,OK,انك,انك
4,OK,ما,ما
5,SUB,جئت,جيت
6,OK,الى,الى
7,OK,بنطس,بنطس
8,OK,الا,الا
9,INS,,ام
10,SUB,لتبحث,مبحث
11,OK,عني,عني
12,SUB,لحمايتي,لهايتي
13,OK,من,من
14,OK,اضطهاد,اضطهاد
15,OK,اهلي,اهلي
16,SUB,فادع,فاداع
17,OK,هذه,هذه
18,OK,الدعوى,الدعوى
19,OK,وانا,وانا
20,OK,ازكيها,ازكيها
21,SUB,واؤكدها,واوكدها
22,INS,,و
23,SUB,ونخرج,مخرج
24,OK,كلانا,كلانا
25,OK,سالمين,سالمين
26,OK,اشكر,اشكر
27,OK,قصدك,قصدك
28,OK,انك,انك
29,SUB,تفترضين,بعترسين
30,OK,افتراضا,افتراضا
31,SUB,يستحيل,يمتحيل
32,SUB,علي,عل
33,OK,ان,ان
34,OK,اقبله,اقبله
35,OK,لا,لا
36,SUB,تظن,تفظى
37,SUB,اني,اي
38,SUB,اتوسل,انوسل
39,SUB,بهذا,بيذا
40,OK,التدبير,التدبير
41,OK,الى,الى
42,OK,تقييدك,تقييدك
43,OK,بعهد,بعهد
44,SUB,اني,افي
45,OK,مقتنعة,مقتنعة
46,SUB,ان,اذ
47,OK,مرمى,مرمى
48,OK,حظي,حظي
49,SUB,اقصرجدا,اقصر
50,INS,,جدها
51,OK,من,من
52,OK,مطمع,مطمع
53,SUB,قلبي,قلي
54,SUB,لست,ارت
55,OK,ابتغي,ابتغي
56,SUB,مكافاة,والامة
57,OK,شكرا,شكرا
58,DEL,يا,
59,SUB,انيدون,ياانيدون
60,OK,يستحيل,يستحيل
61,OK,ان,ان
62,OK,اتذرع,اتذرع
63,OK,الى,الى
64,OK,النجاة,النجاة
65,OK,بواسطة,بواسطة
66,OK,العاطفة,العاطفة
67,OK,لا,لا
68,SUB,تهتمي,تتمى
69,SUB,بامر,ام
70,SUB,نجاتي,مجاي
71,SUB,انصح,الصح
72,SUB,لك,للاك
73,SUB,بالعودة,بالمودة
74,OK,الى,الى
75,OK,خدرك,خدرك
76,SUB,الشريف,الشر
77,INS,,بف
78,SUB,الطاهر,ااطاهر
79,SUB,في,فى
80,OK,دار,دار
81,OK,كهنوت,كهنوت
82,INS,,عار
83,SUB,جاريجاريا,يجاريا
84,OK,عسى,عسى
85,OK,ان,ان
86,OK,يقيض,يقيض
87,OK,لك,لك
88,SUB,كيوبد,كير
89,INS,,دند
90,SUB,حظا,حفظما
91,OK,اسعد,اسعد
92,OK,وامجد,وامجد
93,INS,,امضي
94,SUB,امضيبسلام,بسلام
95,INS,,و
96,SUB,وتراجعت,راجعت
97,SUB,ذليلة,ذلة
98,OK,بائسة,بائسة
99,SUB,منكسرة,مة
100,INS,,رة
101,OK,النفس,النفس
102,SUB,متنهدة,متمهدة
103,SUB,ثم,مم
104,SUB,انحنت,امحنت
105,OK,وخرجت,وخرجت
106,SUB,واقفل,واقهل
107,SUB,الباب,الما
108,OK,وراءها,وراءها
109,DEL,٤,
110,OK,وما,وما
111,OK,ان,ان
112,OK,خرجت,خرجت
113,OK,انيدون,انيدون
114,OK,حتى,حتى
115,OK,دخلت,دخلت
116,OK,الملكة,الملكة
117,SUB,منفعلة,منفعة
118,SUB,شديدة,شديد
119,INS,,الا
