,operation,one,two
0,INS,,١٠
1,OK,ترتابين,ترتابين
2,OK,فيه,فيه
3,OK,قالت,قالت
4,OK,زبيدة,زبيدة
5,OK,لا,لا
6,SUB,انكر,اتكرهيثا
7,INS,,و
8,DEL,شيئا,
9,SUB,ولا,لا
10,OK,ارتاب,ارتاب
11,OK,في,في
12,OK,شيء,شيء
13,SUB,واني,واي
14,SUB,لتائبة,لتائية
15,OK,الى,الى
16,SUB,لله,الله
17,OK,من,من
18,OK,كل,كل
19,OK,ذنب,ذنب
20,OK,طالبة,طالبة
21,OK,عفوه,عفوه
22,OK,عن,عن
23,OK,كل,كل
24,OK,خطيئة,خطيئة
25,INS,,يا
26,SUB,باذلة,ذلة
27,OK,ما,ما
28,OK,املك,املك
29,OK,من,من
30,SUB,الجهد,ابل
31,INS,,حهدل
32,SUB,لابلغ,ابلغ
33,OK,رضاه,رضاه
34,SUB,ورضاك,ورضا
35,INS,,ك
36,OK,انت,انت
37,OK,فان,فان
38,OK,رضا,رضا
39,OK,الزوج,الزوج
40,OK,من,من
41,OK,رضا,رضا
42,SUB,لله,الله
43,OK,وانا,وانا
44,OK,مع,مع
45,OK,ذلك,ذلك
46,SUB,مشفقة,مشققة
47,OK,الا,الا
48,OK,انجو,انجو
49,OK,من,من
50,OK,النار,النار
51,OK,قال,قال
52,SUB,سليم,سلها
53,SUB,اجتهدي,جهدي
54,SUB,فعسي,فعي
55,OK,ان,ان
56,OK,يعصمك,يعصمك
57,SUB,لله,الله
58,OK,منها,منها
59,OK,وان,وان
60,OK,يجعلك,يجعلك
61,OK,من,من
62,OK,اهل,اهل
63,SUB,الجنة,ايلحن
64,INS,,ة
65,OK,قالت,قالت
66,OK,زبيدة,زبيدة
67,OK,وقد,وقد
68,OK,اخذت,اخذت
69,OK,تضحك,تضحك
70,OK,فاما,فاما
71,SUB,انتم,انم
72,OK,معشر,معشر
73,OK,الرجال,الرجال
74,SUB,فاقلكم,فاق
75,INS,,اكر
76,OK,في,في
77,OK,النار,النار
78,SUB,واكثركم,واكار
79,OK,في,في
80,SUB,الجنة,الحنة
81,OK,لان,لان
82,OK,الطاعة,الطاعة
83,DEL,فيكم,
84,SUB,فاشية,فهفاشية
85,OK,والمعصية,والمعصية
86,SUB,فيكم,فيه
87,DEL,شجرة,
88,DEL,البؤس,
89,OK,نادرة,نادرة
90,SUB,ولانكم,ولا
91,OK,لا,لا
92,OK,تؤذون,تؤذون
93,OK,احدا,احدا
94,OK,ولا,ولا
95,OK,تتقدمون,تتقدمون
96,OK,الى,الى
97,OK,احد,احد
98,OK,بما,بما
99,OK,يكره,يكره
100,SUB,وانما,وا
101,INS,,بما
102,SUB,انتم,ان
103,SUB,خير,مخير
104,SUB,خالص,تخالص
105,OK,لا,لا
106,OK,يمازجه,يمازجه
107,OK,الشر,الشر
108,OK,وعسل,وعسل
109,SUB,خالصلا,خالص
110,INS,,لا
111,OK,يشوبه,يشوبه
112,OK,العلقم,العلقم
113,SUB,فاما,فاها
114,OK,ان,ان
115,SUB,تسوموا,تس
116,INS,,و
117,INS,,و
118,SUB,نساءكم,وادسا
119,OK,سوء,سوء
120,OK,العذاب,العذاب
121,OK,وان,وان
122,SUB,ترهقوهن,تر
123,INS,,هم
124,INS,,و
125,SUB,من,هن
126,SUB,امرهن,منامرهن
127,OK,عسرا,عسرا
128,SUB,فانما,فاما
129,OK,ذلك,ذلك
130,SUB,تاديب,تاديبهن
131,DEL,لهن,
132,SUB,تستوفون,تستوفونما
133,DEL,ما,
134,DEL,لكم,
135,DEL,من,
136,SUB,حق,نحى
137,OK,الطاعة,الطاعة
138,SUB,وتتقربون,وتتم
139,INS,,ريان
140,SUB,بتاديبهن,بتاديبه
141,OK,الى,الى
142,SUB,لله,الله
143,OK,واما,واما
144,OK,ان,ان
145,OK,تمسكوا,تمسكوا
146,SUB,نساءكم,نساء
147,SUB,على,علم
148,INS,,اي
149,DEL,ما,
150,SUB,يكرهن,كرهن
151,OK,من,من
152,OK,الالم,الالم
153,OK,والبؤس,والبؤس
154,OK,وان,وان
155,OK,تعلقوا,تعلقوا
156,SUB,على,عل
157,OK,رءوسهن,رءوسهن
158,OK,هذا,هذا
