,operation,one,two
0,INS,,ها
1,OK,الدار,الدار
2,OK,يجدون,يجدون
3,SUB,في,فى
4,OK,هذا,هذا
5,SUB,كله,كلة
6,OK,اللذة,اللذة
7,OK,كل,كل
8,OK,اللذة,اللذة
9,OK,والحياة,والحياة
10,OK,كل,كل
11,OK,الحياة,الحياة
12,OK,ولو,ولو
13,OK,تركوا,تركوا
14,OK,وما,وما
15,OK,يشاءون,يشاءون
16,OK,لما,لما
17,OK,ذهبوا,ذهبوا
18,OK,الى,الى
19,OK,الكتاب,الكتاب
20,OK,ولا,ولا
21,OK,الى,الى
22,OK,المدرسة,المدرسة
23,INS,,و
24,SUB,ولاثروا,لاثروا
25,OK,ان,ان
26,OK,ينفقوا,ينفقوا
27,SUB,اوقاتهم,اوقاهم
28,OK,يشهدون,يشهدون
29,OK,هذه,هذه
30,OK,الحركات,الحركات
31,OK,الكثيرة,الكثيرة
32,OK,المتنوعة,المتنوعة
33,OK,يلوذ,يلوذ
34,OK,بعضهم,بعضهم
35,OK,بالمطبخ,بالمطبخ
36,OK,حيث,حيث
37,SUB,يهيا,مهيا
38,OK,الطعام,الطعام
39,OK,وحيث,وحيث
40,OK,لا,لا
41,SUB,يعدم,يعد
42,SUB,من,ممن
43,SUB,تلقي,تلو
44,OK,اليه,اليه
45,OK,طرفة,طرفة
46,OK,من,من
47,OK,طرف,طرف
48,OK,هذا,هذا
49,OK,الذي,الذي
50,SUB,تهيئه,سهيته
51,INS,,و
52,SUB,ويلوذ,يلوذ
53,OK,بعضهم,بعضهم
54,INS,,ر
55,SUB,بقاعة,قاعة
56,SUB,التنور,التتار
57,SUB,حيث,حئتمهة
58,DEL,يهيا,
59,SUB,الخبز,الكز
60,OK,وتتخذ,وتتخذ
61,OK,الوان,الوان
62,OK,الكعك,الكعك
63,OK,والفطير,والفطير
64,OK,ويقف,ويقف
65,OK,بعضهم,بعضهم
66,OK,عند,عند
67,OK,هذه,هذه
68,OK,التي,التي
69,SUB,تحلب,تحل
70,SUB,البقرة,بالبقرة
71,OK,او,او
72,INS,,ابل
73,SUB,الجاموسة,حاماسة
74,OK,او,او
75,OK,عند,عند
76,OK,هذه,هذه
77,SUB,التي,الى
78,OK,تمخض,تمخض
79,OK,اللبن,اللبن
80,OK,او,او
81,OK,عند,عند
82,OK,هذه,هذه
83,OK,التي,التي
84,OK,تدعو,تدعو
85,OK,الدجاج,الدجاج
86,SUB,لتلقي,لت
87,INS,,لى
88,OK,اليهن,اليهن
89,OK,الحب,الحب
90,OK,ولكن,ولكن
91,OK,خالدا,خالدا
92,OK,كان,كان
93,OK,قاسيا,قاسيا
94,DEL,على,
95,SUB,بنيه,علبتيه
96,SUB,ياخذهم,ياخذه
97,OK,بالحزم,بالحزم
98,OK,في,في
99,DEL,امر,
100,SUB,الكتاب,اهرالكتات
101,OK,والمدرسة,والمدرسة
102,OK,ولم,ولم
103,OK,تكن,تكن
104,SUB,زوجه,زوجة
105,OK,اقل,اقل
106,OK,منه,منه
107,OK,شدة,شدة
108,OK,ولا,ولا
109,OK,حزما,حزما
110,OK,فكانوا,فكانوا
111,OK,يذهبون,يذهبون
112,OK,كارهين,كارهين
113,OK,الى,الى
114,OK,كتابهم,كتابهم
115,INS,,و
116,SUB,ومدرستهم,مدرسسهم
117,DEL,ثم,
118,SUB,يعودون,لميعادون
119,OK,فرحين,فرحين
120,OK,الى,الى
121,SUB,دارهم,دارهة
122,OK,وكانت,وكانت
123,OK,سميحة,سميحة
124,SUB,واختها,واخمها
125,OK,بين,بين
126,OK,هذا,هذا
127,OK,كله,كله
128,OK,سعيدتين,سعيدتين
129,OK,راضيتين,راضيتين
130,OK,قد,قد
131,SUB,انسيتا,اتسرتا
132,OK,ما,ما
133,SUB,احستا,احست
134,INS,,ا
135,OK,من,من
136,OK,الم,الم
137,OK,او,او
138,OK,وجدتا,وجدتا
139,OK,من,من
140,OK,شظف,شظف
141,OK,في,في
142,SUB,حياتهما,حيامهما
143,OK,الاولى,الاولى
144,OK,وما,وما
145,OK,كان,كان
146,OK,احرص,احرص
147,OK,سميحة,سميحة
148,SUB,على,ع
149,SUB,ان,لان
150,OK,تتصل,تتصل
151,SUB,هذه,هده
152,OK,الحياة,الحياة
153,OK,الناعمة,الناعمة
154,OK,الفرحة,الفرحة
155,OK,لولا,لولا
156,OK,ان,ان
157,OK,اباها,اباها
158,OK,كان,كان
159,OK,بعيد,بعيد
160,OK,الصوت,الصوت
161,OK,في,في
162,OK,مدينتيه,مدينتيه
163,OK,الاولى,الاولى
164,OK,والثانية,والثانية
165,OK,متهما,متهما
166,OK,بان,بان
167,OK,له,له
168,OK,حظا,حظا
169,OK,من,من
170,OK,يسار,يسار
171,SUB,متهما,منهما
172,OK,ايضا,ايضا
173,INS,,ت
174,SUB,بان,ان
175,OK,حياته,حياته
176,OK,حديثة,حديثة
177,SUB,فيها,فيا
178,OK,كثير,كثير
179,OK,من,من
180,OK,حضارة,حضارة
181,OK,وترف,وترف
182,OK,وتانق,وتانق
183,OK,ولولا,ولولا
184,OK,ان,ان
185,OK,سميحة,سميحة
186,OK,نفسها,نفسها
187,OK,كانت,كانت
188,SUB,على,عل
189,OK,حظ,حظ
190,OK,من,من
191,SUB,جمال,مال
192,OK,يتحدث,يتحدث
193,OK,الناس,الناس
194,SUB,به,بهى
195,DEL,في,
196,OK,المدينتين,المدينتين
197,SUB,فلم,فله
198,OK,تكد,تكد
199,OK,تبلغ,تبلغ
200,OK,الرابعة,الرابعة
201,OK,عشرة,عشرة
202,SUB,حتى,حين
203,OK,خطبها,خطبها
204,SUB,الخاطبون,الحاطبون
205,OK,ولم,ولم
206,OK,تكد,تكد
207,OK,تبلغ,تبلغ
208,INS,,ال
209,SUB,الخامسة,حامسة
210,OK,عشرة,عشرة
211,SUB,حتى,حي
212,OK,عادت,عادت
213,OK,الى,الى
214,SUB,مدينتها,مدين
215,INS,,مها
216,INS,,اكالله
217,OK,الاولى,الاولى
218,INS,,ل
219,SUB,لتزف,تزف
220,OK,فيها,فيها
221,OK,الى,الى
222,OK,زوج,زوج
223,DEL,له,
224,OK,شيء,شيء
225,OK,من,من
226,SUB,ثراء,ر
227,SUB,ومكانة,رءاهية
228,SUB,ولكن,و
229,DEL,الفصل,
230,DEL,الثالث,
231,DEL,والعشرون,
232,DEL,له,
233,SUB,بنين,سينين
234,OK,وبنات,وبنات
235,SUB,تركتهم,تركه
236,SUB,له,ملة
237,OK,امراته,امراته
238,OK,الاولى,الاولى
239,OK,فاستانفت,فاستانفت
240,SUB,سميحة,سيميحة
241,OK,حياة,حياة
242,OK,ثالثة,ثالثة
243,OK,لسنا,لسنا
244,OK,في,في
245,OK,حاجة,حاجة
246,OK,الى,الى
247,OK,ان,ان
248,SUB,نعرض,تعرضنها
249,INS,,و
250,SUB,لها,لا
251,DEL,ولا,
252,OK,ان,ان
253,OK,نقص,نقص
254,OK,انباءها,انباءها
255,SUB,فلم,فلر
256,SUB,تكن,تك
257,INS,,ن
258,OK,هذه,هذه
259,SUB,الحياة,الجياة
260,OK,الثالثة,الثالثة
261,DEL,الا,
262,SUB,حزنا,الاحزنا
263,OK,متصلا,متصلا
264,OK,وعذابا,وعذابا
265,SUB,مقيما,مقيا
266,OK,ابناء,ابناء
267,OK,لا,لا
268,OK,يلمون,يلمون
269,OK,بالحياة,بالحياة
270,OK,الا,الا
271,OK,ليسرعوا,ليسرعوا
272,OK,الى,الى
273,SUB,الموت,امات
274,OK,او,او
