,operation,one,two
0,INS,,١٦٢
1,OK,واسرعت,واسرعت
2,OK,اليها,اليها
3,OK,الفتاة,الفتاة
4,SUB,واخذتها,واخذها
5,OK,بين,بين
6,OK,ذراعيها,ذراعيها
7,OK,دون,دون
8,INS,,ان
9,INS,,تجد
10,INS,,منها
11,INS,,امتناعا
12,INS,,او
13,INS,,اباء
14,INS,,وتنظرمى
15,OK,ومن,ومن
16,OK,حولها,حولها
17,OK,من,من
18,SUB,بنيها,بنيه
19,INS,,او
20,SUB,ومن,من
21,OK,نساء,نساء
22,OK,الدار,الدار
23,OK,فاذا,فاذا
24,DEL,منى,
25,DEL,ان,
26,DEL,تجد,
27,DEL,منها,
28,DEL,امتناعا,
29,DEL,او,
30,DEL,اباء,
31,DEL,وتنظر,
32,OK,المراتان,المراتان
33,OK,قد,قد
34,OK,اعتنقتا,اعتنقتا
35,OK,واذا,واذا
36,OK,دموع,دموع
37,OK,غزار,غزار
38,OK,تمتزج,تمتزج
39,OK,وتجري,وتجري
40,SUB,على,عل
41,OK,وجهين,وجهين
42,OK,قبيحين,قبيحين
43,OK,ملتصقين,ملتصقين
44,OK,فاما,فاما
45,DEL,فلا,
46,DEL,منى,
47,OK,الشباب,الشباب
48,INS,,ف
49,SUB,فيوشكون,يوشكون
50,OK,ان,ان
51,OK,يضحكوا,يضحكوا
52,SUB,لولا,اولا
53,OK,بقية,بقية
54,OK,من,من
55,OK,حياء,حياء
56,SUB,وخوف,وخاف
57,OK,من,من
58,OK,امهم,امهم
59,SUB,واما,وامامي
60,INS,,فلا
61,OK,تملك,تملك
62,SUB,دموعها,دموعه
63,SUB,ان,اانتن
64,SUB,تنهل,هل
65,OK,واذا,واذا
66,OK,هي,هي
67,OK,تبكي,تبكي
68,OK,صامتة,صامتة
69,SUB,ثم,م
70,SUB,تنهض,سهص
71,SUB,متثاقلة,مساهلة
72,OK,وتسعى,وتسعى
73,OK,بطيئة,بطيئة
74,SUB,حتى,حى
75,OK,تبلغ,تبلغ
76,OK,هاتين,هاتين
77,OK,المراتين,المراتين
78,OK,فتضع,فتضع
79,SUB,على,عل
80,OK,راس,راس
81,OK,كل,كل
82,OK,واحدة,واحدة
83,OK,منهما,منهما
84,OK,قبلة,قبلة
85,SUB,مبللة,ميالة
86,OK,بالدموع,بالدموع
87,OK,ومنذ,ومنذ
88,OK,ذلك,ذلك
89,OK,اليوم,اليوم
90,OK,عاد,عاد
91,SUB,الى,الي
92,SUB,نفيسةشيء,نفيسة
93,INS,,شيىء
94,OK,من,من
95,OK,رشدها,رشدها
96,SUB,فعرفت,فعرفتاها
97,DEL,انها,
98,OK,ام,ام
99,SUB,وان,وانها
100,DEL,لها,
101,OK,ابنة,ابنة
102,OK,بجوارها,بجوارها
103,SUB,تدعى,تدعي
104,INS,,جل
105,SUB,جلنار,نار
106,OK,وابنة,وابنة
107,OK,اخرى,اخرى
108,OK,بعيدة,بعيدة
109,SUB,عنها,عها
110,OK,تدعى,تدعى
111,OK,سميحة,سميحة
112,OK,عاد,عاد
113,OK,اليها,اليها
114,SUB,شيء,شىء
115,OK,من,من
116,OK,رشدها,رشدها
117,OK,ففارقها,ففارقها
118,OK,الذهول,الذهول
119,INS,,و
120,SUB,ولكن,لكن
121,OK,لم,لم
122,OK,يفارقها,يفارقها
123,SUB,بؤس,بؤسا
124,SUB,النفس,لنفس
125,OK,هذا,هذا
126,OK,الذي,الذي
127,OK,يضطر,يضطر
128,OK,صاحبه,صاحبه
129,OK,الى,الى
130,OK,الاذعان,الاذعان
131,OK,ويلجئه,ويلجئه
132,OK,الى,الى
133,OK,زاوية,زاوية
134,OK,ضئيلة,ضئيلة
135,OK,من,من
136,OK,زوايا,زوايا
137,OK,الحياة,الحياة
138,OK,يلزمها,يلزمها
139,OK,ولا,ولا
140,OK,يبرحها,يبرحها
141,OK,يرى,يرى
142,DEL,انها,
143,SUB,خلقت,اهاخلقت
144,DEL,له,
145,SUB,وانه,لهواته
146,SUB,خلق,خلقن
147,OK,لها,لها
148,OK,وان,وان
149,OK,القضاء,القضاء
150,OK,قد,قد
151,OK,جعلها,جعلها
152,OK,له,له
153,OK,قبرا,قبرا
154,SUB,حيا,حيتا
155,SUB,حتى,حي
156,SUB,ياتي,ياي
157,OK,اليوم,اليوم
158,OK,الذي,الذي
159,OK,ينقل,ينقل
160,OK,فيه,فيه
161,OK,من,من
162,OK,هذا,هذا
163,OK,القبر,القبر
164,OK,الذي,الذي
165,OK,يدفن,يدفن
166,OK,فيه,فيه
167,OK,الاحياء,الاحياء
168,SUB,الى,الف
169,SUB,ذلك,ذاك
170,OK,القبر,القبر
171,OK,الذي,الذي
172,OK,يدفن,يدفن
173,OK,فيه,فيه
174,OK,الموتى,الموتى
175,OK,افاقت,افاقت
176,OK,نفيسة,نفيسة
177,OK,من,من
178,SUB,ذهولها,ذهاقا
179,OK,وعرفت,وعرفت
180,OK,بعض,بعض
181,OK,امرها,امرها
182,OK,ولكنها,ولكنها
183,OK,ظلت,ظلت
184,OK,ضئيلة,ضئيلة
185,SUB,ذليلة,ذللة
186,OK,تتحرك,تتحرك
187,SUB,فكانها,فك
188,INS,,اسا
189,SUB,الشبح,الشيح
190,SUB,وتتكلم,وتت
191,SUB,فكانها,كر
192,SUB,الصدى,فكاهاالصدي
193,OK,ولكن,ولكن
194,OK,اي,اي
195,OK,شبح,شبح
196,OK,واي,واي
197,OK,صدى,صدى
198,SUB,شبح,شبحه
199,DEL,هو,
200,SUB,الحزن,والحزن
201,SUB,بعينه,يعينه
202,SUB,وصدى,وصدي
203,OK,هو,هو
204,OK,الى,الى
205,OK,الغناء,الغناء
206,SUB,النادب,التادب
207,OK,اقرب,اقرب
208,OK,منه,منه
209,OK,الى,الى
210,OK,الصوت,الصوت
211,INS,,الم
212,SUB,المالوف,الوف
213,OK,ولكن,ولكن
214,OK,منذ,منذ
215,OK,ذلك,ذلك
216,OK,الوقت,الوقت
217,OK,عاد,عاد
218,OK,الى,الى
219,SUB,جلنارشيء,جلنار
220,SUB,من,ثيءمن
221,OK,ثقة,ثقة
222,OK,وحظ,وحظ
223,OK,من,من
224,OK,امل,امل
225,OK,لا,لا
226,SUB,لانها,لاها
227,OK,انتظرت,انتظرت
228,OK,ان,ان
229,SUB,تزف,ترف
230,SUB,الى,الي
231,OK,سالم,سالم
232,OK,فقد,فقد
233,OK,جعلت,جعلت
234,OK,تياس,تياس
235,OK,من,من
236,OK,هذا,هذا
237,OK,الزواج,الزواج
238,OK,ياسا,ياسا
239,OK,يزداد,يزداد
240,OK,من,من
241,OK,يوم,يوم
242,OK,الى,الى
243,OK,يوم,يوم
244,DEL,ولا,
245,SUB,لانها,ولالاها
246,OK,كانت,كانت
247,OK,تستطيع,تستطيع
248,OK,ان,ان
249,OK,تلجا,تلجا
250,OK,الى,الى
251,OK,امها,امها
252,SUB,فتبثها,فتيه
253,SUB,ما,اما
254,OK,تجد,تجد
255,OK,من,من
256,OK,حزن,حزن
257,OK,ولكن,ولكن
258,SUB,لانها,لاها
259,OK,كانت,كانت
260,OK,تنظر,تنظر
