,operation,one,two
0,INS,,ها
1,OK,الدار,الدار
2,OK,يجدون,يجدون
3,OK,في,في
4,OK,هذا,هذا
5,OK,كله,كله
6,OK,اللذة,اللذة
7,OK,كل,كل
8,OK,اللذة,اللذة
9,OK,والحياة,والحياة
10,OK,كل,كل
11,OK,الحياة,الحياة
12,OK,ولو,ولو
13,OK,تركوا,تركوا
14,OK,وما,وما
15,OK,يشاءون,يشاءون
16,OK,لما,لما
17,OK,ذهبوا,ذهبوا
18,OK,الى,الى
19,OK,الكتاب,الكتاب
20,OK,ولا,ولا
21,SUB,الى,الي
22,OK,المدرسة,المدرسة
23,OK,ولاثروا,ولاثروا
24,OK,ان,ان
25,SUB,ينفقوا,يتفقوا
26,SUB,اوقاتهم,اوقا
27,INS,,هم
28,OK,يشهدون,يشهدون
29,OK,هذه,هذه
30,OK,الحركات,الحركات
31,OK,الكثيرة,الكثيرة
32,OK,المتنوعة,المتنوعة
33,OK,يلوذ,يلوذ
34,OK,بعضهم,بعضهم
35,OK,بالمطبخ,بالمطبخ
36,OK,حيث,حيث
37,SUB,يهيا,مهيا
38,OK,الطعام,الطعام
39,OK,وحيث,وحيث
40,OK,لا,لا
41,OK,يعدم,يعدم
42,OK,من,من
43,SUB,تلقي,تلو
44,SUB,اليه,الية
45,OK,طرفة,طرفة
46,OK,من,من
47,OK,طرف,طرف
48,OK,هذا,هذا
49,OK,الذي,الذي
50,SUB,تهيئه,سهاته
51,OK,ويلوذ,ويلوذ
52,OK,بعضهم,بعضهم
53,SUB,بقاعة,رقاعة
54,SUB,التنور,التتار
55,SUB,حيث,حيت
56,SUB,يهيا,مهة
57,SUB,الخبز,الكز
58,OK,وتتخذ,وتتخذ
59,SUB,الوان,الاان
60,OK,الكعك,الكعك
61,SUB,والفطير,والقطار
62,SUB,ويقف,واقف
63,OK,بعضهم,بعضهم
64,OK,عند,عند
65,OK,هذه,هذه
66,OK,التي,التي
67,OK,تحلب,تحلب
68,OK,البقرة,البقرة
69,OK,او,او
70,SUB,الجاموسة,االحاموسة
71,OK,او,او
72,OK,عند,عند
73,OK,هذه,هذه
74,SUB,التي,الي
75,OK,تمخض,تمخض
76,OK,اللبن,اللبن
77,OK,او,او
78,OK,عند,عند
79,OK,هذه,هذه
80,OK,التي,التي
81,OK,تدعو,تدعو
82,OK,الدجاج,الدجاج
83,SUB,لتلقي,لتلي
84,SUB,اليهن,اياهن
85,OK,الحب,الحب
86,OK,ولكن,ولكن
87,OK,خالدا,خالدا
88,OK,كان,كان
89,OK,قاسيا,قاسيا
90,SUB,على,عل
91,SUB,بنيه,بناه
92,SUB,ياخذهم,ياخذه
93,OK,بالحزم,بالحزم
94,OK,في,في
95,SUB,امر,اهر
96,SUB,الكتاب,ايكتات
97,OK,والمدرسة,والمدرسة
98,OK,ولم,ولم
99,OK,تكن,تكن
100,SUB,زوجه,زوجة
101,OK,اقل,اقل
102,OK,منه,منه
103,OK,شدة,شدة
104,OK,ولا,ولا
105,OK,حزما,حزما
106,OK,فكانوا,فكانوا
107,OK,يذهبون,يذهبون
108,OK,كارهين,كارهين
109,OK,الى,الى
110,OK,كتابهم,كتابهم
111,SUB,ومدرستهم,ومدرسسهم
112,SUB,ثم,لم
113,SUB,يعودون,يعادون
114,OK,فرحين,فرحين
115,OK,الى,الى
116,SUB,دارهم,دارهة
117,OK,وكانت,وكانت
118,SUB,سميحة,سماحة
119,SUB,واختها,واخمها
120,SUB,بين,بان
121,OK,هذا,هذا
122,OK,كله,كله
123,OK,سعيدتين,سعيدتين
124,OK,راضيتين,راضيتين
125,OK,قد,قد
126,SUB,انسيتا,انسرتا
127,OK,ما,ما
128,OK,احستا,احستا
129,OK,من,من
130,OK,الم,الم
131,OK,او,او
132,OK,وجدتا,وجدتا
133,OK,من,من
134,OK,شظف,شظف
135,SUB,في,فى
136,SUB,حياتهما,حيامهما
137,OK,الاولى,الاولى
138,OK,وما,وما
139,OK,كان,كان
140,OK,احرص,احرص
141,SUB,سميحة,سماحة
142,SUB,على,عل
143,OK,ان,ان
144,OK,تتصل,تتصل
145,SUB,هذه,هده
146,OK,الحياة,الحياة
147,OK,الناعمة,الناعمة
148,SUB,الفرحة,القرحة
149,OK,لولا,لولا
150,OK,ان,ان
151,OK,اباها,اباها
152,OK,كان,كان
153,SUB,بعيد,يعيد
154,OK,الصوت,الصوت
155,OK,في,في
156,OK,مدينتيه,مدينتيه
157,SUB,الاولى,الاولي
158,OK,والثانية,والثانية
159,OK,متهما,متهما
160,SUB,بان,يلن
161,OK,له,له
162,OK,حظا,حظا
163,OK,من,من
164,OK,يسار,يسار
165,OK,متهما,متهما
166,OK,ايضا,ايضا
167,SUB,بان,نلن
168,SUB,حياته,حياتة
169,OK,حديثة,حديثة
170,SUB,فيها,ويا
171,OK,كثير,كثير
172,OK,من,من
173,OK,حضارة,حضارة
174,OK,وترف,وترف
175,SUB,وتانق,وتلتق
176,OK,ولولا,ولولا
177,OK,ان,ان
178,SUB,سميحة,سماحة
179,OK,نفسها,نفسها
180,OK,كانت,كانت
181,SUB,على,عل
182,OK,حظ,حظ
183,OK,من,من
184,SUB,جمال,ملل
185,OK,يتحدث,يتحدث
186,OK,الناس,الناس
187,OK,به,به
188,INS,,ى
189,DEL,في,
190,OK,المدينتين,المدينتين
191,SUB,فلم,فيه
192,OK,تكد,تكد
193,OK,تبلغ,تبلغ
194,OK,الرابعة,الرابعة
195,OK,عشرة,عشرة
196,SUB,حتى,حين
197,OK,خطبها,خطبها
198,SUB,الخاطبون,الحاطيون
199,OK,ولم,ولم
200,OK,تكد,تكد
201,OK,تبلغ,تبلغ
202,SUB,الخامسة,الحامسة
203,OK,عشرة,عشرة
204,SUB,حتى,حي
205,OK,عادت,عادت
206,OK,الى,الى
207,SUB,مدينتها,مديتمها
208,INS,,ا
209,INS,,كا
210,INS,,ل
211,INS,,لة
212,SUB,الاولى,الاؤلى
213,OK,لتزف,لتزف
214,OK,فيها,فيها
215,OK,الى,الى
216,OK,زوج,زوج
217,DEL,له,
218,OK,شيء,شيء
219,OK,من,من
220,SUB,ثراء,ررءوه
221,DEL,ومكانة,
222,DEL,ولكن,
223,DEL,الفصل,
224,DEL,الثالث,
225,DEL,والعشرون,
226,SUB,له,به
227,INS,,وس
228,OK,بنين,بنين
229,OK,وبنات,وبنات
230,SUB,تركتهم,تركهم
231,OK,له,له
232,OK,امراته,امراته
233,OK,الاولى,الاولى
234,SUB,فاستانفت,واستانفت
235,SUB,سميحة,سيماحة
236,SUB,حياة,حالة
237,OK,ثالثة,ثالثة
238,OK,لسنا,لسنا
239,OK,في,في
240,OK,حاجة,حاجة
241,SUB,الى,الي
242,OK,ان,ان
243,SUB,نعرض,تعرض
244,SUB,لها,تها
245,OK,ولا,ولا
246,OK,ان,ان
247,SUB,نقص,تقص
248,OK,انباءها,انباءها
249,INS,,وير
250,DEL,فلم,
251,OK,تكن,تكن
252,OK,هذه,هذه
253,SUB,الحياة,الحالة
254,OK,الثالثة,الثالثة
255,OK,الا,الا
256,OK,حزنا,حزنا
257,OK,متصلا,متصلا
258,OK,وعذابا,وعذابا
259,SUB,مقيما,مقيا
260,SUB,ابناء,ايذاء
261,OK,لا,لا
262,OK,يلمون,يلمون
263,OK,بالحياة,بالحياة
264,OK,الا,الا
265,SUB,ليسرعوا,لاسرعوا
266,OK,الى,الى
267,SUB,الموت,امات
268,OK,او,او
