,operation,one,two
0,SUB,موعد,مزع
1,DEL,موعدنا,
2,DEL,القديم,
3,OK,فارقته,فارقته
4,SUB,على,علم
5,SUB,موعد,وءد
6,OK,اللقاء,اللقاء
7,SUB,في,فى
8,OK,الساعة,الساعة
9,SUB,الخامسة,الخاهسة
10,INS,,موعدنا
11,INS,,القد
12,INS,,وكابا
13,INS,,كانت
14,INS,,ك
15,INS,,اة
16,INS,,الموعد
17,INS,,القديم
18,SUB,وحدها,وحده
19,SUB,طلسما,اطلس
20,INS,,با
21,OK,ساحرا,ساحرا
22,OK,نقله,نقله
23,OK,من,من
24,OK,حالة,حالة
25,OK,الى,الى
26,OK,حالة,حالة
27,DEL,القديم,
28,DEL,وكانما,
29,DEL,كانت,
30,DEL,كلمة,
31,DEL,الموعد,
32,OK,واخرجه,واخرجه
33,OK,من,من
34,OK,الحذر,الحذر
35,OK,والتردد,والتردد
36,OK,الى,الى
37,OK,الراحة,الراحة
38,OK,والاستبشار,والاستبشار
39,OK,فاحتجبت,فاحتجبت
40,OK,عنه,عنه
41,OK,صفحة,صفحة
42,INS,,اا
43,SUB,الشكوك,شكوكو
44,DEL,في,
45,DEL,كل,
46,DEL,يوم,
47,DEL,وما,
48,DEL,المواعيد,
49,DEL,القديمة,
50,DEL,بل,
51,DEL,الموعد,
52,DEL,القديم,
53,SUB,والالام,الالام
54,OK,والمنغصات,والمنغصات
55,OK,ولم,ولم
56,OK,ير,ير
57,OK,امامه,امامه
58,OK,الا,الا
59,INS,,الموعدالقد
60,INS,,مل
61,INS,,المواعيد
62,INS,,القدمة
63,INS,,فى
64,INS,,كل
65,INS,,يوم
66,INS,,وما
67,SUB,كانت,كان
68,SUB,تحتويه,تبحتوه
69,OK,من,من
70,OK,سرور,سرور
71,SUB,ومتعة,ومتعه
72,INS,,و
73,SUB,وصفاء,صفاء
74,SUB,وذكريات,وذكرا
75,INS,,ت
76,OK,لا,لا
77,OK,تزال,تزال
78,OK,مرتسمة,مرتسمة
79,SUB,في,فى
80,OK,الذهن,الذهن
81,SUB,سارية,سارة
82,OK,في,في
83,OK,الجوارح,الجوارح
84,SUB,كانها,كاب
85,INS,,را
86,OK,وظيفة,وظيفة
87,OK,من,من
88,OK,وظائف,وظائف
89,OK,الاعضاء,الاعضاء
90,SUB,وانطلق,وانطاق
91,OK,من,من
92,OK,المركبة,المركبة
93,OK,خفيف,خفيف
94,OK,الخطى,الخطى
95,OK,موفور,موفور
96,OK,النشاط,النشاط
97,SUB,يكاد,نكاد
98,OK,لا,لا
99,OK,يعرف,يعرف
100,OK,احدا,احدا
101,OK,ويكاد,ويكاد
102,OK,لا,لا
103,OK,يعرفه,يعرفه
104,OK,من,من
105,SUB,كان,كانبرا
106,DEL,يراه,
107,SUB,قبل,هقبل
108,SUB,ذلك,ذللك
109,OK,بساعة,بساعة
110,OK,او,او
111,OK,اقل,اقل
112,OK,من,من
113,OK,ساعة,ساعة
114,DEL,التي,
115,DEL,كانا,
116,DEL,يلتقيان,
117,DEL,الصور,
118,DEL,المتحركة,
119,OK,واول,واول
120,OK,ما,ما
121,OK,خطر,خطر
122,SUB,له,للا
123,DEL,ان,
124,SUB,يدخل,اريدخل
125,OK,في,في
126,OK,ذلك,ذلك
127,OK,المساء,المساء
128,OK,دار,دار
129,INS,,الصور
130,INS,,المتحركه
131,INS,,الى
132,INS,,كانا
133,INS,,يلتقيان
134,OK,فيها,فيها
135,SUB,معظم,مه
136,INS,,فظ
137,OK,الاوقات,الاوقات
138,OK,كانها,كانها
139,DEL,باب,
140,SUB,كان,ابكان
141,SUB,موصدا,وصدا
142,OK,امامه,امامه
143,OK,ففتح,ففتح
144,OK,على,على
145,SUB,مصراعيه,مراعيه
146,SUB,او,اوف
147,SUB,فاكهة,اكبة
148,SUB,ممنوعة,منوعهر
149,DEL,رفع,
150,SUB,عنها,مععها
151,SUB,المنع,الف
152,INS,,عو
153,SUB,والحرمان,الارمان
154,DEL,ومن,
155,SUB,عجائب,وتجاثب
156,OK,العاطفة,العاطفة
157,OK,الانسانية,الانسانية
158,SUB,انها,ابها
159,SUB,ابدا,ايدا
160,OK,مولعة,مولعة
161,OK,بالمراسم,بالمراسم
