,operation,one,two
0,OK,هددته,هددته
1,SUB,بالنزول,بالزول
2,OK,من,من
3,OK,المركبة,المركبة
4,INS,,و
5,SUB,واقتضاب,اقتضاب
6,OK,ذلك,ذلك
7,OK,الصمت,الصمت
8,SUB,العقيم,العة
9,DEL,ولكنها,
10,DEL,لم,
11,DEL,تهدد,
12,DEL,ولم,
13,DEL,تنزل,
14,DEL,بل,
15,SUB,صاحت,االصاحت
16,SUB,غاضبة,غاضية
17,OK,ما,ما
18,OK,بالك,بالك
19,OK,لا,لا
20,SUB,تنطق,تنطى
21,OK,امعقود,امعقود
22,OK,اللسان,اللسان
23,SUB,وانت,وان
24,INS,,تل
25,OK,لك,لك
26,SUB,لسان,لسانك
27,SUB,كالثعبان,الثعان
28,SUB,وربما,ورما
29,SUB,احب,اح
30,OK,ان,ان
31,SUB,ينفي,ين
32,OK,عنه,عنه
33,SUB,تهمة,همة
34,OK,الاضطراب,الاضطراب
35,INS,,رد
36,SUB,والحصروالضيق,صروال
37,INS,,نيى
38,INS,,اـ
39,INS,,ل
40,SUB,بالكلام,ام
41,OK,في,في
42,OK,مفاجاة,مفاجاة
43,OK,اللقاء,اللقاء
44,DEL,سارة,
45,SUB,فقال,فقالا
46,INS,,ومهريت
47,SUB,لها,له
48,DEL,وهو,
49,DEL,يتلعثم,
50,SUB,اين,ا
51,SUB,كنت,مرنب
52,OK,قالت,قالت
53,SUB,في,ف
54,SUB,السينما,السيب
55,OK,قال,قال
56,OK,من,من
57,SUB,حيث,حي
58,SUB,لا,فلا
59,OK,يشعر,يشعر
60,SUB,بمعنى,منى
61,OK,ما,ما
62,SUB,يقول,بقول
63,DEL,مع,
64,DEL,من,
65,SUB,فاجفلت,فاجفلم
66,INS,,تم
67,SUB,مقطبة,قطمة
68,OK,واجابته,واجابته
69,SUB,بلهجة,لهجة
70,OK,فاترة,فاترة
71,SUB,ولكنها,واكن
72,INS,,ها
73,SUB,مفعمة,مفحمة
74,SUB,بالتهكم,التهك
75,SUB,والتانيب,والتاني
76,INS,,ب
77,OK,اولا,اولا
78,OK,اذهب,اذهب
79,SUB,الى,الا
80,SUB,السينما,لسييا
81,OK,الا,الا
82,SUB,مع,مح
83,OK,احد,احد
84,DEL,الا,
85,SUB,تزال,الاتزال
86,OK,في,في
87,OK,ضلالك,ضلالك
88,SUB,القديم,القد
89,OK,قال,قال
90,INS,,وم
91,SUB,وماذا,اذا
92,OK,بدا,بدا
93,SUB,لي,لى
94,OK,من,من
95,INS,,ا
96,SUB,الهدى,لهدى
97,OK,الجديد,الجديد
98,OK,فاعدل,فاعدل
99,OK,عن,عن
100,INS,,ا
101,SUB,الضلال,اضلال
102,SUB,القديم,القد
103,SUB,ولماذاصرفت,ولماذا
104,INS,,صرفت
105,SUB,كلامي,كالاى
106,OK,الى,الى
107,OK,ما,ما
108,OK,فهمت,فهمت
109,INS,,ت
110,SUB,الا,الاجوز
111,DEL,يجوز,
112,OK,ان,ان
113,SUB,تذهبي,تذهى
114,OK,الى,الى
115,SUB,السينما,السينا
116,DEL,مع,
117,SUB,سيدة,سدة
118,SUB,فلماذا,فلماذاتستفرو
119,SUB,تستغربين,ن
120,OK,السؤال,السؤال
121,OK,قالت,قالت
122,OK,لانك,لانك
123,OK,غريب,غريب
124,INS,,ى
125,DEL,في,
126,OK,هذه,هذه
127,SUB,الليلة,الللة
128,OK,ماذا,ماذا
129,OK,اقول,اقول
130,OK,لانك,لانك
131,OK,غريب,غريب
132,DEL,في,
133,DEL,كل,
134,DEL,حين,
135,SUB,ثم,م
136,OK,اقتضبت,اقتضبت
137,SUB,على,عل
138,OK,غير,غير
139,OK,انتظار,انتظار
140,SUB,وهي,و
141,INS,,م
142,SUB,تشيح,شيح
143,OK,بوجهها,بوجهها
144,SUB,وتهمسبصوت,وهمس
145,SUB,مسموع,بصوت
