,operation,one,two
0,INS,,١٤
1,DEL,من,
2,SUB,الذكريات,الذكربات
3,OK,والالام,والالام
4,OK,وكانت,وكانت
5,OK,كل,كل
6,SUB,زاوية,زاوةم
7,SUB,من,ن
8,SUB,الزوايا,الزواا
9,SUB,كانما,كام
10,INS,,ابخن
11,DEL,تخفي,
12,DEL,فيها,
13,SUB,رصدا,فبارصدا
14,OK,من,من
15,OK,الشياطين,الشياطين
16,OK,الثائرة,الثائرة
17,OK,والعقبان,والعقبان
18,SUB,الكاسرة,الحاة
19,INS,,و
20,SUB,وكان,كانا
21,INS,,تت
22,SUB,اجتناب,اب
23,SUB,تلك,ال
24,INS,,لى
25,SUB,الطريق,الطريت
26,DEL,اسلم,
27,SUB,الامور,اسلالامرر
28,SUB,واهون,واهرن
29,SUB,المحذورات,الهزوران
30,DEL,ثم,
31,OK,مضت,مضت
32,SUB,الاشهر,الات
33,INS,,بر
34,OK,وخيل,وخيل
35,OK,الى,الى
36,SUB,صاحبنا,حبنا
37,OK,انه,انه
38,OK,لم,لم
39,OK,يعد,يعد
40,SUB,يخشى,بخشى
41,OK,او,او
42,SUB,يذكر,ينكر
43,OK,فاجترا,فاجترا
44,SUB,على,علال
45,SUB,العبور,عهبلا
46,SUB,بالطريق,ورر
47,SUB,مرة,مره
48,OK,بعد,بعد
49,OK,مرة,مرة
50,SUB,وعبر,وعبرها
51,DEL,بها,
52,OK,ثلاث,ثلاث
53,OK,مرات,مرات
54,OK,او,او
55,SUB,اربعا,اربهاعلى
56,SUB,على,الا
57,SUB,الاكثر,كثر
58,OK,وكانت,وكانت
59,SUB,الرابعة,الرابة
60,INS,,مى
61,DEL,هي,
62,SUB,التي,اى
63,INS,,مر
64,INS,,جىء
65,DEL,فوجئ,
66,OK,بها,بها
67,OK,هذه,هذه
68,OK,المفاجاة,المفاجاة
69,SUB,التي,التى
70,OK,لم,لم
71,OK,تكن,تكن
72,OK,في,في
73,OK,الحسبان,الحسبان
74,OK,انه,انه
75,OK,لم,لم
76,SUB,يرصاحبته,يرص
77,INS,,احتهد
78,SUB,بعد,عد
79,OK,اللقاء,اللقاء
80,SUB,الاخير,الاخيرف
81,DEL,في,
82,OK,اثناء,اثناء
83,OK,تلك,تلك
84,SUB,الاشهر,الامهر
85,OK,الموحشة,الموحشة
86,OK,لانه,لانه
87,OK,اجتنب,اجتنب
88,OK,الاماكن,الاماكن
89,OK,التي,التي
90,SUB,عساه,عاه
91,OK,ان,ان
92,OK,يراها,يراها
93,OK,فيها,فيها
94,OK,ولزم,ولزم
95,OK,بيته,بيته
96,SUB,في,فى
97,DEL,معظم,
98,SUB,الايام,محفظالايام
99,INS,,و
100,SUB,وقد,قد
101,SUB,علم,عم
102,SUB,انه,انهما
103,DEL,ما,
104,OK,من,من
105,OK,مرتاد,مرتاد
106,OK,او,او
107,OK,متنزه,متنزه
108,DEL,سارة,
109,OK,يقصد,يقصد
110,SUB,اليه,اله
111,OK,الا,الا
112,OK,وهو,وهو
113,OK,خليق,خليق
114,OK,ان,ان
115,OK,يعاوده,يعاوده
116,OK,ببعض,ببعض
117,SUB,الذكريات,الدربات
118,OK,ان,ان
119,OK,لم,لم
120,SUB,يعاوده,يعاودهب
121,SUB,ببعض,بعض
122,DEL,ما,
123,SUB,يسوءه,مايسوه
124,OK,ان,ان
125,SUB,يراه,رام
126,SUB,فلما,فلا
127,OK,عبر,عبر
128,OK,الشارع,الشارع
129,SUB,المهجور,المهجورتلك
130,DEL,تلك,
131,SUB,الليلة,الللة
132,OK,مطرقا,مطرقا
133,OK,كعادته,كعادته
134,SUB,حين,حن
135,OK,يسير,يسير
136,SUB,على,عل
137,OK,غير,غير
138,OK,قصد,قصد
139,OK,الى,الى
140,SUB,مكان,مكانمعاوم
141,DEL,معلوم,
142,SUB,سمع,سم
143,SUB,من,عمن
144,OK,جانبه,جانبه
145,OK,صوتا,صوتا
146,SUB,يناديه,يناده
147,SUB,صوتا,صوبا
148,SUB,يعرفه,يعروهر
149,SUB,بين,بن
150,OK,الف,الف
151,OK,صوت,صوت
152,SUB,بل,ولبن
153,SUB,بين,بم
154,SUB,جميع,يعم
155,INS,,اخ
156,INS,,اى
157,DEL,ما,
158,DEL,خلق,
159,SUB,لله,الله
160,OK,من,من
161,OK,الاصوات,الاصوات
162,OK,والاصداء,والاصداء
163,SUB,صوتها,صوهاه
164,DEL,هي,
165,SUB,بعينها,اعيبا
166,OK,يهتف,يهتف
167,OK,به,به
168,OK,اهو,اهو
169,OK,انت,انت
170,OK,اهو,اهو
171,OK,انت,انت
172,SUB,سمع,سمعها
173,INS,,تنال
174,INS,,ـ
175,INS,,ك
176,DEL,هاتين,
177,SUB,الكلمتين,امتن
178,OK,فاحس,فاحس
179,OK,لهما,لهما
180,OK,صدى,صدى
181,SUB,كانفغار,انفغار
182,SUB,الهاوية,الهاو
183,INS,,ة
184,SUB,تحت,ت
185,INS,,ح
186,INS,,ت
187,SUB,السفينة,السفة
188,OK,في,في
189,SUB,البحر,الر
190,INS,,حر
191,SUB,اللجي,اللج
192,OK,من,من
193,SUB,اثر,اتر
194,OK,عاصفة,عاصفة
195,OK,او,او
196,SUB,زلزال,زارال
