,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,٥
3,OK,نورهم,نورهم
4,SUB,يسعى,بسعى
5,OK,بين,بين
6,OK,ايديهم,ايديهم
7,OK,وبايمانهم,وبايمانهم
8,OK,ومنهم,ومنهم
9,OK,من,من
10,SUB,يجذبهم,بجذبهم
11,OK,العناية,العناية
12,OK,الالهية,الالهية
13,OK,بخطاب,بخطاب
14,SUB,ارجعي,ارجعى
15,OK,كما,كما
16,OK,قال,قال
17,OK,يا,يا
18,OK,ايتها,ايتها
19,OK,النفس,النفس
20,OK,المطمئنة,المطمئنة
21,SUB,ارجعي,ارجعى
22,OK,الى,الى
23,OK,ربك,ربك
24,OK,راضية,راضية
25,OK,مرضية,مرضية
26,OK,ومنهم,ومنهم
27,OK,من,من
28,OK,يساق,يساق
29,OK,الى,الى
30,OK,الموت,الموت
31,OK,جبرا,جبرا
32,OK,وقهرا,وقهرا
33,INS,,ب
34,SUB,بسطوة,سطوة
35,OK,من,من
36,OK,سطوات,سطوات
37,OK,سدنة,سدنة
38,OK,عالم,عالم
39,OK,الجحيم,الجحيم
40,OK,وسوط,وسوط
41,OK,من,من
42,OK,سياط,سياط
43,OK,ملائكة,ملائكة
44,OK,العذاب,العذاب
45,OK,كما,كما
46,OK,اشير,اشير
47,OK,اليه,اليه
48,OK,بقوله,بقوله
49,OK,ولو,ولو
50,OK,ترى,ترى
51,OK,اذ,اذ
52,OK,الظالمون,الظالمون
53,SUB,في,فى
54,OK,غمرات,غمرات
55,OK,الموت,الموت
56,OK,والملائكة,والملائكة
57,OK,باسطوا,باسطوا
58,OK,ايديهم,ايديهم
59,OK,اخرجوا,اخرجوا
60,OK,انفسكم,انفسكم
61,SUB,وكذا,كذا
62,OK,عند,عند
63,OK,المصير,المصير
64,SUB,بعضهم,بعض
65,INS,,هم
66,OK,فرحون,فرحون
67,OK,بلقاء,بلقاء
68,OK,الله,الله
69,OK,وبعضهم,وبعضهم
70,OK,كارهون,كارهون
71,SUB,ومن,ومنكره
72,DEL,كره,
73,OK,لقاء,لقاء
74,OK,الله,الله
75,OK,كره,كره
76,OK,الله,الله
77,OK,لقائه,لقائه
78,OK,كما,كما
79,SUB,في,فى
80,OK,قوله,قوله
81,OK,كره,كره
82,OK,الله,الله
83,OK,انبعاثهم,انبعاثهم
84,SUB,فثبطهم,وثبطهم
85,OK,وقيل,وقيل
86,OK,اقعدوا,اقعدوا
87,DEL,مع,
88,OK,القاعدين,القاعدين
89,OK,وقوله,وقوله
90,OK,حتى,حتى
91,OK,جاء,جاء
92,OK,الحق,الحق
93,OK,وظهر,وظهر
94,OK,امر,امر
95,OK,الله,الله
96,OK,وهم,وهم
97,OK,كارهون,كارهون
98,INS,,و
99,SUB,وبعضهم,بعضهم
100,INS,,ن
101,SUB,نواكس,واكس
102,SUB,الرءوس,الرؤس
103,OK,من,من
104,OK,اعلى,اعلى
105,OK,عليين,عليين
106,OK,كما,كما
107,SUB,في,فى
108,OK,قوله,قوله
109,OK,ولو,ولو
110,OK,ترى,ترى
111,OK,اذ,اذ
112,OK,المجرمون,المجرمون
113,OK,ناكسوا,ناكسوا
114,OK,رؤسهم,رؤسهم
115,OK,عند,عند
116,OK,ربهم,ربهم
