,operation,one,two
0,INS,,١٥
1,SUB,وقبل,وقيل
2,OK,ان,ان
3,SUB,يجيب,يمي
4,SUB,على,بذلك
5,OK,السؤال,السؤال
6,OK,الذي,الذي
7,OK,لا,لا
8,SUB,يحتاج,حتاج
9,DEL,الى,
10,SUB,جواب,الجواب
11,INS,,و
12,SUB,وفي,في
13,OK,اقل,اقل
14,OK,من,من
15,SUB,رجع,رجح
16,OK,الصدى,الصدى
17,OK,بل,بل
18,OK,في,في
19,OK,اقل,اقل
20,OK,من,من
21,OK,اللمحة,اللمحة
22,OK,الخاطفة,الخاطفة
23,SUB,التي,الى
24,SUB,انقضت,انقضتين
25,DEL,بين,
26,OK,ارتفاع,ارتفاع
27,OK,راسه,راسه
28,OK,اليها,اليها
29,OK,والتقاء,والتقاء
30,OK,نظره,نظره
31,SUB,بنظرها,ينظرها
32,DEL,هجم,
33,SUB,على,جعل
34,OK,نفسه,نفسه
35,OK,طوفان,طوفان
36,OK,من,من
37,OK,الدوافع,الدوافع
38,OK,والهواجس,والهواجس
39,OK,التي,التي
40,OK,لا,لا
41,OK,يوجد,يوجد
42,SUB,لها,لما
43,DEL,اسم,
44,SUB,في,افي
45,SUB,اللغات,اللتات
46,SUB,الانسانية,الانسانة
47,OK,لان,لان
48,OK,اللغات,اللغات
49,SUB,الانسانية,الانس
50,INS,,انة
51,OK,لا,لا
52,SUB,تستطيع,نستطيع
53,OK,ان,ان
54,OK,تضع,تضع
55,OK,اسما,اسما
56,SUB,لالوف,لال
57,INS,,رف
58,OK,من,من
59,INS,,النقائض
60,SUB,النقائضوالمفاجات,والفاجات
61,SUB,التي,التى
62,DEL,يجتمع,
63,SUB,فيها,تمعفيها
64,OK,الرعب,الرعب
65,OK,والسرور,والسرور
66,OK,والشوق,والشوق
67,OK,والنفور,والنفور
68,OK,والهيام,والهيام
69,SUB,والاشمئزاز,والام
70,INS,,مزاز
71,OK,وتريد,وتريد
72,OK,فيها,فيها
73,OK,النفس,النفس
74,OK,ان,ان
75,OK,تقف,تقف
76,OK,وتريد,وتريد
77,OK,فيها,فيها
78,SUB,القدم,القدة
79,OK,ان,ان
80,OK,تسير,تسير
81,OK,بل,بل
82,OK,تريد,تريد
83,OK,فيها,فيها
84,OK,النفس,النفس
85,OK,ان,ان
86,OK,تقف,تقف
87,OK,لانها,لانها
88,OK,لا,لا
89,OK,تقوى,تقوى
90,SUB,على,عل
91,OK,ان,ان
92,OK,تريد,تريد
93,SUB,ولو,واو
94,OK,انه,انه
95,OK,راها,راها
96,OK,عند,عند
97,OK,اول,اول
98,OK,الطريق,الطريق
99,OK,قبل,قبل
100,OK,ان,ان
101,OK,يفاجئه,يفاجئه
102,OK,من,من
103,OK,صوتها,صوتها
104,OK,ذلك,ذلك
105,OK,الهاتف,الهاتف
106,SUB,الطارئ,الطارىـ
107,SUB,لعله,لعل
108,SUB,كان,هكار
109,OK,يعرف,يعرف
110,OK,ما,ما
111,OK,هو,هو
112,OK,مقبل,مقبل
113,OK,عليه,عليه
114,SUB,ويستعيد,ويستعيدى
115,DEL,في,
116,OK,نفسه,نفسه
117,SUB,شيئا,شيثا
118,OK,من,من
119,OK,ذلك,ذلك
120,SUB,العزم,الحزم
121,OK,الذي,الذي
122,OK,اعانه,اعانه
123,SUB,على,عل
124,OK,القطيعة,القطيعة
125,OK,وامده,وامده
126,SUB,بدواعي,بدواع
127,OK,الاصرار,الاصرار
128,SUB,عليها,عليا
129,SUB,كلما,كاجد
130,SUB,جنح,ح
131,OK,الى,الى
132,OK,اللين,اللين
133,OK,والاغضاء,والاغضاء
134,OK,والمغالطة,والمغالطة
135,SUB,ولكنه,واسكنها
136,SUB,اخذ,خذع
137,DEL,على,
138,SUB,حين,لحي
139,SUB,غرة,نعرة
140,SUB,فوقف,فووف
141,SUB,هنيهة,هنة
142,DEL,لا,
143,SUB,يدري,لايدري
144,OK,ما,ما
145,OK,يقول,يقول
146,SUB,ووقفت,ووقفته
147,DEL,هي,
148,OK,ايضا,ايضا
149,OK,لا,لا
150,OK,تدري,تدري
151,OK,ما,ما
152,OK,تقول,تقول
153,SUB,وكانما,وكام
154,SUB,ندمت,اندمت
155,SUB,على,علا
156,INS,,لـ
157,SUB,الكلمة,كلمة
158,DEL,لانها,
159,SUB,لم,لامي
160,SUB,تسمع,التسمع
161,SUB,لها,لهاجوا
162,DEL,جوابا,
163,OK,سريعا,سريعا
164,SUB,ولم,ولن
165,DEL,تزل,
166,SUB,تخشى,ليخشي
167,OK,ما,ما
168,SUB,يجيء,جرءية
169,DEL,به,
170,OK,ذلك,ذلك
171,OK,الجواب,الجواب
172,OK,فاومات,فاومات
173,OK,الى,الى
174,OK,مركبة,مركبة
175,OK,قريبة,قريبة
176,OK,واقفة,واقفة
177,OK,بين,بين
178,SUB,مركبات,مرتكا
179,OK,كثيرة,كثيرة
180,OK,واذا,واذا
181,SUB,بهما,ما
182,OK,يسيران,يسيران
183,SUB,معا,مع
184,OK,الى,الى
185,OK,تلك,تلك
186,OK,المركبة,المركبة
187,OK,فتجلس,فتجلس
188,OK,فيها,فيها
189,SUB,ويجلس,وجلس
190,OK,هو,هو
191,SUB,الى,ال
192,OK,جانبها,جانبها
193,SUB,وهي,وهت
194,SUB,تقول,قول
