,operation,one,two
0,INS,,١٩
1,SUB,هذاشرح,مهذا
2,SUB,يطول,يطهل
3,SUB,ونحن,وحنيه
4,DEL,نهيم,
5,DEL,في,
6,SUB,الشوارع,فالشوارع
7,SUB,على,عل
8,OK,غير,غير
9,OK,مقصد,مقصد
10,SUB,فاولى,اولى
11,OK,بنا,بنا
12,OK,ان,ان
13,INS,,زي
14,DEL,نرجئ,
15,SUB,الحديث,الديث
16,SUB,الى,ال
17,OK,وقت,وقت
18,OK,اخر,اخر
19,OK,الا,الا
20,OK,القاك,القاك
21,OK,غدا,غدا
22,OK,في,في
23,SUB,المنزل,النزل
24,SUB,غدا,غدافا
25,DEL,في,
26,SUB,الساعة,لساعة
27,SUB,الخامسة,الامسة
28,OK,اسمعت,اسمعت
29,SUB,قالت,قالتذللكوه
30,DEL,ذلك,
31,DEL,وهي,
32,OK,تستوقف,تستوقف
33,SUB,الحوذي,الحاذي
34,SUB,وتهم,وم
35,OK,بالنزول,بالنزول
36,OK,عند,عند
37,OK,محطة,محطة
38,SUB,الترام,الرام
39,SUB,وانها,ولر
40,INS,,ا
41,SUB,لتنزل,لتزل
42,OK,من,من
43,OK,المركبة,المركبة
44,OK,اذ,اذ
45,OK,تعمدت,تعمدت
46,OK,ان,ان
47,OK,تدنو,تدنو
48,SUB,بوجهها,يوجهها
49,OK,من,من
50,SUB,وجهه,وجهة
51,SUB,وتزم,وزم
52,OK,شفتيها,شفتيها
53,OK,وتغمض,وتغمض
54,SUB,جفونها,جفويه
55,SUB,قليلا,الي
56,INS,,ملاوم
57,DEL,وهي,
58,SUB,تنظر,تتفظر
59,SUB,اليه,الية
60,OK,او,او
61,OK,تنظر,تنظر
62,SUB,الى,ال
63,SUB,غير,عيروي
64,DEL,وجهة,
65,OK,فقبلها,فقبلها
66,OK,كانه,كانه
67,OK,اداة,اداة
68,OK,كهربائية,كهربائية
69,SUB,ديس,ديسع
70,DEL,على,
71,SUB,مفتاحها,لمفتاحها
72,SUB,وشعر,وشمر
73,SUB,بالندم,بالسدم
74,SUB,وشفتاه,وسقتاه
75,OK,لا,لا
76,OK,تزالان,تزالان
77,SUB,على,عل
78,SUB,شفتيها,شقتها
79,OK,ولكنه,ولكنه
80,OK,شعر,شعر
81,OK,به,به
82,OK,وشعر,وشعر
83,OK,بنفسه,بنفسه
84,OK,في,في
85,OK,تلك,تلك
86,SUB,اللحظة,اللحفة
87,OK,غريقا,غريقا
88,SUB,بعيدا,ببيداا
89,DEL,كما,
90,OK,يشعر,يشعر
91,OK,بالجسد,بالجسد
92,OK,الغريق,الغريق
93,SUB,الهامد,الهام
94,SUB,يراه,دراهى
95,DEL,في,
96,SUB,اعماق,اساق
97,OK,الاوقيانوس,الاوقيانوس
98,SUB,الهدار,الدار
99,OK,وقال,وقال
100,OK,وهو,وهو
101,OK,ايضا,ايضا
102,OK,نادم,نادم
103,OK,غدا,غدا
104,OK,في,في
105,OK,المنزل,المنزل
106,OK,قالت,قالت
107,OK,في,في
108,OK,الساعة,الساعة
109,OK,الخامسة,الخامسة
110,OK,موعدنا,موعدنا
111,OK,القديم,القديم
112,SUB,وافترقا,واقهر
113,SUB,على,قاعل
114,SUB,موعد,موعدا
115,SUB,اللقاء,للقاء
