,operation,one,two
0,OK,وكان,وكان
1,OK,من,من
2,OK,عادتها,عادتها
3,OK,ان,ان
4,OK,تقارن,تقارن
5,OK,بينها,بينها
6,OK,وبين,وبين
7,OK,بطلة,بطلة
8,SUB,الرواية,الرواة
9,OK,اذا,اذا
10,OK,احست,احست
11,OK,منه,منه
12,SUB,اعجابا,اتجااها
13,DEL,بها,
14,OK,او,او
15,OK,ثناء,ثناء
16,OK,عليها,عليها
17,SUB,وتساله,وتس
18,INS,,اله
19,OK,في,في
20,SUB,ذلك,ذللك
21,OK,اسئلة,اسئلة
22,OK,ذكية,ذكية
23,SUB,خبيثة,خميثه
24,OK,لا,لا
25,SUB,تسهل,تسبل
26,OK,المغالطة,المغالطة
27,OK,في,في
28,OK,جوابها,جوابها
29,OK,الا,الا
30,SUB,على,عل
31,OK,سبيل,سبيل
32,OK,المزاح,المزاح
33,OK,والمداعبة,والمداعبة
34,OK,سالته,سالته
35,OK,مرة,مرة
36,OK,وقد,وقد
37,SUB,لمحت,محت
38,SUB,منه,من
39,INS,,ها
40,INS,,هي
41,SUB,اهتماما,اما
42,OK,بالروايات,بالروايات
43,OK,التي,التي
44,DEL,تظهر,
45,SUB,فيها,تظارفيها
46,OK,احدى,احدى
47,OK,الممثلات,الممثلات
48,OK,اذا,اذا
49,OK,سمحت,سمحت
50,OK,لك,لك
51,OK,هذه,هذه
52,SUB,الممثلة,المه
53,INS,,ثلة
54,SUB,بقبلة,قلة
55,OK,اتقبلها,اتقبلها
56,OK,منها,منها
57,SUB,فعلم,فعل
58,OK,ان,ان
59,OK,الجواب,الجواب
60,OK,الجد,الجد
61,OK,عن,عن
62,OK,هذا,هذا
63,OK,السؤال,السؤال
64,OK,غير,غير
65,SUB,سليم,سا
66,OK,العواقب,العواقب
67,SUB,وعمد,وصد
68,OK,الى,الى
69,SUB,العبث,لم
70,INS,,مثو
71,SUB,والمرواغة,الاراوغه
72,OK,قال,قال
73,OK,وهل,وهل
74,OK,من,من
75,OK,الادب,الادب
76,OK,ان,ان
77,SUB,ارفضقبلة,ارفض
78,INS,,قلة
79,OK,تعرضها,تعرضها
80,SUB,سيدة,سدة
81,OK,قالت,قالت
82,OK,دعنا,دعنا
83,OK,من,من
84,SUB,حديث,حديت
85,OK,الادب,الادب
86,DEL,فما,
87,SUB,عن,فاعن
88,OK,هذا,هذا
89,SUB,اسال,اس
90,INS,,ال
91,OK,انا,انا
92,OK,اسالك,اسالك
93,OK,عن,عن
94,OK,دخيلة,دخيلة
95,OK,نفسك,نفسك
96,OK,اسالك,اسالك
97,OK,عن,عن
98,OK,رغبتك,رغبتك
99,OK,فهل,فهل
100,OK,ترحب,ترحب
101,OK,بتلك,بتلك
102,OK,القبلة,القبلة
103,OK,اذا,اذا
104,SUB,وجدتها,وجدا
105,DEL,سارة,
106,OK,فعاد,فعاد
107,SUB,ثانية,ثانرة
108,OK,الى,الى
109,SUB,العبث,لعبت
110,SUB,والمرواغة,والمراوغة
111,OK,وطفق,وطفق
112,OK,يقول,يقول
113,OK,اما,اما
114,OK,ان,ان
115,OK,كنت,كنت
116,OK,امثل,امثل
117,OK,معها,معها
118,SUB,على,عل
119,OK,الستار,الستار
120,OK,الابيض,الابيض
121,OK,فانت,فانت
122,OK,تعلمين,تعلمين
123,OK,ان,ان
124,OK,القبلة,القبلة
125,SUB,لا,لاغي
126,SUB,غنى,عن
127,SUB,عنها,با
128,SUB,تلك,تالاي
129,SUB,واجبات,واجات
130,SUB,الفن,افن
131,OK,يا,يا
132,SUB,صديقتي,صديقي
133,OK,ولا,ولا
134,DEL,تتم,
135,OK,الفنون,الفنون
136,OK,الا,الا
137,SUB,ببعضالتضحية,بمعضا
138,INS,,تتضح
139,INS,,ه
140,OK,قالت,قالت
141,SUB,اوتضحية,او
142,INS,,اضجره
143,OK,هي,هي
144,INS,,ب
