,operation,one,two
0,INS,,٣٧
1,OK,قال,قال
2,SUB,لا,للازا
3,DEL,ازعم,
4,SUB,انني,اني
5,OK,كنت,كنت
6,OK,انتظرها,انتظرها
7,SUB,ولكني,واسكي
8,INS,,ا
9,SUB,احسب,حس
10,SUB,انني,لي
11,INS,,س
12,DEL,كنت,
13,OK,اتمناها,اتمناها
14,SUB,قالت,وليت
15,OK,اذن,اذن
16,OK,هل,هل
17,SUB,تحب,حب
18,OK,ان,ان
19,SUB,اراك,ارلك
20,OK,الليلة,الليلة
21,OK,في,في
22,OK,دار,دار
23,OK,الصور,الصور
24,OK,المتحركة,المتحركة
25,OK,قال,قال
26,SUB,بل,ب
27,OK,احب,احب
28,OK,ان,ان
29,SUB,نلتقي,نلتق
30,SUB,على,عل
31,OK,انفراد,انفراد
32,SUB,فذلك,وذلك
33,OK,اروح,اروح
34,OK,واسلم,واسلم
35,OK,قالت,قالت
36,SUB,انما,الما
37,SUB,عنيت,عذبت
38,OK,ان,ان
39,SUB,تشهد,تشب
40,SUB,الرواية,الرواة
41,SUB,لانها,لامهاتشبه
42,DEL,تشبه,
43,OK,قصتي,قصتي
44,SUB,تمام,مام
45,OK,المشابهة,المشابهة
46,SUB,ويجوز,واز
47,OK,ان,ان
48,SUB,تكون,تك
49,INS,,ن
50,OK,القصة,القصة
51,SUB,مما,بما
52,SUB,يعنيك,يعتك
53,OK,قال,قال
54,OK,لان,لان
55,SUB,اسمعها,امموا
56,OK,من,من
57,SUB,لسانك,ابك
58,INS,,د
59,SUB,خير,حر
60,OK,من,من
61,OK,ان,ان
62,SUB,اشهدها,اشيدها
63,OK,مع,مع
64,SUB,مئات,متات
65,OK,قالت,قالت
66,OK,فاين,فاين
67,OK,اذن,اذن
68,OK,قال,قال
69,DEL,ما,
70,SUB,رايك,مارايك
71,SUB,في,ف
72,OK,حديقة,حديقة
73,OK,الاهرام,الاهرام
74,SUB,انها,اها
75,OK,مكان,مكان
76,SUB,قلما,ولماافشاه
77,DEL,يغشاه,
78,OK,احد,احد
79,OK,في,في
80,OK,هذه,هذه
81,OK,الاونة,الاونة
82,SUB,وسنلتقي,وسنيتق
83,OK,في,في
84,SUB,زاوية,زاوة
85,OK,من,من
86,OK,الطريق,الطريق
87,SUB,ونستقل,وتستقل
88,OK,سيارة,سيارة
89,OK,من,من
90,OK,هناك,هناك
91,OK,الى,الى
92,OK,الحديقة,الحديقة
93,OK,واسمع,واسمع
94,OK,منك,منك
95,OK,او,او
96,OK,اقول,اقول
97,OK,لك,لك
98,OK,كل,كل
99,OK,ما,ما
100,OK,تحبين,تحبين
101,DEL,كيف,
102,DEL,عرفها,
103,OK,كان,كان
104,OK,اول,اول
105,OK,ما,ما
106,OK,فاهت,فاهت
107,OK,به,به
108,SUB,وهي,ومة
109,OK,تجلس,تجلس
110,OK,الى,الى
111,OK,جانبه,جانبه
112,OK,في,في
113,SUB,السيارة,الاارة
114,OK,ان,ان
115,OK,قالت,قالت
116,SUB,لا,لاد
117,DEL,بد,
118,OK,انك,انك
119,SUB,حسبتني,حساتي
120,OK,مجنونة,مجنونة
121,OK,وقلت,وقلت
122,OK,في,في
123,OK,خلدك,خلدك
124,DEL,ما,
125,SUB,هذه,ماهذه
126,OK,الرعناء,الرعناء
127,OK,التي,التي
128,OK,تقبل,تقبل
129,OK,التقبيل,التقبيل
130,SUB,ثم,م
131,SUB,تخرج,يخرج
132,SUB,مغضبة,مقضبة
133,DEL,ثم,
134,SUB,تتكلم,تتكا
135,SUB,بالتليفون,التليفون
136,SUB,ثم,م
137,SUB,تحضرالى,يحضر
138,INS,,الى
139,OK,الموعد,الموعد
140,OK,طائعة,طائعة
141,SUB,فماذا,قاذا
142,OK,حسبتني,حسبتني
143,SUB,بربك,رياك
144,OK,قل,قل
145,OK,لي,لي
146,OK,ولا,ولا
147,OK,تكذب,تكذب
148,OK,قال,قال
149,SUB,على,عل
150,OK,كل,كل
151,OK,حال,حال
152,OK,لست,لست
153,SUB,باسف,ياسف
154,SUB,لجنونك,لحنونك
155,OK,قالت,قالت
156,OK,وانت,وانت
157,DEL,يا,
158,SUB,حضرة,ياحضرة
159,OK,العاقل,العاقل
160,OK,اللبيب,اللبيب
161,OK,الرشيد,الرشيد
162,OK,اما,اما
163,OK,حاولت,حاولت
164,OK,ان,ان
165,OK,تفهم,تفهم
166,OK,لماذا,لماذا
167,OK,كان,كان
168,OK,خروجي,خروجي
169,OK,بهذه,بهذه
170,OK,المفاجاة,المفاجاة
171,SUB,قبل,قمل
172,OK,ان,ان
173,SUB,ترميني,ترمين
174,SUB,بالجنون,بالحنان
175,INS,,ارة
