,operation,one,two
0,INS,,٤
1,SUB,بيد,سد
2,OK,انه,انه
3,OK,ادرك,ادرك
4,SUB,مما,ما
5,SUB,سمع,ماع
6,SUB,انها,ابا
7,SUB,طفلة,طفية
8,SUB,فقدت,وقدت
9,SUB,رحمة,رحة
10,SUB,الامومة,الامامة
11,SUB,ونمت,ومت
12,SUB,وهي,وي
13,SUB,لا,لم
14,OK,تعرف,تعرف
15,OK,الا,الا
16,SUB,جماح,ملح
17,SUB,الحيوية,الحواة
18,OK,العارمة,العارمة
19,OK,لا,لا
20,OK,تمسكها,تمسكها
21,SUB,هداية,هدابة
22,OK,ام,ام
23,OK,ولا,ولا
24,OK,تقوى,تقوى
25,OK,على,على
26,SUB,حبسها,حبهها
27,SUB,التقاليد,التقليدد
28,SUB,الضعاف,اضعاف
29,DEL,مع,
30,OK,ذلك,ذلك
31,SUB,الذكاء,الذ
32,INS,,كله
33,OK,الوقاد,الوقاد
34,OK,الذي,الذي
35,OK,لا,لا
36,INS,,ية
37,DEL,تخفى,
38,OK,عليه,عليه
39,SUB,خافية,خلفية
40,OK,الموانع,الموانع
41,SUB,والمحظورات,والحفظارات
42,SUB,وانها,وارا
43,OK,لو,لو
44,SUB,سيقت,سبقت
45,OK,الى,الى
46,INS,,زوج
47,INS,,ملا
48,INS,,عينها
49,SUB,ويحقق,وحقق
50,SUB,معنى,معي
51,SUB,الرجولة,الرجالة
52,OK,في,في
53,SUB,رايها,رايا
54,OK,وعاطفتها,وعاطفتها
55,INS,,لائ
56,SUB,لاستقرت,تقرب
57,OK,بعض,بعض
58,OK,الاستقرار,الاستقرار
59,DEL,يملا,
60,DEL,عينها,
61,DEL,زوج,
62,OK,وقنعت,وقنعت
63,OK,بعض,بعض
64,SUB,القنوع,القناعة
65,OK,ولكنها,ولكنها
66,OK,اخطات,اخطات
67,OK,حظها,حظها
68,OK,من,من
69,OK,الزواج,الزواج
70,OK,وبرمت,وبرمت
71,OK,بفراغ,بفراغ
72,OK,قلبها,قلبها
73,SUB,فلم,ول
74,OK,تعذر,تعذر
75,OK,الدنيا,الدنيا
76,SUB,والتمست,والتست
77,OK,لقلبها,لقلبها
78,OK,وحده,وحده
79,DEL,جميع,
80,OK,الاعذار,الاعذار
81,DEL,كيف,
82,DEL,عرفها,
83,OK,قالت,قالت
84,OK,وقد,وقد
85,OK,سردت,سردت
86,OK,له,له
87,SUB,قصتها,وصبا
88,OK,اصغرت,اصغرت
89,OK,الان,الان
90,OK,في,في
91,OK,نظرك,نظرك
92,OK,قال,قال
93,SUB,امني,امي
94,OK,تطلبين,تطلبين
95,SUB,الحكم,الج
96,SUB,انا,اذا
97,SUB,حاكم,حا
98,INS,,ك
99,OK,مغرض,مغرض
100,OK,فلا,فلا
101,SUB,تنفعك,تنفعاك
102,OK,الشهادة,الشهادة
103,SUB,مني,مى
104,OK,غير,غير
105,SUB,اني,اي
106,SUB,اقول,اقال
107,OK,ان,ان
108,OK,الذين,الذين
109,SUB,ينصفونك,يتصفوتك
110,OK,في,في
111,OK,الدنيا,الدنيا
112,OK,قليلون,قليلون
113,OK,قالت,قالت
114,OK,لا,لا
115,OK,حاجة,حاجة
116,SUB,بي,لي
117,OK,الى,الى
118,OK,انصاف,انصاف
119,SUB,الدنيا,الدنا
120,SUB,فلتحفظه,فيتحفظه
121,OK,لمن,لمن
122,SUB,يطلبونه,يطلبو
123,INS,,نه
124,OK,ولقد,ولقد
125,SUB,رجعا,رحما
126,OK,من,من
127,OK,الحديقة,الحديقة
128,SUB,الى,ال
129,OK,الجيزة,الجيزة
130,OK,مشيا,مشيا
131,SUB,على,عل
132,OK,الاقدام,الاقدام
133,SUB,لم,ام
134,SUB,يتعبا,يتعيا
135,OK,ولم,ولم
136,OK,يشكوا,يشكوا
137,OK,طول,طول
138,OK,الطريق,الطريق
139,SUB,وجاء,وجاه
140,SUB,الترام,ايترا
141,OK,فركبت,فركبت
142,OK,في,في
143,OK,مقصورة,مقصورة
144,OK,النساء,النساء
145,OK,وركب,وركب
146,OK,مع,مع
147,OK,الرجال,الرجال
148,SUB,وكان,وتكان
149,OK,الموعد,الموعد
150,OK,الثاني,الثاني
151,OK,في,في
152,OK,بيت,بيت
153,SUB,همام,هما
