,operation,one,two
0,OK,الغاز,الغاز
1,INS,,ز
2,OK,ويسخن,ويسخن
3,OK,الماء,الماء
4,SUB,فلا,ولا
5,SUB,نجد,تحد
6,SUB,الاسفنجة,اللسفتحة
7,INS,,ة
8,SUB,واجد,واحد
9,OK,كل,كل
10,OK,ذلك,ذلك
11,SUB,وانام,واتام
12,OK,في,في
13,OK,الحوض,الحوض
14,SUB,ويبدا,وادا
15,OK,الشعور,الشعور
16,OK,بالراحة,بالراحة
17,OK,واذا,واذا
18,SUB,بالغاز,بالغلز
19,OK,قد,قد
20,SUB,فرغ,فرع
21,INS,,ع
22,OK,واخذ,واخذ
23,OK,الماء,الماء
24,OK,يبرد,يبرد
25,INS,,د
26,OK,ويجب,ويجب
27,OK,ان,ان
28,OK,اخرج,اخرج
29,OK,من,من
30,OK,الحوض,الحوض
31,OK,لاضع,لاضع
32,OK,قرشا,قرشا
33,OK,اخر,اخر
34,OK,في,في
35,OK,الثقب,الثقب
36,OK,وابحث,وابحث
37,OK,عن,عن
38,SUB,الكبريت,الكيراتت
39,OK,والكبريت,والكبريت
40,OK,مبلول,مبلول
41,INS,,ل
42,OK,معلوم,معلوم
43,OK,يا,يا
44,OK,سيدي,سيدي
45,INS,,ى
46,OK,او,او
47,OK,الكبريت,الكبريت
48,OK,فرغ,فرغ
49,INS,,غ
50,OK,طبيعي,طبيعي
51,SUB,اصيح,اصبح
52,INS,,ح
53,OK,ومن,ومن
54,OK,يسمع,يسمع
55,INS,,ع
56,SUB,البس,الاس
57,SUB,البرنس,الارن
58,OK,واخرج,واخرج
59,SUB,لاجيء,لاجىء
60,OK,بكبريت,بكبريت
61,INS,,ت
62,SUB,خازوق,خازوف
63,OK,اخر,اخر
64,OK,يا,يا
65,OK,حبيبي,حبيبي
66,INS,,ى
67,OK,لقد,لقد
68,SUB,سيبت,ساست
69,OK,الغاز,الغاز
70,OK,مفتوحا,مفتوحا
71,INS,,ا
72,OK,فالحمام,فالحمام
73,OK,كله,كله
74,OK,غاز,غاز
75,INS,,ز
76,OK,وستختنق,وستختنق
77,OK,يا,يا
78,OK,ولد,ولد
79,OK,اذا,اذا
80,OK,لم,لم
81,DEL,تفتح,
82,OK,النافذة,النافذة
83,INS,,ة
84,SUB,افتح,اا
85,SUB,يا,را
86,SUB,سيدي,سيد
87,SUB,وابرد,واارد
88,INS,,د
89,SUB,وحوح,وحوج
90,SUB,يا,ما
91,SUB,حبيبي,رايي
92,OK,من,من
