,operation,one,two
0,DEL,اقول,
1,DEL,لك,
2,DEL,هاتها,
3,DEL,الا,
4,DEL,تسمع,
5,OK,فصاح,فصاح
6,OK,وهو,وهو
7,OK,يلوح,يلوح
8,OK,بكلتا,بكلتا
9,OK,يديه,يديه
10,SUB,اه,هاتها
11,SUB,تقصد,اقال
12,INS,,لك
13,INS,,هاتها
14,SUB,السجاير,الا
15,INS,,تسمع
16,INS,,٩
17,OK,فقلت,فقلت
18,OK,وانا,وانا
19,OK,اتظاهر,اتظاهر
20,SUB,بانى,باني
21,OK,لم,لم
22,OK,افهم,افهم
23,OK,مراده,مراده
24,OK,الا,الا
25,OK,الان,الان
26,OK,فقط,فقط
27,INS,,اه
28,INS,,تقصد
29,SUB,هنا,السجائر
30,DEL,فى,
31,OK,واخرجت,واخرجت
32,SUB,العلبة,العيبة
33,OK,وفتحتها,وفتحتها
34,OK,له,له
35,SUB,وانا,ولنا
36,SUB,فى,في
37,SUB,مكانى,مكاني
38,INS,,ـ
39,SUB,على,علي
40,OK,نحو,نحو
41,OK,مترين,مترين
42,SUB,منه,منهـ
43,INS,,هذاـ
44,INS,,وى
45,OK,هذا,هذا
46,OK,الجانب,الجانب
47,OK,سجاير,سجاير
48,OK,الفيل,الفيل
49,SUB,وفى,وفي
50,OK,هذا,هذا
51,OK,الجانب,الجانب
52,OK,سجاير,سجاير
53,SUB,جناكليز,جذاكياز
54,INS,,فصاح
55,OK,هات,هات
56,OK,هات,هات
57,OK,هات,هات
58,INS,,قلت
59,INS,,بيرود
60,DEL,فصاح,
61,OK,هى,هى
62,OK,لك,لك
63,OK,كلها,كلها
64,OK,اذا,اذا
65,OK,شئت,شئت
66,SUB,قلت,فصلح
67,DEL,ببرود,
68,OK,او,او
69,OK,لم,لم
70,OK,اشا,اشا
71,OK,لقد,لقد
72,OK,قلت,قلت
73,OK,لك,لك
74,OK,هات,هات
75,OK,مائة,مائة
76,OK,مرة,مرة
77,SUB,فهل,وهل
78,OK,انت,انت
79,SUB,اصم,ا
80,OK,هات,هات
81,OK,اقول,اقول
82,OK,لك,لك
83,DEL,فصاح,
84,OK,هات,هات
85,INS,,قلت
86,SUB,ثمن,وانا
87,SUB,سيجارة,في
88,INS,,مكاني
89,OK,وهل,وهل
90,OK,تظن,تظن
91,SUB,انى,اني
92,OK,اضن,اضن
93,OK,عليك,عليك
94,DEL,بشىء,
95,OK,اذن,اذن
96,OK,انت,انت
97,OK,لا,لا
98,SUB,تعرفنى,تعرفني
99,DEL,قلت,
100,DEL,وانا,
101,DEL,فى,
102,DEL,مكانى,
103,SUB,ولكنى,ولكني
104,OK,اشعر,اشعر
105,OK,بحاجة,بحاجة
106,OK,شديدة,شديدة
107,OK,الى,الى
108,OK,عشرة,عشرة
109,OK,جنيهات,جنيهات
110,OK,عشرة,عشرة
111,OK,ليس,ليس
112,OK,الا,الا
113,OK,مبلغ,مبلغ
114,OK,زهيد,زهيد
115,SUB,فى,في
116,OK,الحقيقة,الحقيقة
117,OK,وقد,وقد
118,SUB,جئت,جنت
119,OK,اليك,اليك
120,SUB,وفى,وفي
121,SUB,مامولى,مامالي
122,OK,ان,ان
123,OK,ابلغ,ابلغ
124,OK,عندك,عندك
125,SUB,مقصودى,مقصودي
126,SUB,فما,وما
127,OK,قولك,قولك
128,INS,,قال
129,OK,خمسة,خمسة
130,OK,مثل,مثل
131,OK,كل,كل
132,OK,مرة,مرة
133,SUB,قال,قلت
134,SUB,عشرة,عشره
135,SUB,والعلبة,والعيبة
136,OK,كلها,كلها
137,OK,لك,لك
138,OK,اذا,اذا
139,SUB,شئت,شئتاما
140,DEL,اما,
141,OK,اذا,اذا
142,OK,لم,لم
143,OK,تشا,تشا
144,OK,فالامر,فالامر
145,OK,على,على
146,OK,كل,كل
147,OK,حال,حال
148,DEL,قلت,
149,OK,لك,لك
150,INS,,قال
151,OK,اجعلها,اجعلها
152,SUB,سبعة,سعة
153,OK,وهات,وهات
154,SUB,بقى,بقي
155,SUB,قال,قلت
156,SUB,انى,اني
157,OK,اكره,اكره
158,OK,المساومة,المساومة
159,SUB,طباعى,طالعي
160,SUB,تاباها,تلالها
161,INS,,و
162,SUB,وتربيتى,تر
163,INS,,مئتي
164,SUB,تجعلنى,تجعلني
165,OK,انفر,انفر
166,OK,منها,منها
167,OK,اوه,اوه
168,SUB,انفر,اذفر
169,DEL,قلت,
170,OK,جدا,جدا
171,OK,منها,منها
172,OK,انك,انك
173,OK,لا,لا
174,OK,تستطيع,تستطيع
175,SUB,ان,ن
176,OK,تتصور,تتصور
177,OK,شدة,شدة
178,SUB,نفورى,نفوري
179,OK,من,من
180,OK,المساومة,المساومة
181,OK,يبلغ,يبلغ
182,OK,من,من
183,SUB,كرهى,كرهي
184,OK,لها,لها
185,OK,ان,ان
186,OK,ازهد,ازهد
187,SUB,فى,في
188,OK,الامر,الامر
189,OK,كله,كله
190,SUB,فلا,ولا
191,OK,اعود,اعود
192,OK,اقبل,اقبل
193,OK,الكلام,الكلام
194,OK,فيه,فيه
195,OK,مهما,مهما
196,OK,كان,كان
197,SUB,الذى,الذي
198,OK,يبذل,يبذل
199,SUB,لى,لي
200,DEL,والان,
201,OK,وطويت,وطويت
202,SUB,العلبة,العلية
203,OK,على,على
204,OK,سبيل,سبيل
205,SUB,التاكد,التاكيد
206,OK,لهذا,لهذا
207,SUB,النفور,النفار
208,OK,ووضعتها,ووضعتها
209,SUB,فى,في
210,SUB,جيبى,جيبي
211,OK,وقلت,وقلت
212,SUB,وادرت,والان
213,DEL,وجهى,
214,DEL,وهممت,
215,DEL,بالخروج,
216,OK,استودعك,استودعك
217,SUB,لله,الله
218,OK,ان,ان
219,OK,شاء,شاء
220,SUB,لله,الله
221,INS,,١٦٣
222,INS,,ف
223,INS,,الطريق
