,operation,one,two
0,INS,,س
1,DEL,في,
2,DEL,الطريق,
3,SUB,فابتسمت,واتسمت
4,OK,انا,انا
5,OK,ايضا,ايضا
6,OK,وقد,وقد
7,OK,صح,صح
8,SUB,عندى,عندي
9,OK,انه,انه
10,SUB,يحسبنى,يحسيني
11,OK,من,من
12,OK,المهربين,المهربين
13,OK,وايقنت,وايقنت
14,OK,بقرب,بقرب
15,OK,الفرج,الفرج
16,OK,وشرع,وشرع
17,SUB,يسالنى,يسالني
18,OK,عن,عن
19,SUB,الحقيبة,الحقاسة
20,OK,فقلت,فقلت
21,OK,له,له
22,OK,انها,انها
23,SUB,لاخى,للخي
24,OK,وذكرت,وذكرت
25,OK,اسم,اسم
26,OK,الاخ,الاخ
27,OK,المحترم,المحترم
28,SUB,فادهشنى,فادهشني
29,OK,بان,بان
30,OK,سالنى,سالنى
31,OK,هل,هل
32,SUB,انا,اذا
33,OK,اعترف,اعترف
34,OK,بان,بان
35,OK,الحقيبة,الحقيبة
36,OK,لاسماعيل,لاسماعيل
37,SUB,افندى,افندي
38,OK,زفت,زفت
39,OK,وقطران,وقطران
40,OK,فقلت,فقلت
41,OK,بالطبع,بالطبع
42,OK,انا,انا
43,OK,معترف,معترف
44,OK,انه,انه
45,OK,اخى,اخى
46,INS,,فقال
47,OK,اخوك,اخوك
48,SUB,اواثق,اولثق
49,OK,انت,انت
50,OK,انه,انه
51,OK,اخوك,اخوك
52,SUB,فقال,ا
53,INS,,فضحكت
54,INS,,وقلت
55,OK,بالطبع,بالطبع
56,OK,واثق,واثق
57,OK,ولكن,ولكن
58,OK,ما,ما
59,SUB,هى,هي
60,SUB,الحكاية,الحكانة
61,DEL,فضحكت,
62,SUB,وقلت,وقال
63,SUB,اين,ابن
64,OK,المفتاح,المفتاح
65,SUB,فقال,قلت
66,INS,,معه
67,INS,,لم
68,INS,,اخذه
69,INS,,منه
70,OK,وهممت,وهممت
71,OK,بان,بان
72,OK,اقص,اقص
73,OK,عليه,عليه
74,OK,القصة,القصة
75,SUB,ولكنى,ولكني
76,OK,رايت,رايت
77,OK,انها,انها
78,SUB,معه,ممالا
79,INS,,يصدق
80,DEL,لم,
81,SUB,اخذه,واقصرت
82,DEL,منه,
83,SUB,قلت,فقال
84,OK,هل,هل
85,OK,تستطيع,تستطيع
86,OK,ان,ان
87,OK,تثبت,تثبت
88,OK,شخصيتك,شخصيتك
89,INS,,فقلت
90,INS,,بالطبع
91,SUB,مما,ماذا
92,INS,,تظن
93,SUB,لا,ا
94,DEL,يصدق,
95,DEL,فاقصرت,
96,DEL,فقال,
97,OK,ودفعت,ودفعت
98,SUB,يدى,يدي
99,SUB,فى,في
100,SUB,جيبى,جيبي
101,SUB,لاخرج,للخرج
102,OK,له,له
103,OK,اوراق,اوراق
104,OK,السيارة,السيارة
105,DEL,بالطبع,
106,DEL,ماذا,
107,DEL,تظن,
108,DEL,فقلت,
109,OK,ورخصة,ورخصة
110,OK,القيادة,القيادة
111,OK,وغير,وغير
112,OK,ذلك,ذلك
113,OK,مما,مما
114,OK,عسى,عسى
115,OK,ان,ان
116,OK,يكون,يكون
117,SUB,فى,في
118,SUB,جيبى,جيبي
119,SUB,فما,وما
120,SUB,راعنى,راعني
121,OK,الا,الا
122,OK,ان,ان
123,SUB,الجيب,ايجاب
124,SUB,خال,خلل
125,OK,ليس,ليس
126,OK,فيه,فيه
127,OK,قصاصة,قصاصة
128,OK,واحدة,واحدة
129,OK,واظن,واظن
130,OK,وجهى,وجهى
131,SUB,فضحنى,فضحني
132,OK,على,على
133,OK,الرغم,الرغم
134,OK,من,من
135,SUB,محاولتى,محاولتي
136,OK,ان,ان
137,OK,اتماسك,اتماسك
138,OK,واتجلد,واتجلد
139,OK,فقد,فقد
140,SUB,سالنى,سالني
141,OK,بعد,بعد
142,OK,ذلك,ذلك
143,OK,مباشرة,مباشرة
144,OK,عن,عن
145,OK,السيارة,السيارة
146,OK,ولمن,ولمن
147,SUB,هى,هي
148,OK,فايقنت,فايقنت
149,SUB,انى,اني
150,SUB,وقعت,وقعتو
151,SUB,وقلت,قلتيه
152,DEL,اسمع,
153,OK,انك,انك
154,SUB,تطيل,تطال
155,OK,بلا,بلا
156,OK,داع,داع
157,SUB,لابد,لا
158,INS,,بد
159,OK,ان,ان
160,OK,يكون,يكون
161,OK,قد,قد
162,OK,حدث,حدث
163,OK,خطا,خطا
164,OK,ومن,ومن
165,OK,سوء,سوء
166,OK,الحظ,الحظ
167,OK,انى,انى
168,DEL,له,
169,OK,نسيت,نسيت
170,OK,الاوراق,الاوراق
171,OK,كلها,كلها
172,SUB,فى,في
173,OK,البيت,البيت
174,OK,فاذا,فاذا
175,OK,سمحت,سمحت
176,SUB,فارسل,وارسل
177,SUB,معى,معي
178,SUB,شاويشا,شاويشللو
179,DEL,او,
180,OK,عشرة,عشرة
181,OK,اذا,اذا
182,OK,شئت,شئت
183,OK,الى,الى
184,OK,البيت,البيت
185,SUB,لاجيئك,للحائك
186,OK,بكل,بكل
187,OK,ما,ما
188,OK,يزيل,يزيل
189,OK,الشك,الشك
190,OK,ويريح,ويريح
191,SUB,ضميرك,ضميرية
192,INS,,ولم
193,INS,,يبال
194,INS,,بهذا
195,INS,,الاقتراح
196,INS,,المعقول
197,INS,,وقال
198,OK,هل,هل
199,OK,انت,انت
200,OK,مصر,مصر
201,OK,على,على
202,OK,دعواك,دعواك
203,OK,انك,انك
204,OK,اخو,اخو
205,DEL,فلم,
206,DEL,يبال,
207,DEL,بهذا,
208,DEL,الاقتراح,
209,DEL,المعقول,
210,DEL,وقال,
211,OK,اسماعيل,اسماعيل
212,INS,,فقلت
213,OK,الحقيقة,الحقيقة
214,SUB,انى,اني
215,OK,مستعد,مستعد
216,OK,للتبرؤ,للتبرؤ
217,OK,منه,منه
218,OK,ولكن,ولكن
219,OK,الى,الى
220,OK,ان,ان
221,OK,افعل,افعل
222,OK,لا,لا
223,SUB,يسعنى,يسعني
224,OK,ان,ان
225,SUB,انكر,اذكر
226,OK,انه,انه
227,DEL,فقلت,
228,SUB,وناولنيها,اخي
229,SUB,فقرات,فقال
230,DEL,فيها,
231,DEL,الحكم,
232,OK,اذا,اذا
233,OK,كنت,كنت
234,OK,اخاه,اخاه
235,OK,فلماذا,فلماذا
236,SUB,يبعث,يعث
237,OK,ببرقية,ببرقية
238,OK,كهذه,كهذه
239,INS,,وناولنيها
240,SUB,فقال,فقرات
241,INS,,فيها
242,SUB,اخى,الحكم
243,SUB,على,ملى
244,OK,وللرجل,وللرجل
245,OK,العذر,العذر
246,OK,لانه,لانه
247,OK,اذا,اذا
248,OK,كان,كان
249,OK,اسماعيل,اسماعيل
250,OK,هذا,هذا
251,SUB,اخى,اخي
252,OK,فلماذا,فلماذا
253,INS,,١٦
