,operation,one,two
0,OK,ينتظر,ينتظر
1,OK,شيئا,شيئا
2,SUB,او,اوكاي
3,SUB,كانما,ما
4,OK,يريد,يريد
5,OK,ان,ان
6,SUB,ينعم,يتمف
7,DEL,في,
8,OK,تفكير,تفكير
9,OK,عميق,عميق
10,INS,,ق
11,OK,ولكن,ولكن
12,OK,صاحبه,صاحبه
13,SUB,القاهري,القاهرى
14,OK,لم,لم
15,OK,يتح,يتح
16,OK,له,له
17,OK,ذلك,ذلك
18,SUB,وانما,واما
19,OK,قال,قال
20,SUB,له,لهفي
21,DEL,في,
22,OK,اناة,اناة
23,OK,وصوت,وصوت
24,OK,هادئ,هادئ
25,INS,,ئ
26,OK,ويحك,ويحك
27,OK,ابا,ابا
28,OK,خالد,خالد
29,INS,,د
30,OK,اخشى,اخشى
31,OK,ان,ان
32,OK,نكون,نكون
33,OK,قد,قد
34,OK,ظلمنا,ظلمنا
35,OK,انفسنا,انفسنا
36,OK,وارهقنا,وارهقنا
37,OK,هذا,هذا
38,OK,الفتى,الفتى
39,OK,من,من
40,SUB,امره,امرة
41,SUB,عسرا,عراا
42,OK,قال,قال
43,OK,ابو,ابو
44,OK,خالد,خالد
45,OK,في,في
46,SUB,صوت,صو
47,INS,,ت
48,OK,لا,لا
49,OK,تظهر,تظهر
50,OK,عليه,عليه
51,OK,العناية,العناية
52,OK,بما,بما
53,INS,,ا
54,DEL,سمع,
55,OK,وما,وما
56,OK,ذاك,ذاك
57,SUB,ابا,ايا
58,OK,صالح,صالح
59,OK,قال,قال
60,OK,ابو,ابو
61,OK,صالح,صالح
62,INS,,ح
63,SUB,اني,اي
64,OK,لم,لم
65,OK,ار,ار
66,OK,ابنتي,ابنتي
67,OK,قط,قط
68,OK,منذ,منذ
69,OK,كان,كان
70,OK,هذا,هذا
71,OK,الزواج,الزواج
72,OK,الا,الا
73,OK,رحمت,رحمت
74,SUB,الفتى,الفتي
75,OK,واشفقت,واشفقت
76,OK,عليه,عليه
77,INS,,ه
78,SUB,فما,ف
79,SUB,رايت,ارايت
80,OK,امراة,امراة
81,OK,اقبح,اقبح
82,OK,من,من
83,SUB,ابنتي,اب
84,INS,,سى
85,SUB,شكلا,سكلا
86,OK,ولا,ولا
87,OK,ابشع,ابشع
88,OK,منها,منها
89,OK,منظرا,منظرا
90,OK,ولا,ولا
91,SUB,اقل,اقلل
92,SUB,منها,منه
93,SUB,دعاء,ادعاء
94,OK,للرجال,للرجال
95,DEL,شجرة,
96,SUB,البؤس,ل
97,OK,هنالك,هنالك
98,OK,غضب,غضب
99,OK,ابو,ابو
100,OK,خالد,خالد
101,OK,وقال,وقال
102,SUB,لصاحبه,لصاحيه
103,OK,في,في
104,OK,شيء,شيء
105,OK,من,من
106,OK,العنف,العنف
107,INS,,ف
108,OK,فانا,فانا
109,OK,اجتهدنا,اجتهدنا
110,OK,لانفسنا,لانفسنا
111,OK,واموالنا,واموالنا
112,SUB,واجتهدنا,واجهدنا
113,SUB,لهذين,هذين
114,OK,الشابين,الشابين
115,OK,ولا,ولا
116,OK,علينا,علينا
117,OK,بعد,بعد
118,OK,ذلك,ذلك
119,SUB,ان,اني
120,SUB,يسعدا,سعدا
121,SUB,او,اوي
122,SUB,يشقيا,شقيا
123,OK,احدهما,احدهما
124,OK,او,او
125,OK,كلاهما,كلاهما
126,SUB,انها,اه
127,SUB,ابنتك,اابنتك
128,OK,الوحيدة,الوحيدة
129,OK,وانه,وانه
130,SUB,ابني,اب
131,OK,الوحيد,الوحيد
132,OK,وان,وان
133,OK,لك,لك
134,OK,ثروة,ثروة
135,OK,ضخمة,ضخمة
136,OK,وان,وان
137,OK,لي,لي
138,OK,تجارة,تجارة
139,INS,,وا
140,SUB,واسعة,سعة
141,OK,وان,وان
142,SUB,بينناشركة,بيننا
143,INS,,شركة
144,OK,بعيدة,بعيدة
145,OK,المدى,المدى
146,OK,واخاء,واخاء
147,OK,قديم,قديم
148,OK,العهد,العهد
149,DEL,فلم,
150,SUB,يكن,فليكن
151,OK,بد,بد
152,OK,من,من
153,OK,ان,ان
154,OK,يقترن,يقترن
155,OK,هذان,هذان
156,OK,الشابان,الشابان
157,OK,ومن,ومن
158,OK,ان,ان
159,OK,يصير,يصير
160,OK,اليهما,اليهما
161,OK,هذا,هذا
162,OK,المال,المال
163,INS,,ل
164,OK,واظنك,واظنك
165,OK,في,في
166,OK,حاجة,حاجة
167,OK,قبل,قبل
168,OK,ان,ان
169,OK,يتقدم,يتقدم
170,OK,هذا,هذا
171,OK,الحديث,الحديث
172,OK,الى,الى
173,OK,ان,ان
174,SUB,تعرفشيئا,تعرف
175,INS,,شيئا
176,OK,من,من
177,OK,امر,امر
178,OK,هذين,هذين
179,OK,الرجلين,الرجلين
180,SUB,اللذين,الل
181,INS,,لم
182,INS,,ين
183,OK,كانا,كانا
184,OK,يتناجيان,يتناجيان
185,INS,,ن
186,OK,فاما,فاما
187,OK,ابو,ابو
188,OK,صالح,صالح
189,OK,فقد,فقد
190,OK,كان,كان
191,SUB,رجلا,رج
192,INS,,لا
193,OK,من,من
194,OK,اهل,اهل
195,OK,القاهرة,القاهرة
196,OK,من,من
197,OK,هذه,هذه
