,operation,one,two
0,INS,,١٥٦
1,OK,المرح,المرح
2,OK,الذي,الذي
3,SUB,يحسن,حسن
4,SUB,الدعابة,الدعاية
5,OK,ويؤثر,ويؤثر
6,OK,المزاح,المزاح
7,SUB,على,علك
8,DEL,كل,
9,SUB,شيء,لثيء
10,OK,والذي,والذي
11,OK,كان,كان
12,SUB,ينتهز,ينهز
13,OK,كل,كل
14,OK,فرصة,فرصة
15,OK,ليزور,ليزور
16,OK,عمه,عمه
17,OK,وابناء,وابناء
18,OK,عمه,عمه
19,SUB,في,فى
20,SUB,مدينتهم,مدينه
21,SUB,هذه,مهده
22,OK,فيطيل,فيطيل
23,OK,الزيارة,الزيارة
24,SUB,ويقيم,ويمهيئهم
25,DEL,بينهم,
26,OK,فيطيل,فيطيل
27,OK,المقام,المقام
28,OK,وربما,وربما
29,OK,اسرف,اسرف
30,OK,في,في
31,OK,ذلك,ذلك
32,SUB,حتى,حي
33,OK,يدعوه,يدعوه
34,OK,ابوه,ابوه
35,SUB,بالكتاب,الكتاب
36,SUB,يتبع,يتع
37,OK,الكتاب,الكتاب
38,OK,وفيه,وفيه
39,SUB,اللوم,اللام
40,SUB,والتانيب,والتاتيب
41,OK,وفيه,وفيه
42,OK,التوبيخ,التوبيخ
43,OK,والتقريع,والتقريع
44,OK,وكانت,وكانت
45,OK,الفتاة,الفتاة
46,OK,البائسة,البائسة
47,OK,مستيقنة,مستيقنة
48,SUB,فيما,في
49,SUB,بينها,ابينها
50,OK,وبين,وبين
51,SUB,نفسها,نفسه
52,SUB,بانها,ايامها
53,OK,الغرض,الغرض
54,OK,من,من
55,OK,هذه,هذه
56,SUB,الزيارة,الزيارات
57,OK,الكثيرة,الكثيرة
58,OK,ومن,ومن
59,OK,هذه,هذه
60,OK,الاقامة,الاقامة
61,OK,المتصلة,المتصلة
62,OK,فقد,فقد
63,OK,كانت,كانت
64,OK,تحب,تحب
65,SUB,الفتى,القى
66,SUB,حبا,حتا
67,OK,شديدا,شديدا
68,OK,وتؤثره,وتؤثره
69,SUB,على,عل
70,OK,كل,كل
71,OK,انسان,انسان
72,SUB,وعلى,وعل
73,OK,كل,كل
74,OK,شيء,شيء
75,OK,لم,لم
76,OK,تكن,تكن
77,OK,تتحدث,تتحدث
78,SUB,بذلك,ذلك
79,OK,فحياء,فحياء
80,OK,الفتيات,الفتيات
81,OK,واداب,واداب
82,SUB,الريف,الري
83,SUB,تمنع,فتمنع
84,OK,من,من
85,OK,مثل,مثل
86,OK,هذا,هذا
87,OK,الحديث,الحديث
88,OK,ولكنها,ولكنها
89,OK,كانت,كانت
90,OK,تديره,تديره
91,OK,في,في
92,OK,راسها,راسها
93,OK,مصبحة,مصبحة
94,OK,ممسية,ممسية
95,SUB,وتستحضره,وتستحضرة
96,OK,في,في
97,OK,قلبها,قلبها
98,OK,اثناء,اثناء
99,OK,يقظة,يقظة
100,OK,النهار,النهار
101,SUB,ونوم,ونام
102,SUB,الليل,الايل
103,OK,وكان,وكان
104,OK,ذلك,ذلك
105,SUB,يعينها,يعي
106,INS,,ما
107,OK,على,على
108,OK,عملها,عملها
109,OK,المتصل,المتصل
110,OK,المرهق,المرهق
111,OK,الذي,الذي
112,OK,جعل,جعل
113,OK,يزداد,يزداد
114,OK,اتصالا,اتصالا
115,OK,وارهاقا,وارهاقا
116,SUB,كلما,كلمات
117,SUB,تعقدت,عقدت
118,OK,امور,امور
119,OK,الدار,الدار
120,OK,وكانت,وكانت
121,DEL,امور,
122,SUB,الدار,امارالدار
123,OK,تتعقد,تتعقد
124,OK,في,في
125,OK,سرعة,سرعة
126,OK,مدهشة,مدهشة
127,OK,فقد,فقد
128,SUB,كثر,كار
129,SUB,الابناء,الايتاء
130,SUB,وكثرت,وكرت
131,SUB,حاجاتهم,حاجاهم
132,SUB,وعظم,وعظامر
133,DEL,امر,
134,SUB,الاسرة,الا
135,INS,,س
136,INS,,ره
137,SUB,وكثرة,وكار
138,DEL,تخفف,
139,DEL,شيئا,
140,DEL,فشيئا,
141,DEL,من,
142,DEL,اثقال,
143,DEL,منى,
144,OK,الزائرون,الزائرون
145,SUB,لها,له
146,INS,,او
147,SUB,والملمون,الملمون
148,OK,بها,بها
149,OK,من,من
150,OK,الضيف,الضيف
151,OK,وجعلت,وجعلت
152,INS,,مي
153,INS,,تخفف
154,INS,,شيئا
155,INS,,فشيئا
156,INS,,من
157,INS,,اثقال
158,SUB,اعبائها,اعبامها
159,SUB,على,عل
160,OK,الفتاة,الفتاة
161,OK,والفتاة,والفتاة
162,OK,ماضية,ماضية
163,OK,في,في
164,OK,العمل,العمل
165,OK,جادة,جادة
166,OK,فيه,فيه
167,SUB,مخلصة,محلصة
168,OK,له,له
169,OK,تستعين,تستعين
170,OK,عليه,عليه
171,OK,بهذا,بهذا
172,OK,الحب,الحب
173,OK,الدفين,الدفين
174,OK,وبهذه,وبهذه
175,OK,الامال,الامال
176,OK,العراض,العراض
177,SUB,التي,الي
178,OK,كانت,كانت
179,SUB,تزين,تزينها
180,DEL,لها,
181,OK,كل,كل
182,OK,شيء,شيء
183,DEL,في,
184,SUB,الحياة,فالحياة
185,OK,الا,الا
186,OK,وجهها,وجهها
187,OK,وخلقها,وخلقها
188,DEL,فلم,
189,SUB,يكن,فليكن
190,OK,الى,الى
191,SUB,تزيينهما,تزييها
192,SUB,سبيل,سجيل
193,OK,وكان,وكان
194,OK,حب,حب
195,OK,الفتاة,الفتاة
196,SUB,على,عل
197,OK,شدة,شدة
198,SUB,كتمانها,كياها
199,OK,اياه,اياه
200,OK,وحفظها,وحفظها
201,OK,له,له
202,OK,يظهر,يظهر
203,OK,فجاءة,فجاءة
204,OK,اذا,اذا
205,OK,ذكر,ذكر
206,OK,اسم,اسم
207,INS,,س
208,INS,,الما
209,INS,,وحضر
210,INS,,شخص
211,OK,سالم,سالم
212,DEL,او,
213,DEL,حضرشخصسالم,
214,SUB,على,عل
215,OK,غير,غير
216,OK,انتظار,انتظار
217,OK,هنالك,هنالك
218,OK,تبرق,تبرق
219,OK,عيناها,عيناها
220,OK,ويضطرب,ويضطرب
221,SUB,على,عل
222,OK,وجهها,وجهها
223,SUB,المظلم,المظل
224,SUB,الجهم,الحهم
225,OK,نور,نور
226,OK,ضئيل,ضئيل
227,OK,لا,لا
228,OK,يلبث,يلبث
229,OK,ان,ان
230,DEL,ينمحي,
231,SUB,كانه,كان
232,SUB,هذه,ههذه
233,OK,الاضواء,الاضواء
234,OK,الطارئة,الطارئة
235,SUB,الضئيلة,الضثيلة
236,OK,التي,التي
237,SUB,تنبسط,تنبسطع
238,DEL,على,
239,SUB,قطعة,لقطعة
240,OK,من,من
241,OK,ظلمة,ظلمة
242,INS,,ظلمة
