,operation,one,two
0,OK,فلا,فلا
1,OK,اجد,اجد
2,OK,لسانى,لسانى
3,OK,قادرا,قادرا
4,OK,على,على
5,OK,الدوران,الدوران
6,OK,وانقطعت,وانقطعت
7,OK,عن,عن
8,OK,الفتاة,الفتاة
9,OK,اياما,اياما
10,OK,كان,كان
11,OK,صديقى,صديقى
12,OK,فى,فى
13,OK,خلالها,خلالها
14,OK,حائرا,حائرا
15,OK,بينى,بينى
16,OK,وبين,وبين
17,OK,صاحبته,صاحبته
18,OK,يعز,يعز
19,SUB,عليه,عليها
20,SUB,الا,لا
21,OK,يكون,يكون
22,OK,الى,الى
23,OK,جانبى,جانبى
24,INS,,و
25,SUB,وهو,هو
26,OK,يرانى,يرانى
27,OK,مهموما,مهموما
28,OK,مكروبا,مكروبا
29,OK,لا,لا
30,OK,اتسلى,اتسلى
31,OK,ولا,ولا
32,OK,اقول,اقول
33,OK,بشجوى,بشجوى
34,OK,والمى,والمى
35,OK,ويكون,ويكون
36,OK,معى,معى
37,SUB,فيمل,في
38,INS,,مل
39,INS,,ص
40,INS,,م
41,SUB,صمتى,تى
42,OK,الذى,الذى
43,OK,لا,لا
44,OK,اخرج,اخرج
45,OK,عنه,عنه
46,OK,وتصبو,وتصبو
47,OK,نفسه,نفسه
48,OK,الى,الى
49,OK,مجالسة,مجالسة
50,OK,السقاء,السقاء
51,OK,واخيرا,واخيرا
52,OK,نفد,نفد
53,OK,صبره,صبره
54,OK,فقال,فقال
55,INS,,لى
56,INS,,يوما
57,OK,اسمع,اسمع
58,OK,تعال,تعال
59,OK,معى,معى
60,OK,الى,الى
61,OK,فوق,فوق
62,INS,,وكان
63,SUB,لى,يعنى
64,INS,,بفوق
65,DEL,يوما,
66,OK,منزل,منزل
67,OK,الجارة,الجارة
68,OK,فنظرت,فنظرت
69,SUB,اليه,اليهم
70,INS,,ست
71,SUB,مستغربا,فربا
72,SUB,كانما,كان
73,INS,,ما
74,OK,كان,كان
75,OK,عليه,عليه
76,OK,ان,ان
77,OK,يعرف,يعرف
78,DEL,بفوق,
79,DEL,وكان,
80,DEL,يعنى,
81,DEL,تعال,
82,DEL,قم,
83,DEL,قم,
84,OK,كل,كل
85,OK,ما,ما
86,OK,كتمت,كتمت
87,OK,عنه,عنه
88,OK,فقال,فقال
89,SUB,فتلعثم,تعال
90,INS,,قمقم
91,DEL,ماذا,
92,DEL,يعجبك,
93,DEL,فى,
94,DEL,هذه,
95,DEL,الفتاة,
96,OK,فانحلت,فانحلت
97,OK,العقدة,العقدة
98,OK,وانطلق,وانطلق
99,OK,لسانى,لسانى
100,OK,وقلت,وقلت
101,OK,له,له
102,DEL,او,
103,OK,ماذا,ماذا
104,SUB,يعجبها,يعجبك
105,SUB,فيك,فى
106,INS,,هذه
107,SUB,قلت,الفتاة
108,INS,,فتلعثم
109,DEL,ايه,
110,OK,واخذ,واخذ
111,OK,يتنحنح,يتنحنح
112,OK,ولم,ولم
