,operation,one,two
0,SUB,فابتهج,وابهج
1,SUB,افريدوس,افريد
2,SUB,وقال,وسوق
3,SUB,مرحا,المحال
4,SUB,لقد,قد
5,OK,انتصر,انتصر
6,OK,الحق,الحق
7,OK,على,على
8,SUB,الباطل,الماطلكي
9,SUB,كيوبد,وبدا
10,SUB,اله,له
11,SUB,حق,ح
12,SUB,اله,قاله
13,SUB,الطبيعة,الطمة
14,OK,الفياضة,الفياضة
15,OK,بالسعادة,بالسعادة
16,OK,والهناء,والهناء
17,OK,فقالت,فقالت
18,SUB,الملكة,المدد
19,INS,,كة
20,SUB,ولكن,ول
21,INS,,كن
22,SUB,الشمس,الش
23,INS,,مسست
24,SUB,ستنكسف,تكسف
25,OK,قبل,قبل
26,OK,مجيء,مجيء
27,OK,اول,اول
28,OK,الليل,الليل
29,SUB,وعندها,وعنده
30,INS,,اي
31,SUB,يحل,محل
32,OK,الويل,الويل
33,SUB,فما,فا
34,SUB,التدبير,التدبر
35,OK,عندي,عندي
36,OK,التدبير,التدبير
37,SUB,فمهلا,فبلا
38,OK,قليلا,قليلا
39,OK,وعندئذ,وعندئذ
40,INS,,ر
41,OK,نقر,نقر
42,OK,الباب,الباب
43,SUB,فاسرع,فاسرعا
44,INS,,فر
45,SUB,افريدوسالى,يدوس
46,INS,,الى
47,SUB,حجرة,ححر
48,INS,,ة
49,OK,السر,السر
50,OK,واذنت,واذنت
51,OK,الملكة,الملكة
52,OK,فدخلت,فدخلت
53,OK,جورجيا,جورجيا
54,OK,وقالت,وقالت
55,SUB,ان,انا
56,SUB,السيدة,لسمدة
57,SUB,امازونيا,امازون
58,INS,,يا
59,OK,جاءت,جاءت
60,OK,من,من
61,SUB,تلقاء,تلقاه
62,OK,نفسها,نفسها
63,OK,فلتدخل,فلتدخل
64,OK,فدخلت,فدخلت
65,OK,امازونيا,امازونيا
66,INS,,وام
67,SUB,وانحنت,حنت
68,SUB,لجلالة,الالة
69,OK,الملكة,الملكة
70,OK,فبادرتها,فبادرتها
71,OK,الملكة,الملكة
72,OK,بالسؤال,بالسؤال
73,OK,ما,ما
74,OK,وراءك,وراءك
75,SUB,تحرج,برمج
76,OK,الامر,الامر
77,OK,يا,يا
78,SUB,مولاتي,مولاي
79,OK,لم,لم
80,OK,يعد,يعد
81,OK,في,في
82,SUB,وسعي,وسمي
83,OK,ضبط,ضبط
84,OK,الامن,الامن
85,OK,الامة,الامة
86,SUB,ثائرة,ثارة
87,OK,تريد,تريد
88,OK,القضاء,القضاء
89,SUB,على,يلاط
90,DEL,الخونة,
91,SUB,قبل,وةقبلانتيز
92,DEL,ان,
93,DEL,تنزل,
94,SUB,ويلات,لويلات
95,OK,غضب,غضب
96,INS,,الا
97,SUB,الالهين,اسهين
98,OK,حين,حين
99,OK,يقترن,يقترن
100,OK,القمران,القمران
101,OK,فقالت,فقالت
102,OK,الملكة,الملكة
103,SUB,واجفة,واجنة
104,OK,متظاهرة,متظاهرة
105,SUB,بالشجاعة,بالفجاعة
106,SUB,ابلغي,الغى
107,OK,الامة,الامة
108,OK,ان,ان
109,OK,غدا,غدا
110,SUB,فصل,فمل
111,SUB,الخطاب,الحطاب
112,OK,وفيه,وفيه
113,SUB,ننزل,فزلالم
114,SUB,العقاب,قاتم
115,DEL,على,
116,SUB,الخونة,علىالحونة
