,operation,one,two
0,SUB,وكانت,ازت
1,SUB,الملكة,الا
2,INS,,اسكةن
3,SUB,تفكر,وكم
4,SUB,مليا,لي
5,SUB,ثم,اممت
6,SUB,قالت,الن
7,SUB,يا,بالام
8,SUB,لمعاندة,اندة
9,OK,القدر,القدر
10,OK,كان,كان
11,OK,القدر,القدر
12,OK,كالسيف,كالسيف
13,OK,ذي,ذي
14,SUB,الحدين,احدي
15,INS,,ن
16,SUB,يجرح,ثعر
17,OK,من,من
18,SUB,الجانبين,الجانيين
19,SUB,انا,ان
20,INS,,ا
21,SUB,ابحث,ايجث
22,OK,بالتشديد,بالتشديد
23,OK,في,في
24,OK,التحقيق,التحقيق
25,SUB,لاني,لا
26,INS,,في
27,SUB,لم,ل
28,INS,,ما
29,SUB,اكن,ك
30,INS,,نا
31,DEL,اعلم,
32,SUB,ان,علان
33,SUB,القدر,القد
34,INS,,ر
35,OK,رماك,رماك
36,SUB,في,ف
37,SUB,يد,ند
38,OK,القضاء,القضاء
39,OK,وانت,وانت
40,SUB,تمردت,عردت
41,OK,على,على
42,SUB,قلب,قات
43,OK,متلهف,متلهف
44,OK,فاتفق,فاتفق
45,OK,الامران,الامران
46,OK,على,على
47,OK,قضاء,قضاء
48,OK,صارم,صارم
49,OK,هل,هل
50,OK,كنت,كنت
51,SUB,تعذرين,تعدرين
52,SUB,مطاوعتي,مطاوءيل
53,SUB,لمساومة,مساومة
54,INS,,او
55,SUB,اوجستين,جستين
56,OK,لو,لو
57,SUB,علمت,ع
58,SUB,اني,است
59,SUB,انا,رايا
60,SUB,الواقع,االواقم
61,SUB,فريسة,فريسهرين
62,DEL,بين,
63,SUB,براثن,رائن
64,OK,القضاء,القضاء
65,OK,وان,وان
66,SUB,نجاتي,مجافيت
67,SUB,تتوقف,توقف
68,SUB,على,علق
69,SUB,قبولي,بولي
70,OK,شروطها,شروطها
71,OK,فقالت,فقالت
72,SUB,مرتبكة,مرتكة
73,DEL,نعم,
74,SUB,لا,لاب
75,DEL,بل,
76,SUB,لكن,لاسكنلاب
77,DEL,لا,
78,SUB,باس,اسم
79,SUB,ماذا,اذا
80,OK,كان,كان
81,OK,في,في
82,SUB,الامر,الام
83,OK,لو,لو
84,OK,قبلت,قبلت
85,INS,,اح
86,DEL,ثم,
87,DEL,حنثت,
