,operation,one,two
0,INS,,١٤٥
1,INS,,الارقاتم
2,INS,,عزل
3,INS,,عن
4,OK,الانوثة,الانوثة
5,OK,والذكورة,والذكورة
6,OK,فلا,فلا
7,SUB,تكون,كان
8,OK,الانوثة,الانوثة
9,SUB,الحيوانية,اليوانية
10,OK,هي,هي
11,OK,كل,كل
12,SUB,وظيفتها,وظيفتا
13,OK,في,في
14,SUB,الحياة,الات
15,OK,ولقد,ولقد
16,SUB,تجلى,لي
17,OK,له,له
18,OK,كل,كل
19,OK,اولئك,اولئك
20,OK,من,من
21,OK,سارة,سارة
22,SUB,في,ف
23,OK,اقل,اقل
24,OK,من,من
25,OK,ساعة,ساعة
26,OK,يوم,يوم
27,SUB,جاءته,جاءه
28,DEL,في,
29,SUB,اول,فاول
30,OK,زيارة,زيارة
31,OK,جاءته,جاءته
32,OK,في,في
33,OK,زينة,زينة
34,OK,تلفت,تلفت
35,OK,العين,العين
36,OK,الى,الى
37,OK,كل,كل
38,OK,مزية,مزية
39,INS,,ق
40,DEL,في,
41,OK,جسدها,جسدها
42,OK,ولا,ولا
43,OK,تلفت,تلفت
44,OK,النظر,النظر
45,OK,الى,الى
46,OK,عيب,عيب
47,OK,في,في
48,OK,نفسها,نفسها
49,OK,ولم,ولم
50,OK,يكد,يكد
51,OK,يستقر,يستقر
52,OK,بها,بها
53,SUB,المجلس,الجلس
54,OK,حتى,حتى
55,OK,نهضت,نهضت
56,OK,الى,الى
57,OK,اثاث,اثاث
58,OK,الحجرة,الحجرة
59,OK,تضعه,تضعه
60,INS,,قم
61,DEL,في,
62,SUB,مواضعه,واضعه
63,SUB,التي,الى
64,OK,تهواها,تهواها
65,OK,والى,والى
66,OK,جوانب,جوانب
67,OK,البيت,البيت
68,SUB,تعيد,تصدت
69,SUB,تنظيمه,نظيمة
70,SUB,على,عل
71,OK,النحو,النحو
72,OK,الذي,الذي
73,OK,تود,تود
74,OK,ان,ان
75,OK,تراه,تراه
76,OK,والى,والى
77,SUB,المطبخ,المط
78,SUB,تجول,مخول
79,DEL,ايام,
80,OK,فيه,فيه
81,OK,بنظرة,بنظرة
82,OK,فاحصة,فاحصة
83,OK,تدرك,تدرك
84,OK,لاول,لاول
85,OK,وهلة,وهلة
86,OK,كيف,كيف
87,SUB,طهيت,طويت
88,OK,كل,كل
89,SUB,صفحة,صحفة
90,INS,,و
91,SUB,وكيف,كيف
92,OK,اعدت,اعدت
93,OK,كل,كل
94,SUB,طبخة,طيخة
95,OK,وكيف,وكيف
96,OK,لوحظت,لوحظت
97,SUB,النظافة,التطظافةفي
98,DEL,في,
99,OK,التحضير,التحضير
100,OK,والغسل,والغسل
101,OK,والتجفيف,والتجفيف
102,INS,,وحان
103,INS,,وقت
104,INS,,المائدة
105,INS,,فقسد
106,INS,,له
107,INS,,ساا
108,INS,,لديك
109,OK,قائلا,قائلا
110,OK,هذا,هذا
111,OK,اعتراف,اعتراف
112,OK,بفضل,بفضل
113,SUB,الديك,الد
114,SUB,في,يكفي
115,SUB,تعارفنا,تعارفتا
116,DEL,الديك,
117,DEL,وحان,
118,DEL,وقت,
119,DEL,المائدة,
120,DEL,فقدم,
121,DEL,لها,
122,SUB,وتمهيد,وبمهيدم
123,SUB,محادثتنا,حادثتنا
124,SUB,الاولى,الاول
125,SUB,فما,فااعماقاها
126,DEL,اسرع,
127,DEL,ما,
128,DEL,قالها,
129,OK,حتى,حتى
130,INS,,ا
131,SUB,بادرته,در
132,SUB,متهافتة,تهمت
133,INS,,هاتفة
134,OK,لا,لا
135,SUB,احب,اح
136,OK,يا,يا
137,SUB,صاحبي,صاحي
138,OK,ان,ان
139,OK,تعرف,تعرف
140,OK,لي,لي
141,SUB,فضلا,تلا
142,SUB,على,عل
143,OK,هذه,هذه
144,OK,الطريقة,الطريقة
145,DEL,فطرب,
146,SUB,للنكتة,فطلتكتة
147,SUB,ووجم,ووفق
148,DEL,في,
149,OK,وقت,وقت
150,OK,واحد,واحد
151,OK,ولو,ولو
152,SUB,كان,كارريت
153,SUB,يتوقع,واع
154,OK,عند,عند
155,SUB,فتاة,واة
156,SUB,صغيرة,ص
157,INS,,ذ
158,INS,,ر
159,INS,,ر
160,OK,هذه,هذه
161,OK,الفكاهة,الفكاهة
162,SUB,الماضية,الما
163,INS,,ضمة
164,OK,لاحترس,لاحترس
165,INS,,بهض
166,SUB,بعضالاحتراس,الاحتراس
167,SUB,ولكنها,ولكنه
168,DEL,فاجاته,
169,SUB,بها,اداها
170,SUB,فوجم,ف
171,SUB,ولم,وو
172,SUB,يسعه,يسحة
173,OK,الا,الا
174,OK,ان,ان
175,OK,ينقذ,ينقذ
176,SUB,نفسه,نمسة
177,SUB,وهو,وه
178,SUB,يردد,ورددى
179,DEL,فيشيء,
180,SUB,من,مي
181,SUB,التلعثم,الكلمم
182,OK,ان,ان
183,OK,كنت,كنت
184,OK,لا,لا
185,SUB,تابين,تا
186,SUB,ان,رينان
187,SUB,امزجك,امزج
188,INS,,كيد
189,SUB,بدمي,بي
190,DEL,ولحمي,
191,SUB,وان,وليوان
