,operation,one,two
0,INS,,١٢٣
1,INS,,ى
2,DEL,في,
3,SUB,تمزيق,مزيقما
4,DEL,ما,
5,SUB,عليكما,عليا
6,OK,من,من
7,SUB,ثياب,ثيابا
8,SUB,انها,بها
9,SUB,تستركما,تسترا
10,SUB,على,عل
11,OK,كل,كل
12,OK,حال,حال
13,SUB,وانتما,و
14,INS,,ايي
15,INS,,ضم
16,SUB,ضيفتاي,فتاى
17,SUB,غدا,غداف
18,SUB,فهل,هل
19,SUB,تحضران,حضر
20,INS,,ان
21,OK,الى,الى
22,SUB,وليمتي,واهي
23,OK,وقد,وقد
24,SUB,شحذت,تحذت
25,SUB,كل,كلمتك
26,SUB,منكما,ا
27,OK,اظافرها,اظافرها
28,SUB,لصاحبتها,اصاحتها
29,OK,لا,لا
30,SUB,عليكما,عليا
31,OK,من,من
32,OK,المصاحبة,المصاحبة
33,OK,في,في
34,OK,الطريق,الطريق
35,SUB,احضرا,احضر
36,SUB,من,امن
37,SUB,طريقين,طريهين
38,SUB,مختلفين,ختلفين
39,INS,,و
40,SUB,ولتكن,لتكن
41,SUB,كل,كلمتكا
42,DEL,منكما,
43,OK,في,في
44,OK,الثياب,الثياب
45,SUB,التي,التى
46,SUB,تروقها,راقيا
47,SUB,فانتما,فازتي
48,SUB,تعلمان,اتعلمان
49,OK,اني,اني
50,SUB,احبكما,احييا
51,OK,ولا,ولا
52,SUB,انكر,ان
53,INS,,سكر
54,SUB,منك,منا
55,DEL,يا,
56,SUB,سارة,كاسارة
57,OK,شفوف,شفوف
58,OK,الخلاعة,الخلاعة
59,OK,ولا,ولا
60,SUB,منك,مت
61,SUB,يا,اكياس
62,SUB,سارة,ارة
63,OK,مسوح,مسوح
64,SUB,الرهبانية,الرهبان
65,SUB,سارة,ة
66,OK,سارة,سارة
67,OK,وهل,وهل
68,OK,عندك,عندك
69,SUB,وليمة,ولمة
70,OK,غدا,غدا
71,INS,,ت
72,DEL,من,
73,SUB,دعوت,ذعوت
74,SUB,اليها,اليئا
75,OK,غيرنا,غيرنا
76,OK,من,من
77,SUB,السيدات,السدات
78,OK,سارة,سارة
79,OK,دعوت,دعوت
80,SUB,سارة,سار
81,SUB,و,هو
82,OK,سارة,سارة
83,OK,سارة,سارة
84,SUB,اخشى,اخشمى
85,SUB,ان,انت
86,SUB,تكون,سكان
87,SUB,تلك,تللك
88,OK,الفتاة,الفتاة
89,OK,التي,التي
90,OK,لا,لا
91,SUB,تتحدث,تتحد
92,INS,,وث
93,SUB,ابدا,انداالا
94,DEL,الا,
95,OK,عن,عن
96,OK,زينتها,زينتها
97,OK,وجواهرها,وجواهرها
98,OK,وحلاقها,وحلاقها
99,INS,,و
100,SUB,ومواشطها,مواشطها
101,OK,سارة,سارة
102,SUB,لا,ل
103,SUB,بل,ابل
104,INS,,مى
105,DEL,هي,
106,OK,سارة,سارة
107,OK,التي,التي
108,OK,لا,لا
109,SUB,تتحدث,تتحد
110,SUB,ابدا,ثائداالا
111,DEL,الا,
112,OK,عن,عن
113,OK,وليدها,وليدها
114,OK,سارة,سارة
115,OK,ها,ها
116,SUB,انا,انذا
117,DEL,ذا,
118,OK,قد,قد
119,OK,حضرت,حضرت
120,OK,في,في
121,OK,غير,غير
122,OK,الموعد,الموعد
123,SUB,الملائم,الملام
124,OK,على,على
125,OK,ما,ما
126,SUB,يظهر,يظير
127,SUB,واسف,واسفل
128,SUB,لاني,اي
129,OK,قطعت,قطعت
130,SUB,عليكن,علي
131,INS,,سكن
132,OK,لذة,لذة
133,SUB,الاغتياب,الاغتم
134,INS,,ابف
135,SUB,فالغيبة,الغسسة
136,SUB,لذيذة,لذائذة
137,SUB,ولا,و
138,SUB,سيما,لاستا
139,OK,غيبة,غيبة
140,OK,الصديقات,الصديقات
141,SUB,سارة,ره
142,OK,لم,لم
143,OK,نقل,نقل
144,OK,عنك,عنك
145,OK,شيئا,شيئا
146,SUB,وانما,وا
147,INS,,ما
148,OK,اردنا,اردنا
149,SUB,تعريفك,تهيفاك
150,OK,فقلنا,فقلنا
151,OK,انها,انها
152,OK,هي,هي
153,OK,سارة,سارة
154,OK,التي,التي
155,SUB,تحب,حب
156,SUB,وليدها,ولتدها
157,SUB,العزيز,الع
158,INS,,ز
159,INS,,ن
160,OK,ولا,ولا
161,OK,تفتا,تفتا
162,OK,تتحدث,تتحدث
163,OK,عنه,عنه
164,OK,سارة,سارة
165,OK,واي,واي
166,SUB,عجب,تتجب
167,DEL,في,
168,SUB,ذلك,فذلك
169,SUB,الا,الاتحت
170,DEL,تحب,
171,SUB,الام,الا
172,SUB,وليدها,ولدها
173,OK,وهل,وهل
174,OK,للمراة,للمراة
175,INS,,قرا
176,DEL,فخر,
177,SUB,اشرف,شرفوا
178,SUB,واشهى,ثيى
179,OK,من,من
180,INS,,و
181,SUB,الامومة,الاممة
