,operation,one,two
0,SUB,شيئا,مءا
1,SUB,لا,مثال
2,SUB,يفات,افات
3,OK,فليست,فليست
4,OK,من,من
5,OK,الروعة,الروعة
6,OK,بحيث,بحيث
7,INS,,تة
8,SUB,تقسرك,سرك
9,OK,على,على
10,OK,التحديق,التحديق
11,SUB,اليها,اليا
12,OK,وليست,وليست
13,OK,من,من
14,SUB,سهولة,سيالة
15,OK,المراى,المراى
16,SUB,بحيث,يحيت
17,SUB,ترسلك,ترسل
18,INS,,لك
19,SUB,ناجيا,تاجرا
20,SUB,في,فى
21,SUB,سبيلك,سبا
22,INS,,ك
23,OK,قوام,قوام
24,OK,بين,بين
25,OK,هذا,هذا
26,OK,وذاك,وذاك
27,SUB,او,ا
28,INS,,و
29,OK,طراز,طراز
30,OK,اخر,اخر
31,OK,غير,غير
32,OK,هذا,هذا
33,OK,وذاك,وذاك
34,OK,لو,لو
35,OK,تكفل,تكفل
36,SUB,بها,ا
37,OK,مدير,مدير
38,OK,معهد,معهد
39,OK,من,من
40,OK,معاهد,معاهد
41,OK,التجميل,التجميل
42,SUB,الحديث,الح
43,INS,,ديتل
44,SUB,لخفف,خفف
45,SUB,شيئا,شئت
46,INS,,ا
47,OK,من,من
48,OK,قوامها,قوامها
49,SUB,الرداح,الردا
50,INS,,ح
51,OK,بين,بين
52,OK,الربعة,الربعة
53,INS,,وال
54,SUB,والطويل,طويل
55,SUB,قبل,قيل
56,OK,ان,ان
57,INS,,بئر
58,SUB,يبرزها,زهاف
59,INS,,معرض
60,DEL,في,
61,SUB,معرضالرقص,الرقص
62,OK,والرشاقة,والرشاقة
63,OK,ولو,ولو
64,INS,,تـ
65,SUB,تكفل,كفل
66,SUB,بها,برا
67,SUB,قهرمان,قهرمانا
68,SUB,القصر,لقصر
69,SUB,عند,عندكم
70,SUB,كسرى,ري
71,OK,او,او
72,INS,,ع
73,SUB,عبد,بد
74,SUB,الحميد,الممد
75,OK,لما,لما
76,SUB,ضاره,ضارة
77,OK,ان,ان
78,SUB,يزيد,زيد
79,OK,فيها,فيها
80,SUB,حيث,حيتيته
81,SUB,ينقص,ص
82,SUB,زميله,زهل
83,INS,,ه
84,SUB,الحديث,الحديت
85,SUB,قبل,قيل
86,DEL,ان,
87,SUB,يزفها,انزفها
88,OK,الى,الى
89,SUB,الشاهنشاه,الكاهن
90,INS,,ش
91,INS,,اه
92,OK,حزمة,حزمة
93,OK,من,من
94,OK,اعصاب,اعصاب
95,OK,تسمى,تسمى
96,OK,امراة,امراة
97,OK,وهيهات,وهيهات
98,OK,ان,ان
99,SUB,تسمى,تسمي
100,SUB,شيئا,شيتا
101,OK,غير,غير
102,OK,امراة,امراة
103,OK,استغرقتها,استغرقتها
104,OK,الانوثة,الانوثة
105,OK,فليس,فليس
106,SUB,فيها,في
107,SUB,الا,االا
108,OK,انوثة,انوثة
109,SUB,ولعلها,ولعلهما
110,SUB,انثى,انى
111,OK,ونصف,ونصف
112,SUB,انثى,اني
113,SUB,لانها,لا
114,INS,,ه
115,INS,,اا
116,SUB,اكثر,كار
117,OK,من,من
118,OK,امراة,امراة
119,SUB,واحدة,واح
120,INS,,مدة
121,OK,في,في
122,OK,فضائل,فضائل
123,DEL,الجنس,
124,SUB,وعيوبه,الجسوعيوه
125,OK,لا,لا
126,SUB,لانها,لاها
127,OK,اضعف,اضعف
128,OK,من,من
129,OK,امراة,امراة
130,OK,واحدة,واحدة
131,OK,ولقد,ولقد
132,SUB,يخيل,تخيل
133,OK,الى,الى
134,OK,الانسان,الانسان
135,OK,في,في
136,OK,احايين,احايين
137,OK,ان,ان
138,SUB,يتمم,يته
139,SUB,مخلوقا,مخارقا
140,OK,ببضعة,ببضعة
141,OK,من,من
142,SUB,مخلوق,تلاق
143,SUB,وان,وانيس
144,SUB,يسوي,وى
145,OK,تكوينا,تكوينا
146,OK,بتكوين,بتكوين
147,INS,,و
148,SUB,ويمزج,مزج
149,OK,عنصرا,عنصرا
150,OK,من,من
151,SUB,الابدان,الا
152,INS,,يدان
153,SUB,بعنصر,يعتصر
154,OK,فامراة,فامراة
155,INS,,ي
156,SUB,يتممها,تممها
157,OK,رجل,رجل
158,SUB,وادمي,وادي
159,OK,يتممه,يتممه
160,OK,حيوان,حيوان
161,OK,وطلعة,وطلعة
162,OK,فتاة,فتاة
163,SUB,يتممها,يتمم
164,SUB,قوام,واقوام
165,INS,,في
166,SUB,وابوة,واياة
167,OK,احرى,احرى
168,OK,ان,ان
169,OK,تنتقل,تنتقل
170,OK,الى,الى
171,SUB,امومة,امامة
172,SUB,واشباه,واث
173,INS,,ما
174,INS,,ه
175,OK,ذلك,ذلك
176,DEL,من,
177,SUB,اخيلة,ناخي
178,INS,,لة
179,OK,المزج,المزج
180,SUB,والتركيب,والتريب
181,OK,اما,اما
182,OK,هذه,هذه
183,SUB,المخلوقة,المخاوقات
184,OK,فلو,فلو
185,OK,انتقل,انتقل
186,INS,,١
187,DEL,عصب,
188,DEL,منها,
189,OK,الى,الى
190,OK,تكوين,تكوين
191,SUB,ليث,ليت
192,OK,غضنفر,غضنفر
