,operation,one,two
0,OK,ان,ان
1,OK,اقول,اقول
2,OK,لك,لك
3,SUB,انى,اني
4,OK,استعنت,استعنت
5,SUB,بابنه,تلته
6,OK,وقد,وقد
7,OK,كان,كان
8,OK,اعتقاده,اعتقاده
9,OK,انه,انه
10,OK,مات,مات
11,OK,لا,لا
12,SUB,محالة,خلية
13,SUB,ولكنى,ولكني
14,OK,زعزعت,زعزعت
15,OK,له,له
16,OK,هذا,هذا
17,OK,الاعتقاد,الاعتقاد
18,SUB,بعنف,تعنف
19,OK,بل,بل
20,OK,بقسوة,بقسوة
21,OK,هل,هل
22,OK,تعلم,تعلم
23,OK,ان,ان
24,OK,ابنه,ابنه
25,OK,احيل,احيل
26,OK,على,على
27,OK,المعاش,المعاش
28,OK,منذ,منذ
29,OK,سنتين,سنتين
30,OK,وان,وان
31,OK,له,له
32,SUB,حفيدة,حفدة
33,OK,تزوجت,تزوجت
34,OK,وولدت,وولدت
35,SUB,بنتا,نتا
36,INS,,ويقول
37,INS,,مال
38,INS,,بك
39,OK,ليس,ليس
40,OK,عجيبا,عجيبا
41,OK,ان,ان
42,OK,يعتقد,يعتقد
43,SUB,ابنه,اانه
44,OK,ان,ان
45,OK,اباه,اباه
46,OK,مات,مات
47,OK,وشبع,وشبع
48,OK,موتا,موتا
49,OK,ولكن,ولكن
50,OK,كيف,كيف
51,INS,,وحدته
52,SUB,فيقول,ويقول
53,SUB,جميل,سعيد
54,INS,,مرة
55,INS,,اخرى
56,DEL,بك,
57,DEL,وجدته,
58,OK,لقد,لقد
59,OK,قلت,قلت
60,OK,لك,لك
61,OK,ان,ان
62,OK,هذه,هذه
63,SUB,الحكاية,حكلتة
64,OK,طويلة,طويلة
65,SUB,فيقول,ويقول
66,SUB,سعيد,جميل
67,INS,,بك
68,DEL,مرة,
69,DEL,اخرى,
70,OK,انما,انما
71,SUB,اعنى,اعني
72,OK,كيف,كيف
73,OK,حاله,حاله
74,SUB,فيقول,ويقول
75,SUB,جميل,سعيد
76,DEL,بك,
77,SUB,حاله,حلية
78,OK,وماذا,وماذا
79,OK,تنتظر,تنتظر
80,OK,ان,ان
81,OK,يكون,يكون
82,OK,حال,حال
83,OK,رجل,رجل
84,OK,قارب,قارب
85,OK,التسعين,التسعين
86,OK,واقعدته,واقعدته
87,DEL,فيقول,
88,DEL,سعيد,
89,OK,شيخوخته,شيخوخته
90,OK,العالية,العالية
91,OK,عن,عن
92,OK,العمل,العمل
93,OK,فقر,فقر
94,OK,وضعف,وضعف
95,OK,وعمش,وعمش
96,OK,حال,حال
97,DEL,لا,
98,SUB,يعلم,لايعلم
99,OK,بها,بها
100,OK,الا,الا
101,SUB,لله,الله
102,OK,ولكن,ولكن
103,OK,كيف,كيف
104,OK,يعيش,يعيش
105,OK,كان,كان
106,OK,يستعين,يستعين
107,OK,به,به
108,SUB,طابعو,طايعو
109,OK,الكتب,الكتب
110,SUB,القديمة,القدية
111,OK,لضبطها,لضبطها
112,OK,وهم,وهم
113,SUB,يجهلون,ن
114,OK,شخصيته,شخصيته
115,OK,لانه,لانه
116,OK,يسمى,يسمى
117,OK,نفسه,نفسه
118,SUB,عبد,عد
119,OK,القادر,القادر
120,SUB,ناجى,ناجي
121,SUB,اليس,البس
122,OK,اسما,اسما
123,SUB,غريبا,غربا
124,OK,ان,ان
125,OK,اختياره,اختياره
126,OK,له,له
127,SUB,يشى,يشي
128,OK,بثقته,بثقته
129,OK,بالله,بالله
130,SUB,وبحسن,ويحسن
131,SUB,المال,ايال
132,OK,على,على
133,OK,كل,كل
134,OK,حال,حال
135,OK,لقد,لقد
136,SUB,ادهشنى,ادهشتي
137,OK,منه,منه
138,OK,انه,انه
139,OK,لايزال,لايزال
140,OK,يبتسم,يبتسم
141,OK,للدنيا,للدنيا
142,OK,ويؤمن,ويؤمن
143,OK,بحسن,بحسن
144,OK,حظه,حظه
145,SUB,فى,في
146,OK,الحياة,الحياة
147,OK,على,على
148,OK,الرغم,الرغم
149,OK,مما,مما
150,OK,هو,هو
151,OK,فيه,فيه
152,OK,من,من
153,SUB,الفاقه,الفاقة
154,OK,الشديدة,الشديدة
155,OK,ولكن,ولكن
156,OK,من,من
157,SUB,يدرى,يدري
