,operation,one,two
0,OK,بسرور,بسرور
1,INS,,ر
2,OK,وانما,وانما
3,OK,كان,كان
4,SUB,فزعى,فزعي
5,SUB,لانى,لاني
6,INS,,تو
7,SUB,توقعت,قعت
8,OK,ان,ان
9,OK,اعجز,اعجز
10,OK,عن,عن
11,OK,اغتنام,اغتنام
12,OK,هذه,هذه
13,OK,الفرصة,الفرصة
14,OK,الطويلة,الطويلة
15,INS,,ـ
16,SUB,وهى,وهي
17,OK,اذا,اذا
18,OK,ضاعت,ضاعت
19,OK,لا,لا
20,OK,يمكن,يمكن
21,OK,ان,ان
22,SUB,تعود,تعادت
23,DEL,في,
24,DEL,الطريق,
25,SUB,فاروح,واراح
26,OK,اوسع,اوسع
27,SUB,نفسى,رقسى
28,OK,بعد,بعد
29,OK,ذلك,ذلك
30,OK,تانيبا,تانيبا
31,OK,وتقريعا,وتقريعا
32,OK,وذما,وذما
33,OK,وهجاء,وهجاء
34,INS,,ء
35,OK,وادرت,وادرت
36,SUB,عينى,عيني
37,SUB,فى,في
38,OK,المكان,المكان
39,OK,لارى,لارى
40,OK,هل,هل
41,OK,فيه,فيه
42,OK,من,من
43,SUB,يعرفنى,يعروني
44,INS,,٠٠
45,OK,او,او
46,OK,على,على
47,SUB,الاصح,الا
48,INS,,صبح
49,OK,من,من
50,OK,اعرفه,اعرفه
51,OK,انا,انا
52,INS,,ا
53,SUB,فان,وان
54,OK,من,من
55,OK,عوامل,عوامل
56,OK,التشجيع,التشجيع
57,OK,ان,ان
58,OK,يشعر,يشعر
59,OK,المرء,المرء
60,OK,انه,انه
61,OK,غير,غير
62,OK,معروف,معروف
63,INS,,ف
64,OK,وخجل,وخجل
65,OK,المرء,المرء
66,OK,ممن,ممن
67,OK,يعرف,يعرف
68,OK,اقوى,اقوى
69,OK,من,من
70,SUB,خجله,خجلة
71,OK,ممن,ممن
72,OK,لا,لا
73,OK,يعرف,يعرف
74,SUB,فى,في
75,OK,مثل,مثل
76,OK,هذه,هذه
77,OK,المواقف,المواقف
78,INS,,ف
79,OK,على,على
80,OK,انى,انى
81,OK,لست,لست
82,OK,على,على
83,OK,يقين,يقين
84,OK,من,من
85,OK,هذا,هذا
86,OK,فقد,فقد
87,OK,يكون,يكون
88,OK,وجود,وجود
89,OK,الاخوان,الاخوان
90,OK,دافعا,دافعا
91,OK,الى,الى
92,OK,الجراة,الجراة
93,INS,,ة
94,OK,والانسان,والانسان
95,OK,لا,لا
96,OK,يسره,يسره
97,OK,ان,ان
98,OK,يعرف,يعرف
99,OK,اصدقاؤه,اصدقاؤه
100,OK,انه,انه
101,SUB,جبان,حان
102,OK,ولم,ولم
103,OK,ار,ار
104,OK,وجها,وجها
105,OK,اعرفه,اعرفه
106,INS,,ه
107,SUB,فاخرجت,واخرجت
108,OK,سيجارة,سيجارة
109,OK,واشعلتها,واشعلتها
110,INS,,ا
111,OK,ورحت,ورحت
112,OK,ادخن,ادخن
113,INS,,ن
114,OK,وخطر,وخطر
115,SUB,لى,لي
116,OK,وانا,وانا
117,OK,افعل,افعل
118,OK,هذا,هذا
119,OK,انه,انه
120,OK,يحسن,يحسن
121,OK,ان,ان
122,OK,استاذنها,استاذنها
123,INS,,ا
124,OK,فلعلها,فلعلها
125,OK,لا,لا
126,OK,تحتمل,تحتمل
127,OK,الدخان,الدخان
128,INS,,ن
129,OK,وهذا,وهذا
130,SUB,ادب,اد
131,OK,لا,لا
132,DEL,ضير,
133,OK,منه,منه
134,SUB,ثم,تم
135,OK,انه,انه
136,OK,مالوف,مالوف
137,INS,,ف
138,OK,ولكن,ولكن
139,OK,الوساوس,الوساوس
140,OK,لم,لم
141,OK,تترك,تترك
142,OK,لى,لى
143,OK,راحة,راحة
144,OK,فقد,فقد
145,OK,قلت,قلت
146,SUB,لنفسى,لنفسي
147,SUB,انى,اني
148,OK,استطيع,استطيع
149,OK,ان,ان
150,OK,استاذن,استاذن
151,SUB,اى,اي
152,OK,فتاة,فتاة
153,OK,اخرى,اخرى
154,DEL,فلا,
155,OK,تستغرب,تستغرب
156,OK,ولا,ولا
157,OK,تستريب,تستريب
158,INS,,ب
159,OK,اما,اما
160,OK,هذه,هذه
161,SUB,فانها,وانها
162,SUB,خليقة,خلاقة
163,OK,ان,ان
164,OK,تتوهم,تتوهم
165,SUB,انى,اني
166,OK,اتحكك,اتحكك
167,OK,بها,بها
168,OK,واحتال,واحتال
169,OK,للكلام,للكلام
170,OK,معها,معها
171,INS,,ا
172,OK,ثم,ثم
173,OK,عدت,عدت
174,SUB,فقلت,وقلت
175,SUB,لنفسى,لنفسي
176,SUB,انى,اني
177,OK,اريد,اريد
178,OK,ان,ان
179,SUB,اكلمها,اكلمهاا
180,OK,وما,وما
181,OK,اظن,اظن
182,OK,بها,بها
183,OK,الا,الا
184,OK,انها,انها
185,OK,تعرف,تعرف
186,OK,ذلك,ذلك
187,INS,,ك
188,SUB,نظرتى,نظرتي
189,OK,اليها,اليها
190,OK,تشى,تشى
191,OK,بهذه,بهذه
192,OK,الرغبة,الرغبة
193,INS,,ة
194,OK,ولماذا,ولماذا
195,OK,لا,لا
196,OK,اكلمها,اكلمها
197,OK,اى,اى
198,OK,باس,باس
199,OK,هناك,هناك
200,SUB,فى,في
201,OK,ذلك,ذلك
202,OK,ولماذا,ولماذا
203,OK,اقدر,اقدر
204,OK,ان,ان
205,OK,يسوءها,يسوءها
206,SUB,كلامى,كلا
207,INS,,مي
208,INS,,ى
209,OK,ومن,ومن
210,SUB,يدرينى,يدد
211,INS,,يتي
212,OK,انها,انها
213,OK,لا,لا
214,OK,ترغب,ترغب
215,SUB,فى,في
216,SUB,كلامى,كلامي
217,INS,,ى
218,OK,ولكن,ولكن
219,OK,ماذا,ماذا
220,SUB,بالله,الله
221,OK,يدعوها,يدعوها
222,OK,الى,الى
223,OK,الرغبة,الرغبة
224,SUB,فى,في
225,SUB,قزم,وزم
226,SUB,دميم,دمام
227,SUB,الخلقة,الحلقة
228,SUB,مثلى,مثلي
229,OK,سخافة,سخافة
230,INS,,ة
231,OK,كلا,كلا
232,INS,,ا
233,OK,لست,لست
234,OK,دميما,دميما
235,OK,الى,الى
236,OK,هذا,هذا
237,OK,الحد,الحد
238,SUB,المنفر,المنقر
239,INS,,ر
240,OK,ثم,ثم
241,OK,ان,ان
242,OK,راى,راى
243,OK,المراة,المراة
244,SUB,فى,في
245,OK,الجمال,الجمال
246,SUB,غير,غي
247,SUB,راى,راي
248,OK,الرجل,الرجل
249,INS,,ل
250,SUB,اوهوهو,اوهاهو
251,INS,,و
252,OK,لقد,لقد
253,OK,وصلت,وصلت
254,OK,الى,الى
255,OK,الكلام,الكلام
256,SUB,فى,في
257,OK,الجمال,الجمال
258,INS,,ل
259,OK,اما,اما
260,SUB,انى,اني
261,SUB,ولله,والله
262,OK,لسخيف,لسخيف
263,INS,,ف
264,OK,وضحكت,وضحكت
265,INS,,ت
266,OK,فالتفتت,فالتفتت
267,SUB,الى,الي
268,OK,مستغربة,مستغربة
269,INS,,ة
270,OK,فليس,فليس
271,OK,من,من
272,OK,المالوف,المالوف
273,OK,ان,ان
274,OK,يضحك,يضحك
275,OK,العاقل,العاقل
276,OK,وحده,وحده
277,OK,ومن,ومن
278,OK,غير,غير
279,OK,ان,ان
280,OK,يكون,يكون
281,OK,هناك,هناك
282,OK,ما,ما
283,OK,يوجب,يوجب
284,OK,الضحك,الضحك
285,INS,,ك
286,OK,فلها,فلها
287,SUB,العذر,المذر
288,OK,اذا,اذا
289,OK,كانت,كانت
290,OK,قد,قد
291,OK,استغربت,استغربت
292,INS,,ت
293,SUB,ووجمت,واحمت
294,OK,انا,انا
295,INS,,ا
296,OK,وخيل,وخيل
297,SUB,الى,الي
298,OK,انها,انها
299,OK,تنحت,تنحت
300,OK,قليلا,قليلا
301,INS,,ا
302,OK,ومن,ومن
303,OK,المحقق,المحقق
304,OK,على,على
305,OK,كل,كل
306,OK,حال,حال
307,OK,انها,انها
308,OK,لمست,لمست
309,OK,طرف,طرف
310,OK,المعطف,المعطف
311,OK,وكان,وكان
312,OK,متدليا,متدليا
313,SUB,فجعلته,وجعلته
314,OK,على,على
315,OK,فخذها,فخذها
316,INS,,ا
317,INS,,٦٨
318,INS,,ز
