,operation,one,two
0,INS,,٨
1,SUB,بابنتي,يابني
2,OK,اذا,اذا
3,OK,كان,كان
4,OK,الغد,الغد
5,INS,,د
6,SUB,قال,قلل
7,DEL,الفصل,
8,DEL,الثامن,
9,SUB,علي,عل
10,OK,وخالد,وخالد
11,OK,في,في
12,OK,صوت,صوت
13,OK,واحد,واحد
14,INS,,د
15,SUB,وسنرتحل,وسنرحل
16,OK,معك,معك
17,INS,,ك
18,OK,قال,قال
19,OK,الشيخ,الشيخ
20,INS,,خ
21,SUB,دعاه,دعاة
22,OK,يقل,يقل
23,INS,,ل
24,SUB,ومضىعبد,ومضى
25,INS,,عبد
26,OK,الرحمن,الرحمن
27,SUB,في,ي
28,OK,حديثه,حديثه
29,OK,فقال,فقال
30,INS,,ل
31,OK,ان,ان
32,SUB,ابنتي,ابني
33,OK,لم,لم
34,OK,تعد,تعد
35,OK,تصلح,تصلح
36,OK,زوجا,زوجا
37,SUB,لخالد,لجليد
38,SUB,ولكني,ولكي
39,OK,لا,لا
40,SUB,احب,اح
41,OK,الطلاق,الطلاق
42,OK,لان,لان
43,SUB,لله,الله
44,OK,لا,لا
45,OK,يحب,يحب
46,OK,الطلاق,الطلاق
47,INS,,و
48,SUB,وهم,هم
49,SUB,خالد,تخليد
50,OK,ان,ان
51,SUB,يتكلم,يتكلي
52,SUB,فاشار,واشار
53,OK,الشيخ,الشيخ
54,SUB,اليه,البوه
55,SUB,انصه,ان
56,INS,,صوه
57,SUB,قال,قلل
58,OK,عبد,عبد
59,SUB,الرحمن,الرمن
60,INS,,ن
61,SUB,فاريد,واريد
62,OK,ان,ان
63,OK,اشهدك,اشهدك
64,SUB,على,عل
65,SUB,اني,انى
66,OK,ساكفل,ساكفل
67,OK,ابنتي,ابنتي
68,SUB,والصبيتين,والصابتين
69,DEL,ما,
70,OK,حييت,حييت
71,SUB,فاذا,واذا
72,OK,مت,مت
73,SUB,فاني,فاي
74,SUB,اوصيبهن,ااصي
75,INS,,بهن
76,INS,,و
77,SUB,وبامراتي,يامراي
78,OK,ومالي,ومالي
79,OK,كله,كله
80,SUB,الى,الي
81,OK,خالد,خالد
82,OK,يقوم,يقوم
83,INS,,ى
84,DEL,في,
85,OK,ذلك,ذلك
86,OK,كله,كله
87,OK,بامر,بامر
88,SUB,لله,الله
89,OK,وبما,وبما
90,OK,ينبغي,ينبغي
91,OK,من,من
92,SUB,البر,الار
93,OK,بالزوج,بالزوج
94,OK,والولد,والولد
95,OK,والصهر,والصهر
96,SUB,وذوي,ودوي
97,OK,المودة,المودة
98,SUB,والقربى,والقرى
99,INS,,ى
100,SUB,ولم,ويم
101,OK,يبلغ,يبلغ
102,OK,عبد,عبد
103,OK,الرحمن,الرحمن
104,SUB,ذلك,ذللث
105,OK,من,من
106,OK,قوله,قوله
107,SUB,حتى,حى
108,OK,كان,كان
109,SUB,علي,عل
110,SUB,وابنه,ولانه
111,SUB,ينتحبان,ينتحيان
112,INS,,ن
113,SUB,قال,قلل
114,SUB,الشيخ,الام
115,INS,,خ
116,INS,,خ
117,OK,ما,ما
118,OK,رايت,رايت
119,OK,كالليلة,كالليلة
120,OK,قوة,قوة
121,OK,وما,وما
122,OK,رايت,رايت
123,OK,كالليلة,كالليلة
124,OK,ضعفا,ضعفا
125,INS,,ا
126,DEL,ثم,
127,OK,نظر,نظر
128,SUB,الى,ايي
129,OK,علي,علي
130,OK,وابنه,وابنه
131,OK,وهو,وهو
132,OK,يقول,يقول
133,INS,,ل
134,OK,اما,اما
135,OK,تستحيان,تستحيان
136,SUB,ثم,م
137,OK,بسط,بسط
138,OK,يده,يده
139,OK,الى,الى
140,OK,عبد,عبد
141,OK,الرحمن,الرحمن
142,OK,وقال,وقال
143,INS,,ل
144,OK,ابسط,ابسط
145,OK,يدك,يدك
146,SUB,ابايعك,االاعك
147,SUB,على,عل
148,OK,ما,ما
149,OK,تقول,تقول
150,OK,وانا,وانا
151,OK,وكيل,وكيل
152,OK,خالد,خالد
153,OK,وتصافح,وتصافح
154,OK,الرجلان,الرجلان
155,INS,,ن
156,SUB,ثم,م
157,OK,اقبل,اقبل
158,OK,الثلاثة,الثلاثة
159,SUB,على,عل
160,OK,الشيخ,الشيخ
161,OK,فقبلوا,فقبلوا
162,OK,يده,يده
163,INS,,م
164,SUB,ثمصفق,صفق
165,OK,الشيخ,الشيخ
166,OK,تصفيقا,تصفيقا
167,OK,خفيفا,خفيفا
168,INS,,ا
169,OK,فلما,فلما
170,OK,اقبل,اقبل
171,OK,الخادم,الخادم
172,OK,قال,قال
173,OK,الشيخ,الشيخ
174,INS,,خ
175,OK,ارسل,ارسل
176,SUB,الينا,الئنا
177,OK,قهوة,قهوة
178,OK,وقل,وقل
179,SUB,للشيخ,للشوه
180,INS,,ع
181,INS,,ع
182,SUB,مدكور,كاد
183,SUB,يغني,يدي
184,SUB,لنا,لما
185,DEL,ي,
186,DEL,ط,
187,DEL,ديبل,
188,DEL,ي,
189,OK,ا,ا
190,INS,,سائق
191,INS,,الاظعان
192,SUB,طو,يطوي
193,INS,,البيد
194,SUB,ي,طي
195,DEL,نا,
196,DEL,عظ,
197,DEL,الا,
198,DEL,ق,
199,DEL,ئسا,
200,OK,وما,وما
201,SUB,هي,ه
202,OK,الا,الا
203,OK,لحظة,لحظة
204,SUB,حتى,حيي
205,SUB,اقبلت,اقبيت
206,OK,القهوة,القهوة
207,OK,واقبلت,واقبلت
208,SUB,المجمرة,المحمر
209,INS,,تف
210,SUB,في,ف
211,DEL,شيء,
212,SUB,من,ن
213,SUB,بخور,شود
214,INS,,ه
215,SUB,وارتفع,وارتتع
216,OK,صوت,صوت
217,OK,الشيخ,الشيخ
218,OK,مدكور,مدكور
219,SUB,في,ف
220,OK,هدوء,هدوء
221,SUB,الليل,الال
222,SUB,يغني,يغى
223,SUB,في,فى
224,OK,شعر,شعر
