,operation,one,two
0,INS,,لاا
1,SUB,نفسه,تقسة
2,SUB,جلى,جل
3,OK,الشيطان,الشيطان
4,OK,له,له
5,OK,اجمل,اجمل
6,OK,النساء,النساء
7,OK,وجها,وجها
8,SUB,واحسنهن,واحسهن
9,OK,قواما,قواما
10,OK,واشدهن,واشدهن
11,INS,,ه
12,SUB,للرجال,لرحال
13,OK,فتنة,فتنة
14,OK,وما,وما
15,OK,زال,زال
16,OK,يغريه,يغريه
17,OK,ويغريه,ويغريه
18,SUB,حتى,حى
19,OK,يهم,يهم
20,OK,بهذه,بهذه
21,OK,الصور,الصور
22,OK,الرائعة,الرائعة
23,SUB,التي,الي
24,SUB,تتراءى,تراءى
25,OK,له,له
26,SUB,فاذا,واذا
27,DEL,هم,
28,DEL,لم,
29,SUB,يجد,تجد
30,OK,الا,الا
31,OK,ظلالا,ظلالا
32,OK,ووجد,ووجد
33,OK,عندها,عندها
34,OK,ندما,ندما
35,SUB,اليما,ااما
36,INS,,ا
37,OK,ولم,ولم
38,SUB,يكن,يحن
39,OK,عبث,عبث
40,OK,الشيطان,الشيطان
41,SUB,بنفيسة,بنفاسة
42,OK,اقل,اقل
43,OK,من,من
44,OK,عبثه,عبثه
45,SUB,بخالد,جليد
46,OK,ولكنه,ولكنه
47,OK,كان,كان
48,OK,من,من
49,SUB,نوع,تو
50,SUB,اخر,اهر
51,SUB,فلم,ول
52,OK,يكن,يكن
53,OK,الشيطان,الشيطان
54,SUB,يغريها,يغر
55,INS,,يها
56,OK,بفتنة,بفتنة
57,OK,ولا,ولا
58,OK,يدعوها,يدعوها
59,OK,الى,الى
60,SUB,اثم,ام
61,SUB,وانما,واتما
62,OK,كان,كان
63,INS,,يعرضن
64,SUB,يعرضعليها,عليها
65,SUB,صورتها,صارمها
66,SUB,البشعة,الاشعة
67,SUB,في,فى
68,OK,كل,كل
69,OK,وجه,وجه
70,OK,توجه,توجه
71,SUB,اليه,الية
72,OK,طرفها,طرفها
73,SUB,ثم,م
74,SUB,يعرض,يعرص
75,OK,عليها,عليها
76,OK,نساء,نساء
77,SUB,حسانا,حلتا
78,OK,رائعات,رائعات
79,OK,الحسن,الحسن
80,SUB,ويلقي,والو
81,INS,,ى
82,DEL,في,
83,OK,روعها,روعها
84,OK,ان,ان
