,operation,one,two
0,INS,,١٦٤
1,OK,وكان,وكان
2,OK,اخوه,اخوه
3,SUB,علي,عل
4,OK,يشاركه,يشاركه
5,OK,في,في
6,OK,هذا,هذا
7,OK,كله,كله
8,OK,يشاركه,يشاركه
9,OK,في,في
10,OK,الضيق,الضيق
11,OK,بحياة,بحياة
12,OK,البيت,البيت
13,OK,وفي,وفي
14,OK,الضيق,الضيق
15,OK,بهذه,بهذه
16,OK,الصناعة,الصناعة
17,OK,التي,التي
18,OK,يكرهه,يكرهه
19,OK,عليها,عليها
20,OK,ابوه,ابوه
21,OK,اكراها,اكراها
22,OK,وكان,وكان
23,OK,الفتيان,الفتيان
24,OK,بعد,بعد
25,SUB,ذلك,ذليلث
26,OK,يختلفان,يختلفان
27,OK,اختلافا,اختلافا
28,OK,شديدا,شديدا
29,SUB,فلسالم,ولسالم
30,OK,حظ,حظ
31,OK,حسن,حسن
32,OK,من,من
33,OK,ذكاء,ذكاء
34,SUB,ولعلي,ولعل
35,OK,حظ,حظ
36,SUB,عظيم,عظم
37,OK,من,من
38,OK,الغباء,الغباء
39,OK,والغفلة,والغفلة
40,OK,ومهما,ومهما
41,OK,يكن,يكن
42,OK,من,من
43,OK,شيء,شيء
44,OK,فقد,فقد
45,OK,اتفق,اتفق
46,OK,الشابان,الشابان
47,SUB,على,عل
48,OK,هذا,هذا
49,OK,السخط,السخط
50,OK,واشتركا,واشتركا
51,INS,,ى
52,DEL,في,
53,OK,هذا,هذا
54,OK,الضيق,الضيق
55,OK,وراى,وراى
56,OK,كل,كل
57,OK,واحد,واحد
58,OK,منهما,منهما
59,SUB,نفسه,ومسه
60,OK,بائسا,بائسا
61,OK,مضطهدا,مضطهدا
62,OK,واجتهد,واجتهد
63,OK,كل,كل
64,OK,واحد,واحد
65,OK,منهما,منهما
66,OK,في,في
67,OK,ان,ان
68,OK,يلتمس,يلتمس
69,OK,لنفسه,لنفسه
70,OK,مخرجا,مخرجا
71,OK,من,من
72,OK,هذا,هذا
73,OK,البؤس,البؤس
74,OK,وهذا,وهذا
75,OK,الاضطهاد,الاضطهاد
76,SUB,فاما,واما
77,OK,سالم,سالم
78,OK,فقد,فقد
79,OK,احسن,احسن
80,OK,صناعته,صناعته
81,DEL,ثم,
82,OK,انصرف,انصرف
83,SUB,عنها,عسها
84,SUB,ولما,ولا
85,SUB,هم,ه
86,OK,ابوه,ابوه
87,OK,ان,ان
88,OK,يلومه,يلومه
89,OK,في,في
90,OK,ذلك,ذلك
91,SUB,اجابه,اجابة
92,SUB,الفتى,القى
93,OK,في,في
94,OK,حزم,حزم
95,OK,قائلا,قائلا
96,OK,انك,انك
97,SUB,انما,اما
98,SUB,علمتني,علمتي
