,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,١٤
3,OK,لتبلغ,لتبلغ
4,OK,البطن,البطن
5,OK,السابع,السابع
6,OK,واذا,واذا
7,OK,سخطت,سخطت
8,OK,لعنت,لعنت
9,OK,وان,وان
10,OK,لعنتي,لعنتي
11,OK,لتبلغ,لتبلغ
12,OK,البطن,البطن
13,OK,السابع,السابع
14,OK,تنبيها,تنبيها
15,OK,على,على
16,OK,ان,ان
17,OK,الخير,الخير
18,OK,والشر,والشر
19,OK,الذي,الذي
20,OK,يكتسبه,يكتسبه
21,OK,الانسان,الانسان
22,OK,ويتخلق,ويتخلق
23,OK,به,به
24,OK,يبقى,يبقى
25,OK,اثره,اثره
26,OK,موروثا,موروثا
27,OK,الى,الى
28,OK,البطن,البطن
29,OK,السابع,السابع
30,SUB,والثالث,الثالث
31,OK,اختلاف,اختلاف
32,OK,ما,ما
33,OK,يتكون,يتكون
34,OK,منه,منه
35,OK,النطفة,النطفة
36,OK,التي,التي
37,OK,تكون,تكون
38,OK,منها,منها
39,OK,الولد,الولد
40,OK,ودم,ودم
41,OK,الطمث,الطمث
42,OK,الذي,الذي
43,OK,يتربى,يتربى
44,OK,به,به
45,OK,فلذلك,فلذلك
46,OK,تاثر,تاثر
47,SUB,بحسب,تحسس
48,OK,طيب,طيب
49,DEL,ما,
50,SUB,يكونان,مايكونانمته
51,DEL,منه,
52,OK,وخبثه,وخبثه
53,INS,,و
54,SUB,ولهذا,لهذا
55,OK,قال,قال
56,INS,,صلى
57,SUB,صلىاللهعليهواله,الله
58,INS,,عليه
59,INS,,واله
60,OK,تخيروا,تخيروا
61,OK,لنطفكم,لنطفكم
62,OK,وقال,وقال
63,OK,الناكح,الناكح
64,OK,غارس,غارس
65,OK,فلينظر,فلينظر
66,OK,اين,اين
67,OK,يضع,يضع
68,OK,غرسه,غرسه
69,OK,وقال,وقال
70,OK,اياكم,اياكم
71,OK,وخضراء,وخضراء
72,OK,الدمن,الدمن
73,OK,قيل,قيل
74,OK,وما,وما
75,OK,خضراء,خضراء
76,OK,الدمن,الدمن
77,OK,قال,قال
78,SUB,المراة,المرئة
79,INS,,ال
80,SUB,الحسناء,حسناء
81,OK,في,في
82,DEL,منبت,
83,OK,السوء,السوء
84,OK,ورابعها,ورابعها
85,OK,اختلاف,اختلاف
86,OK,ما,ما
87,OK,يتغذى,يتغذى
88,OK,به,به
89,OK,من,من
90,OK,طيب,طيب
91,SUB,الرضاع,الرضا
92,INS,,ع
93,INS,,و
94,SUB,وطيب,طيب
95,OK,المطعم,المطعم
96,SUB,الذي,التي
97,OK,يتربى,يتربى
98,OK,به,به
99,OK,ولتاثير,ولتاثير
100,OK,الرضاع,الرضاع
101,OK,الطيب,الطيب
102,OK,ورد,ورد
103,OK,في,في
104,OK,الحديث,الحديث
105,OK,الرضاع,الرضاع
106,OK,يغير,يغير
107,OK,الطباع,الطباع
108,SUB,ويقول,ويقال
109,OK,العرب,العرب
110,OK,لمن,لمن
111,OK,تصفه,تصفه
112,OK,بالفضل,بالفضل
113,OK,لله,لله
114,OK,درك,درك
115,OK,وخامسها,وخامسها
116,OK,اختلاف,اختلاف
117,OK,احوالهم,احوالهم
118,OK,في,في
119,OK,تاديبهم,تاديبهم
120,OK,وتلقينهم,وتلقينهم
121,SUB,وتعويدهم,وتع
122,INS,,واذ
123,INS,,هم
124,OK,العادات,العادات
125,OK,الحسنة,الحسنة
126,OK,والقبيحة,والقبيحة
127,OK,فحق,فحق
128,OK,الوالد,الوالد
129,OK,ان,ان
130,OK,ياخذ,ياخذ
131,OK,الولد,الولد
132,OK,بالاداب,بالاداب
133,OK,الشرعية,الشرعية
134,OK,واخطار,واخطار
135,OK,الحق,الحق
136,OK,بباله,بباله
137,OK,وتعويده,وتعويده
138,OK,فعل,فعل
139,OK,الخيرات,الخيرات
140,OK,كما,كما
141,OK,قال,قال
142,INS,,صلى
143,SUB,صلىاللهعليهواله,الله
144,INS,,عليه
145,INS,,واله
146,OK,مروهم,مروهم
147,OK,بالصلاة,بالصلاة
148,OK,لسبع,لسبع
149,OK,واضربوهم,واضربوهم
150,OK,لعشر,لعشر
151,OK,ويجب,ويجب
152,OK,ان,ان
153,OK,يصان,يصان
154,SUB,عن,عـن
155,OK,مجالسة,مجالسة
156,OK,الاردياء,الاردياء
157,OK,في,في
158,OK,حال,حال
