,operation,one,two
0,SUB,كلير,لير
1,OK,او,او
2,OK,لا,لا
3,INS,,ما
4,SUB,ماليس,ليس
5,OK,اذن,اذن
6,OK,ماذا,ماذا
7,SUB,تعالي,تعالى
8,SUB,قولي,قولى
9,SUB,لي,لى
10,SUB,كلير,٢لممر
11,OK,لا,لا
12,SUB,ادري,ادرى
13,OK,ان,ان
14,OK,المراة,المراة
15,SUB,تستطيع,تستطبع
16,OK,ان,ان
17,SUB,تدبر,در
18,SUB,امرها,ام
19,INS,,ها
20,SUB,على,عل
21,SUB,نحو,محو
22,OK,ما,ما
23,SUB,ماليس,الي
24,OK,ولكن,ولكن
25,OK,انت,انت
26,OK,الرقيقة,الرقيقة
27,SUB,الضعيفة,الضهفة
28,INS,,ه
29,DEL,كلير,
30,DEL,لا,
31,SUB,تخف,تغف
32,SUB,لا,لا٠٠
33,INS,,سى
34,DEL,تشق,
35,SUB,نفسك,نهسك
36,SUB,بسببي,سذى
37,OK,ارجو,ارجو
38,SUB,ماليسيتناول,ماليس
39,INS,,يقناول
40,SUB,ذراعها,ذرامها
41,SUB,اتتوهمين,اثتومرين
42,OK,ان,ان
43,SUB,الناسسيتركونك,الكاس
44,INS,,سهى
45,INS,,كو
46,INS,,نك
47,INS,,٠
48,SUB,بوجهك,بوجمك
49,SUB,الجميل,الميل
50,OK,هذا,هذا
51,SUB,تعالي,توالى
52,INS,,افى
53,INS,,فى
54,INS,,٠
55,INS,,اى
56,INS,,ف
57,DEL,ثقي,
58,DEL,بي,
59,DEL,ثقي,
60,DEL,بي,
61,SUB,يجب,مجب
62,SUB,كلير,كاير
63,SUB,تمد,مد
64,OK,له,له
65,OK,راحتها,راحتها
66,OK,عم,عم
67,SUB,صباحا,حرباحا
68,SUB,ماليس,مالجس
69,DEL,لا,
70,SUB,يتناول,لايتناول
71,OK,يدها,يدها
72,OK,هذه,هذه
73,SUB,الدنيا,الددنيا
74,SUB,الكبيرة,الكبرة
75,OK,اللعينة,اللعينة
76,INS,,و
77,SUB,وانت,انت
78,SUB,اسمعي,احمى
79,SUB,تسمع,ع
80,INS,,م
81,OK,اصوات,اصوات
82,SUB,المركبات,المر
83,INS,,بات
84,SUB,في,فى
85,SUB,الشارع,الس
86,INS,,ا
87,INS,,ع
88,SUB,تخرجين,عرجن
89,SUB,الى,ال
90,OK,هذا,هذا
91,OK,العالم,العالم
92,OK,وحدك,وحدك
93,OK,بلا,بلا
94,OK,معين,معين
95,OK,بلا,بلا
96,OK,مال,مال
97,SUB,الرجال,الرحال
98,SUB,الذين,الذ
99,INS,,ى
100,SUB,سيشتغلون,سيشملون
101,OK,معك,معك
102,OK,والرجال,والرجال
103,SUB,الذين,الذ
104,INS,,ب
105,SUB,ستصادقين,ستصادفين
106,OK,اتظنين,اتظنين
107,SUB,انهم,اهم
108,SUB,سيتركونك,سيبر
109,INS,,او
110,INS,,نان
111,OK,والرجال,والرجال
112,OK,الذين,الذين
113,SUB,في,فى
114,OK,الشارع,الشارع
115,SUB,يحملقون,جملةون
116,SUB,في,فى
117,OK,وجهك,وجهك
118,SUB,ويستوقفونك,ويست
119,INS,,و
120,INS,,قهو
121,INS,,زك
122,OK,حيوانات,حيوانات
123,OK,لها,لها
124,OK,اعناق,اعناق
125,OK,ضخمة,ضخمة
126,SUB,كاعناق,اعناق
127,SUB,الثيران,المران
128,OK,شياطين,شياطين
129,SUB,بعيون,اعيون
130,SUB,قاسية,ا
131,INS,,ة
132,SUB,خنازير,خناز
133,SUB,وضيعة,وصرهه
134,OK,وذوو,وذوو
135,SUB,المروءة,الروءة
136,OK,من,من
137,SUB,امثالي,امثالى
138,OK,الذين,الذين
139,OK,لا,لا
140,OK,يريدون,يريدون
141,OK,بك,بك
142,SUB,سوءا,سوء
143,SUB,ولكنهم,ولكهم
144,DEL,لا,
145,SUB,يستطيعون,لاستطيهون
146,OK,ان,ان
147,SUB,يتجاهلوا,دجاهلوا
148,OK,انك,انك
149,OK,خلقت,خلقت
150,SUB,لتعشقي,لتهشق
151,SUB,وافرضيانك,وافرضى
152,INS,,انك
153,OK,لا,لا
154,SUB,تمشين,تعشين
155,INS,,ى
156,DEL,في,
157,SUB,طريق,طررق
158,SUB,ضيق,صيق
159,SUB,محجوز,حجوز
160,OK,بل,بل
161,SUB,تبرزين,تبرزن
162,OK,الى,الى
163,OK,الفضاء,الفضاء
164,SUB,والمجتمع,واونع
165,SUB,رجاله,رباله
166,SUB,المحترمون,انزمون
167,SUB,الاتقياء,الانقماء
168,SUB,حتى,حى
169,OK,الذين,الذين
170,SUB,يحبونك,عبو
171,INS,,نك
172,SUB,اتتوهمين,انقومين
173,OK,ان,ان
174,OK,هؤلاء,هؤلاء
175,SUB,سيتركونك,سيتر
176,INS,,كو
177,INS,,اك
178,OK,ان,ان
179,OK,الدنيا,الدنيا
180,OK,ستثير,ستثير
181,OK,وراءك,وراءك
182,SUB,الرجال,الر
183,INS,,جال
184,OK,لقد,لقد
185,OK,بدا,بدا
186,OK,هذا,هذا
187,INS,,ى
188,DEL,في,
189,SUB,الساعة,ااساعة
190,SUB,التي,الق
191,OK,فررت,فررت
192,OK,فيها,فيها
193,OK,ولن,ولن
194,SUB,تهدئي,تمللى
195,OK,من,من
196,OK,المطاردة,المطاردة
197,OK,حتى,حتى
198,SUB,يوقعوك,يوقوك
199,SUB,ثم,م
200,SUB,تحملين,ماين
201,SUB,في,فى
202,SUB,العربة,العر
203,INS,,بة
204,SUB,مرة,هرة
205,OK,اخرى,اخرى
206,INS,,ب
