,operation,one,two
0,OK,فوق,فوق
1,OK,ذلك,ذلك
2,OK,ذا,ذا
3,OK,زوجة,زوجة
4,OK,صالحة,صالحة
5,OK,فيها,فيها
6,OK,رقة,رقة
7,OK,وجمال,وجمال
8,OK,وادب,وادب
9,SUB,وحذق,وحذف
10,OK,ولها,ولها
11,OK,عقل,عقل
12,INS,,ل
13,SUB,وكفى,وكفي
14,OK,بهذا,بهذا
15,SUB,نعمة,نعمةة
16,INS,,وكان
17,INS,,في
18,INS,,تلك
19,INS,,الساعة
20,INS,,في
21,INS,,قهوة
22,INS,,ة
23,OK,لها,لها
24,OK,حديقة,حديقة
25,OK,تشرح,تشرح
26,OK,الصدر,الصدر
27,INS,,ر
28,INS,,و
29,SUB,والطريق,الطريق
30,OK,امامها,امامها
31,OK,واسع,واسع
32,DEL,قهوة,
33,DEL,وكان,
34,DEL,فى,
35,DEL,تلك,
36,DEL,الساعة,
37,DEL,فى,
38,OK,نظيف,نظيف
39,SUB,واليوم,والئـام
40,OK,يوم,يوم
41,OK,احد,احد
42,INS,,د
43,SUB,والغوانى,والغواني
44,OK,يرحن,يرحن
45,SUB,ويجئن,ويجنن
46,OK,على,على
47,OK,الرصيف,الرصيف
48,INS,,ف
49,OK,كل,كل
50,OK,اثنتين,اثنتين
51,OK,او,او
52,OK,ثلاث,ثلاث
53,OK,او,او
54,OK,اربع,اربع
55,OK,معا,معا
56,OK,وهن,وهن
57,SUB,فى,في
58,SUB,حفل,حقل
59,OK,من,من
60,OK,الزينة,الزينة
61,INS,,ة
62,OK,واخلق,واخلق
63,OK,بالمرء,بالمرء
64,OK,حين,حين
65,OK,ينظر,ينظر
66,OK,الى,الى
67,OK,وجوههن,وجوههن
68,OK,الصبيحة,الصبيحة
69,INS,,وقد
70,DEL,في,
71,DEL,الطريق,
72,SUB,وقدودهن,ودهن
73,OK,البارعة,البارعة
74,SUB,وخطرتهن,وخطرته
75,INS,,ن
76,OK,الرشيقة,الرشيقة
77,OK,ويسمع,ويسمع
78,OK,اصواتهن,اصواتهن
79,SUB,البلبلية,الللة
80,OK,ان,ان
81,OK,يشيع,يشيع
82,OK,البشر,البشر
83,SUB,فى,في
84,OK,نفسه,نفسه
85,INS,,ه
86,OK,وكانت,وكانت
87,OK,فى,فى
88,OK,حديقة,حديقة
89,OK,القهوة,القهوة
90,OK,نافورة,نافورة
91,SUB,صغيرة,صفية
92,INS,,ه
93,OK,ترسل,ترسل
94,OK,الماء,الماء
95,OK,خيوطا,خيوطا
96,OK,دقيقة,دقيقة
97,OK,تعلو,تعلو
98,OK,ثم,ثم
99,OK,تتناثر,تتناثر
100,OK,على,على
101,OK,صورة,صورة
102,OK,المظلة,المظلة
103,INS,,ة
104,OK,وقد,وقد
105,OK,اجتمع,اجتمع
106,OK,الماء,الماء
107,OK,والخضرة,والخضرة
108,OK,والوجه,والوجه
109,OK,الحسن,الحسن
110,INS,,ـ
111,SUB,بل,بلا
112,SUB,الوجوه,لوجوه
113,OK,الحسان,الحسان
114,INS,,ـ
115,INS,,ف
116,SUB,فماذا,ماذا
117,SUB,يبغى,يبغي
118,SUB,سعيد,سعي
119,SUB,فوق,دفاق
120,OK,ذلك,ذلك
121,OK,ام,ام
122,OK,ترى,ترى
123,OK,اجتماع,اجتماع
124,OK,ذلك,ذلك
125,OK,كله,كله
126,OK,هو,هو
127,OK,سر,سر
128,SUB,الكابة,الكاية
129,OK,من,من
130,SUB,يدرى,يدري
131,INS,,اا
132,SUB,وجاء,حاء
133,OK,ماسح,ماسح
134,OK,الاحذية,الاحذية
135,SUB,وقعد,وقمد
136,OK,ومد,ومد
137,OK,يده,يده
138,OK,بالصندوق,بالصندوق
139,OK,الى,الى
140,OK,رجل,رجل
141,OK,سعيد,سعيد
142,OK,بلا,بلا
143,OK,استئذان,استئذان
144,INS,,ن
145,OK,فرفع,فرفع
146,OK,هذا,هذا
147,OK,قدمه,قدمه
148,OK,الى,الى
149,OK,الصندوق,الصندوق
150,OK,بحكم,بحكم
151,OK,العادة,العادة
152,OK,لا,لا
153,OK,بدافع,بدافع
154,OK,الرغبة,الرغبة
