,operation,one,two
0,INS,,قلت
1,DEL,فصاح,
2,DEL,بى,
3,OK,كففت,كففت
4,OK,باذن,باذن
5,SUB,لله,الله
6,OK,تفضل,تفضل
7,OK,ولكن,ولكن
8,OK,اسمح,اسمح
9,SUB,لى,لي
10,OK,ان,ان
11,OK,اسال,اسال
12,OK,هل,هل
13,SUB,تعنى,تعني
14,OK,ان,ان
15,OK,ترسل,ترسل
16,DEL,قلت,
17,OK,الاطفال,الاطفال
18,OK,وحدهم,وحدهم
19,SUB,فى,في
20,OK,ناحية,ناحية
21,SUB,وامهم,ومهم
22,OK,واختك,واختك
23,OK,فى,فى
24,OK,ناحية,ناحية
25,OK,وتذهب,وتذهب
26,SUB,انت,اتت
27,OK,الى,الى
28,OK,حيث,حيث
29,OK,القت,القت
30,SUB,واعود,واعاد
31,OK,انا,انا
32,OK,الى,الى
33,OK,البيت,البيت
34,OK,وقد,وقد
35,OK,تخلصت,تخلصت
36,OK,منكم,منكم
37,OK,جميعا,جميعا
38,OK,ان,ان
39,OK,كان,كان
40,OK,هذا,هذا
41,OK,مرادك,مرادك
42,OK,فانا,فانا
43,OK,من,من
44,OK,الان,الان
45,OK,موافق,موافق
46,INS,,و
47,SUB,والسلام,السلام
48,OK,عليكم,عليكم
49,OK,ولا,ولا
50,OK,تكلفوا,تكلفوا
51,OK,انفسكم,انفسكم
52,OK,ارسال,ارسال
53,SUB,عناوينكم,عناوين
54,INS,,كم
55,DEL,في,
56,DEL,الطريق,
57,DEL,تاخذ,
58,DEL,انت,
59,OK,وبعد,وبعد
60,OK,ان,ان
61,OK,هدات,هدات
62,OK,الضجة,الضجة
63,SUB,التى,التي
64,OK,اثارتها,اثارتها
65,OK,هذه,هذه
66,OK,الكلمات,الكلمات
67,OK,البريئة,البريئة
68,OK,قال,قال
69,OK,سليم,سليم
70,INS,,تاخذ
71,INS,,اتت
72,OK,الاطفال,الاطفال
73,OK,وهاتين,وهاتين
74,OK,ايضا,ايضا
75,OK,واشار,واشار
76,OK,الى,الى
77,OK,زوجتى,زوجتى
78,SUB,واخته,واختة
79,INS,,ـ
80,SUB,وتركب,وت
81,SUB,تاكسى,ركبتاكي
82,OK,وتمر,وتمر
83,OK,اولا,اولا
84,OK,بمركز,بمركز
85,OK,البوليس,البوليس
86,OK,ثم,ثم
87,OK,لا,لا
88,OK,تتكل,تتكل
89,OK,عليه,عليه
90,OK,بل,بل
91,OK,تذهب,تذهب
92,OK,تبحث,تبحث
93,OK,وانا,وانا
94,OK,اذهب,اذهب
95,INS,,ان
96,SUB,ابحث,حث
97,DEL,من,
98,OK,ناحية,ناحية
99,OK,اخرى,اخرى
100,INS,,ا
101,INS,,فقالت
102,INS,,زوجتى
103,SUB,اكون,لسليماكون
104,OK,انا,انا
105,OK,معك,معك
106,SUB,فانى,فاني
107,OK,لا,لا
108,OK,اكاد,اكاد
109,OK,اطيق,اطيق
110,SUB,مزاحه,مزاحة
111,SUB,فى,في
112,OK,مثل,مثل
113,OK,هذه,هذه
114,DEL,فقالت,
115,DEL,زوجتى,
116,DEL,لسليم,
117,OK,الساعات,الساعات
118,OK,انه,انه
119,OK,لا,لا
