,operation,one,two
0,OK,وكان,وكان
1,OK,من,من
2,OK,عادتها,عادتها
3,OK,ان,ان
4,OK,تقارن,تقارن
5,OK,بينها,بينها
6,OK,وبين,وبين
7,OK,بطلة,بطلة
8,SUB,الرواية,الرواة
9,OK,اذا,اذا
10,OK,احست,احست
11,OK,منه,منه
12,SUB,اعجابا,اتجااها
13,DEL,بها,
14,OK,او,او
15,OK,ثناء,ثناء
16,OK,عليها,عليها
17,OK,وتساله,وتساله
18,SUB,في,فى
19,SUB,ذلك,ذللك
20,SUB,اسئلة,اسيلة
21,OK,ذكية,ذكية
22,SUB,خبيثة,خميثه
23,OK,لا,لا
24,SUB,تسهل,تسبل
25,OK,المغالطة,المغالطة
26,SUB,في,فى
27,OK,جوابها,جوابها
28,OK,الا,الا
29,SUB,على,عل
30,OK,سبيل,سبيل
31,OK,المزاح,المزاح
32,OK,والمداعبة,والمداعبة
33,OK,سالته,سالته
34,OK,مرة,مرة
35,OK,وقد,وقد
36,SUB,لمحت,محت
37,SUB,منه,من
38,INS,,ها
39,INS,,هي
40,SUB,اهتماما,اما
41,SUB,بالروايات,بالروابات
42,SUB,التي,التى
43,SUB,تظهر,تظور
44,OK,فيها,فيها
45,OK,احدى,احدى
46,OK,الممثلات,الممثلات
47,OK,اذا,اذا
48,OK,سمحت,سمحت
49,OK,لك,لك
50,OK,هذه,هذه
51,SUB,الممثلة,المه
52,INS,,ثلة
53,SUB,بقبلة,قلة
54,OK,اتقبلها,اتقبلها
55,OK,منها,منها
56,SUB,فعلم,فعل
57,OK,ان,ان
58,OK,الجواب,الجواب
59,OK,الجد,الجد
60,OK,عن,عن
61,OK,هذا,هذا
62,OK,السؤال,السؤال
63,OK,غير,غير
64,SUB,سليم,سا
65,OK,العواقب,العواقب
66,SUB,وعمد,وصد
67,OK,الى,الى
68,SUB,العبث,لم
69,INS,,مثو
70,SUB,والمرواغة,الاراوغه
71,OK,قال,قال
72,OK,وهل,وهل
73,OK,من,من
74,OK,الادب,الادب
75,OK,ان,ان
76,SUB,ارفضقبلة,ارفض
77,INS,,قلة
78,OK,تعرضها,تعرضها
79,SUB,سيدة,سدة
80,OK,قالت,قالت
81,OK,دعنا,دعنا
82,OK,من,من
83,SUB,حديث,حديت
84,OK,الادب,الادب
85,DEL,فما,
86,SUB,عن,فاعن
87,OK,هذا,هذا
88,SUB,اسال,اس
89,INS,,ال
90,OK,انا,انا
91,OK,اسالك,اسالك
92,OK,عن,عن
93,OK,دخيلة,دخيلة
94,OK,نفسك,نفسك
95,OK,اسالك,اسالك
96,OK,عن,عن
97,OK,رغبتك,رغبتك
98,OK,فهل,فهل
99,OK,ترحب,ترحب
100,OK,بتلك,بتلك
101,OK,القبلة,القبلة
102,OK,اذا,اذا
103,SUB,وجدتها,وجدا
104,DEL,سارة,
105,OK,فعاد,فعاد
106,SUB,ثانية,ثانرة
107,OK,الى,الى
108,SUB,العبث,لعبت
109,SUB,والمرواغة,والمراوغة
110,OK,وطفق,وطفق
111,OK,يقول,يقول
112,OK,اما,اما
113,OK,ان,ان
114,OK,كنت,كنت
115,OK,امثل,امثل
116,OK,معها,معها
117,SUB,على,عل
118,OK,الستار,الستار
119,OK,الابيض,الابيض
120,OK,فانت,فانت
121,OK,تعلمين,تعلمين
122,OK,ان,ان
123,OK,القبلة,القبلة
124,OK,لا,لا
125,SUB,غنى,غى
126,SUB,عنها,عنبا
127,SUB,تلك,تال
128,INS,,اى
129,SUB,واجبات,واجات
130,SUB,الفن,افنبا
131,DEL,يا,
132,SUB,صديقتي,صديقى
133,OK,ولا,ولا
134,DEL,تتم,
135,OK,الفنون,الفنون
136,OK,الا,الا
137,SUB,ببعضالتضحية,بمعضا
138,INS,,تتضح
139,INS,,ه
140,OK,قالت,قالت
141,SUB,اوتضحية,او
142,INS,,اضجره
143,SUB,هي,هى
144,INS,,ب
